book,page,column,nom_idx,syl_idx,syllable,ocr_char,label,unicode,bbox_cu,prev_bbox_cu,next_bbox_cu,image_md5_cu,image_cu,tier_build,rule_build
stt4,page_0184,3,6,6,người,㝵,𠊚,U+2029A,"[776, 612, 843, 686]","[771, 546, 841, 624]","[776, 674, 843, 748]",4e8213acfd6e,gold/stt4_page_0184_c03_052.png,GOLD,s1_inter_s2_direct
stt4,page_0184,7,7,7,người,身,𠊚,U+2029A,"[378, 649, 447, 722]","[379, 591, 446, 664]","[379, 713, 445, 787]",03e286ca5e6e,silver/stt4_page_0184_c07_147.png,SILVER,s2_inter_s3_corrected
stt4,page_0186,9,7,7,người,子,𠊚,U+2029A,"[182, 726, 262, 806]","[182, 658, 262, 739]","[182, 793, 262, 874]",8957684a51e9,silver/stt4_page_0186_c09_161.png,SILVER,s2_inter_s3_corrected
stt4,page_0188,1,19,19,người,㝵,𠊚,U+2029A,"[967, 1510, 1038, 1594]","[960, 1446, 1032, 1529]","[962, 1575, 1029, 1648]",6b4efa9a3f82,gold/stt4_page_0188_c01_019.png,GOLD,s1_inter_s2_direct
stt4,page_0188,3,19,19,người,𭔿,𠊚,U+2029A,"[754, 1436, 822, 1514]","[755, 1377, 822, 1454]","[753, 1500, 823, 1578]",9ddff0d616cf,silver/stt4_page_0188_c03_062.png,SILVER,s2_inter_s3_corrected
stt4,page_0188,5,1,1,người,昇,𠊚,U+2029A,"[555, 298, 625, 379]","[553, 239, 627, 312]","[558, 363, 630, 443]",f8ef77645e83,silver/stt4_page_0188_c05_088.png,SILVER,s2_inter_s3_corrected
stt4,page_0188,7,3,3,người,𭔿,𠊚,U+2029A,"[362, 421, 432, 498]","[361, 356, 430, 435]","[362, 480, 429, 555]",e444499d0ed7,silver/stt4_page_0188_c07_134.png,SILVER,s2_inter_s3_corrected
stt4,page_0188,8,7,7,người,子,𠊚,U+2029A,"[269, 653, 330, 724]","[269, 594, 330, 665]","[269, 712, 330, 782]",067b51ee88ef,silver/stt4_page_0188_c08_160.png,SILVER,s2_inter_s3_corrected
stt4,page_0188,8,15,15,người,㝵,𠊚,U+2029A,"[269, 1122, 330, 1193]","[269, 1063, 330, 1134]","[269, 1181, 330, 1251]",febcadabab9c,gold/stt4_page_0188_c08_168.png,GOLD,s1_inter_s2_direct
stt4,page_0190,1,10,10,người,昇,𠊚,U+2029A,"[970, 879, 1035, 955]","[969, 809, 1035, 884]","[963, 943, 1029, 1019]",789fbf61c78f,silver/stt4_page_0190_c01_010.png,SILVER,s2_inter_s3_corrected
stt4,page_0190,2,7,7,người,㝵,𠊚,U+2029A,"[871, 690, 940, 766]","[871, 627, 940, 702]","[871, 753, 940, 829]",c09193637b99,gold/stt4_page_0190_c02_029.png,GOLD,s1_inter_s2_direct
stt4,page_0190,6,8,8,người,㝵,𠊚,U+2029A,"[484, 723, 563, 796]","[484, 662, 563, 735]","[484, 784, 563, 857]",9a517aa120e6,gold/stt4_page_0190_c06_115.png,GOLD,s1_inter_s2_direct
stt4,page_0190,9,5,5,người,身,𠊚,U+2029A,"[184, 568, 264, 649]","[184, 501, 264, 582]","[184, 636, 264, 716]",98f9bca9ea00,silver/stt4_page_0190_c09_178.png,SILVER,s2_inter_s3_corrected
stt4,page_0190,9,19,19,người,㝵,𠊚,U+2029A,"[184, 1510, 264, 1591]","[184, 1443, 264, 1524]","[184, 1578, 264, 1652]",fd59dd36701c,gold/stt4_page_0190_c09_192.png,GOLD,s1_inter_s2_direct
stt4,page_0192,1,3,3,người,𭔿,𠊚,U+2029A,"[968, 439, 1038, 522]","[966, 375, 1038, 458]","[967, 505, 1039, 587]",7dc871e9b9ac,silver/stt4_page_0192_c01_003.png,SILVER,s2_inter_s3_corrected
stt4,page_0192,1,11,11,người,身,𠊚,U+2029A,"[964, 981, 1040, 1065]","[963, 909, 1041, 995]","[964, 1045, 1039, 1131]",4cdd71ee9ead,silver/stt4_page_0192_c01_011.png,SILVER,s2_inter_s3_corrected
stt4,page_0192,2,16,16,người,身,𠊚,U+2029A,"[850, 1378, 925, 1466]","[849, 1307, 927, 1395]","[850, 1444, 925, 1531]",bbfa98a2e8fe,silver/stt4_page_0192_c02_036.png,SILVER,s2_inter_s3_corrected
stt4,page_0192,3,13,13,người,㝵,𠊚,U+2029A,"[750, 1068, 825, 1149]","[750, 998, 825, 1077]","[751, 1132, 824, 1213]",88c36b29e39b,gold/stt4_page_0192_c03_053.png,GOLD,s1_inter_s2_direct
stt4,page_0192,4,7,7,người,寻,𠊚,U+2029A,"[665, 734, 738, 812]","[666, 659, 738, 746]",,800505258023,silver/stt4_page_0192_c04_069.png,SILVER,s2_inter_s3_corrected
stt4,page_0192,7,12,12,người,㝵,𠊚,U+2029A,"[383, 1069, 454, 1152]","[383, 999, 454, 1083]","[383, 1138, 454, 1222]",b0cc5ac8ee73,gold/stt4_page_0192_c07_116.png,GOLD,s1_inter_s2_direct
stt4,page_0192,8,10,10,người,㝵,𠊚,U+2029A,"[294, 929, 359, 1012]","[294, 860, 359, 943]","[294, 998, 359, 1082]",30711dff4d39,gold/stt4_page_0192_c08_134.png,GOLD,s1_inter_s2_direct
stt4,page_0194,6,13,13,người,子,𠊚,U+2029A,"[489, 1112, 560, 1194]","[489, 1040, 560, 1123]","[488, 1183, 561, 1265]",71f2fd6b85cf,silver/stt4_page_0194_c06_124.png,SILVER,s2_inter_s3_corrected
stt4,page_0194,8,5,5,người,㝵,𠊚,U+2029A,"[291, 556, 360, 638]","[291, 489, 360, 570]","[291, 624, 360, 705]",ff3aac3b9d43,gold/stt4_page_0194_c08_160.png,GOLD,s1_inter_s2_direct
stt4,page_0196,3,15,15,người,冐,𠊚,U+2029A,"[795, 1308, 874, 1393]","[795, 1237, 874, 1322]","[795, 1379, 874, 1463]",1db1e2a0b475,silver/stt4_page_0196_c03_048.png,SILVER,s2_inter_s3_corrected
stt4,page_0196,6,15,15,người,㝵,𠊚,U+2029A,"[526, 1203, 599, 1280]","[500, 1137, 573, 1220]","[501, 1268, 573, 1351]",21838f3f3c02,gold/stt4_page_0196_c06_111.png,GOLD,s1_inter_s2_direct
stt4,page_0196,9,5,5,người,㝵,𠊚,U+2029A,"[222, 560, 291, 642]","[223, 496, 291, 577]","[223, 621, 290, 700]",254c3fbf1286,gold/stt4_page_0196_c09_166.png,GOLD,s1_inter_s2_direct
stt4,page_0196,9,11,11,người,𭔿,𠊚,U+2029A,"[213, 936, 284, 1018]","[213, 872, 284, 952]","[212, 1001, 284, 1082]",ce5b6cf6550b,silver/stt4_page_0196_c09_172.png,SILVER,s2_inter_s3_corrected
stt4,page_0196,9,21,21,người,𭔿,𠊚,U+2029A,"[222, 1583, 299, 1654]","[222, 1519, 299, 1596]",,49a327dac72d,silver/stt4_page_0196_c09_182.png,SILVER,s2_inter_s3_corrected
stt4,page_0198,2,13,13,người,㝵,𠊚,U+2029A,"[872, 1019, 943, 1094]","[872, 963, 942, 1036]","[880, 1083, 948, 1158]",2af40fbc8c6c,gold/stt4_page_0198_c02_035.png,GOLD,s1_inter_s2_direct
stt4,page_0198,3,0,0,người,昇,𠊚,U+2029A,"[758, 238, 831, 311]",,"[759, 293, 830, 370]",e10ffa0c0ae8,silver/stt4_page_0198_c03_045.png,SILVER,s2_inter_s3_corrected
stt4,page_0198,3,9,9,người,尋,𠊚,U+2029A,"[762, 800, 832, 875]","[762, 738, 832, 812]","[762, 863, 832, 938]",21dfa3b9cc9c,silver/stt4_page_0198_c03_054.png,SILVER,s2_inter_s3_corrected
stt4,page_0198,7,17,17,người,㝵,𠊚,U+2029A,"[370, 1256, 445, 1329]","[370, 1196, 445, 1268]","[370, 1317, 445, 1389]",52dc2ba54851,gold/stt4_page_0198_c07_121.png,GOLD,s1_inter_s2_direct
stt4,page_0198,8,17,17,người,㝵,𠊚,U+2029A,"[278, 1309, 352, 1385]","[278, 1246, 352, 1322]","[278, 1372, 352, 1448]",306eccd11e58,gold/stt4_page_0198_c08_144.png,GOLD,s1_inter_s2_direct
stt4,page_0198,9,1,1,người,昇,𠊚,U+2029A,"[192, 293, 254, 365]","[183, 237, 254, 307]","[192, 353, 254, 425]",36ce579269ab,silver/stt4_page_0198_c09_150.png,SILVER,s2_inter_s3_corrected
stt4,page_0202,1,20,20,người,㝵,𠊚,U+2029A,"[929, 1569, 1011, 1643]","[984, 1503, 1052, 1583]",,3f5aa0702817,gold/stt4_page_0202_c01_020.png,GOLD,s1_inter_s2_direct
stt4,page_0202,4,17,17,người,㝵,𠊚,U+2029A,"[689, 1418, 771, 1508]","[690, 1338, 770, 1431]","[689, 1490, 770, 1580]",e34a4b9809b7,gold/stt4_page_0202_c04_079.png,GOLD,s1_inter_s2_direct
stt4,page_0202,5,20,20,người,冒,𠊚,U+2029A,"[600, 1527, 673, 1603]","[571, 1459, 639, 1535]","[600, 1587, 672, 1659]",9e285a5a6ba9,silver/stt4_page_0202_c05_102.png,SILVER,s2_inter_s3_corrected
stt4,page_0202,8,4,4,người,㝵,𠊚,U+2029A,"[271, 502, 342, 578]","[271, 438, 342, 514]","[271, 565, 342, 642]",2188375be17f,gold/stt4_page_0202_c08_140.png,GOLD,s1_inter_s2_direct
stt4,page_0204,1,0,0,người,㝵,𠊚,U+2029A,"[957, 227, 1026, 296]",,"[958, 280, 1025, 355]",6bddc031f4cf,gold/stt4_page_0204_c01_000.png,GOLD,s1_inter_s2_direct
stt4,page_0204,2,2,2,người,身,𠊚,U+2029A,"[860, 345, 928, 418]","[861, 286, 927, 360]","[861, 407, 928, 483]",a103b9ccfdf2,silver/stt4_page_0204_c02_025.png,SILVER,s2_inter_s3_corrected
stt4,page_0204,5,9,9,người,㝵,𠊚,U+2029A,"[569, 758, 633, 830]","[569, 701, 633, 772]","[568, 820, 635, 893]",6012e00860a9,gold/stt4_page_0204_c05_100.png,GOLD,s1_inter_s2_direct
stt4,page_0206,5,3,3,người,𣈆,𠊚,U+2029A,"[571, 426, 646, 508]","[572, 361, 646, 444]","[574, 491, 646, 571]",eb60c16dc316,silver/stt4_page_0206_c05_089.png,SILVER,s2_inter_s3_corrected
stt4,page_0206,8,16,16,người,身,𠊚,U+2029A,"[280, 1209, 349, 1283]","[280, 1148, 349, 1221]","[280, 1271, 349, 1344]",e72d488b8b48,silver/stt4_page_0206_c08_146.png,SILVER,s2_inter_s3_corrected
stt4,page_0208,2,11,11,người,㝵,𠊚,U+2029A,"[877, 931, 948, 1008]","[877, 866, 948, 945]","[878, 996, 947, 1073]",376310de2b53,gold/stt4_page_0208_c02_033.png,GOLD,s1_inter_s2_direct
stt4,page_0208,4,4,4,người,冥,𠊚,U+2029A,"[679, 508, 751, 588]","[679, 442, 751, 522]","[679, 575, 751, 654]",673d074ab8a8,silver/stt4_page_0208_c04_071.png,SILVER,s2_inter_s3_corrected
stt4,page_0208,7,1,1,người,昇,𠊚,U+2029A,"[387, 311, 458, 391]","[386, 253, 458, 328]","[387, 375, 460, 456]",a15f9d1f0629,silver/stt4_page_0208_c07_133.png,SILVER,s2_inter_s3_corrected
stt4,page_0208,8,2,2,người,㝵,𠊚,U+2029A,"[292, 382, 361, 461]","[288, 319, 357, 397]","[293, 448, 361, 526]",8e10f99aa2c5,gold/stt4_page_0208_c08_156.png,GOLD,s1_inter_s2_direct
stt4,page_0210,2,5,5,người,昇,𠊚,U+2029A,"[904, 612, 974, 696]","[904, 542, 974, 626]","[904, 682, 974, 766]",1742a0ce05eb,silver/stt4_page_0210_c02_026.png,SILVER,s2_inter_s3_corrected
stt4,page_0210,3,18,18,người,身,𠊚,U+2029A,"[801, 1323, 873, 1394]","[801, 1264, 873, 1335]","[801, 1382, 873, 1454]",0272baca09bb,silver/stt4_page_0210_c03_059.png,SILVER,s2_inter_s3_corrected
stt4,page_0210,8,16,16,người,昇,𠊚,U+2029A,"[299, 1376, 376, 1465]","[307, 1310, 382, 1398]","[300, 1487, 375, 1537]",998d54751869,silver/stt4_page_0210_c08_168.png,SILVER,s2_inter_s3_corrected
stt4,page_0210,9,3,3,người,㝵,𠊚,U+2029A,"[230, 434, 304, 510]","[230, 370, 304, 446]","[230, 498, 304, 574]",7049c9028b93,gold/stt4_page_0210_c09_175.png,GOLD,s1_inter_s2_direct
stt4,page_0212,1,22,23,người,㝵,𠊚,U+2029A,"[978, 1542, 1049, 1602]","[952, 1470, 1024, 1540]","[952, 1587, 1024, 1652]",fa12f213ca1b,gold/stt4_page_0212_c01_022.png,GOLD,s1_inter_s2_direct
stt4,page_0212,3,9,9,người,昇,𠊚,U+2029A,"[757, 809, 830, 885]","[757, 746, 830, 821]","[757, 872, 830, 948]",8a777baeed28,silver/stt4_page_0212_c03_057.png,SILVER,s2_inter_s3_corrected
stt4,page_0212,3,21,21,người,㝵,𠊚,U+2029A,"[783, 1567, 851, 1640]","[757, 1504, 830, 1580]",,9e8db5686b8d,gold/stt4_page_0212_c03_069.png,GOLD,s1_inter_s2_direct
stt4,page_0216,3,10,10,người,㝵,𠊚,U+2029A,"[757, 890, 835, 973]","[757, 824, 835, 910]","[763, 954, 842, 1037]",49eb545e12e2,gold/stt4_page_0216_c03_052.png,GOLD,s1_inter_s2_direct
stt4,page_0216,6,7,7,người,㝵,𠊚,U+2029A,"[474, 705, 545, 787]","[474, 633, 546, 716]","[468, 769, 539, 852]",cae55a27ae2b,gold/stt4_page_0216_c06_112.png,GOLD,s1_inter_s2_direct
stt4,page_0216,6,12,12,người,㝵,𠊚,U+2029A,"[467, 1026, 539, 1108]","[467, 962, 539, 1044]","[467, 1097, 539, 1179]",397037bbcadc,gold/stt4_page_0216_c06_117.png,GOLD,s1_inter_s2_direct
stt4,page_0216,7,2,2,người,㝵,𠊚,U+2029A,"[389, 362, 457, 443]","[390, 297, 456, 379]","[382, 426, 455, 508]",dae505ddc665,gold/stt4_page_0216_c07_128.png,GOLD,s1_inter_s2_direct
stt4,page_0216,9,17,17,người,尋,𠊚,U+2029A,"[158, 1431, 233, 1517]","[188, 1359, 258, 1443]","[158, 1502, 234, 1587]",46e588c3bfee,silver/stt4_page_0216_c09_183.png,SILVER,s2_inter_s3_corrected
stt4,page_0218,2,10,10,người,冒,𠊚,U+2029A,"[857, 936, 927, 1019]","[857, 867, 927, 950]","[857, 1005, 927, 1089]",65f969b2a053,silver/stt4_page_0218_c02_029.png,SILVER,s2_inter_s3_corrected
stt4,page_0218,4,6,6,người,昇,𠊚,U+2029A,"[660, 639, 727, 719]","[660, 573, 727, 652]","[660, 705, 727, 785]",49163ac00118,silver/stt4_page_0218_c04_065.png,SILVER,s2_inter_s3_corrected
stt4,page_0218,5,5,5,người,身,𠊚,U+2029A,"[561, 576, 636, 658]","[561, 509, 636, 590]","[561, 644, 636, 725]",afe284cf15c3,silver/stt4_page_0218_c05_085.png,SILVER,s2_inter_s3_corrected
stt4,page_0218,8,14,14,người,㝵,𠊚,U+2029A,"[285, 1221, 359, 1305]","[285, 1151, 359, 1235]","[285, 1291, 359, 1375]",eb3d747d3b2c,gold/stt4_page_0218_c08_152.png,GOLD,s1_inter_s2_direct
stt4,page_0220,1,14,14,người,字,𠊚,U+2029A,"[981, 1137, 1053, 1216]","[975, 1078, 1046, 1159]","[981, 1201, 1053, 1281]",f45c8992aff0,silver/stt4_page_0220_c01_014.png,SILVER,s2_inter_s3_corrected
stt4,page_0220,2,3,3,người,㝵,𠊚,U+2029A,"[866, 449, 940, 538]","[865, 376, 939, 464]","[867, 526, 940, 616]",b07ae9636d9c,gold/stt4_page_0220_c02_025.png,GOLD,s1_inter_s2_direct
stt4,page_0220,3,2,2,người,尋,𠊚,U+2029A,"[773, 369, 843, 456]","[771, 298, 844, 384]","[774, 436, 844, 519]",9c78b02c4293,silver/stt4_page_0220_c03_043.png,SILVER,s2_inter_s3_corrected
stt4,page_0220,3,15,15,người,昇,𠊚,U+2029A,"[781, 1291, 852, 1379]","[781, 1227, 852, 1313]","[781, 1362, 852, 1451]",d24d48b14003,silver/stt4_page_0220_c03_056.png,SILVER,s2_inter_s3_corrected
stt4,page_0220,6,6,6,người,尋,𠊚,U+2029A,"[487, 631, 557, 714]","[487, 567, 556, 649]","[487, 702, 556, 785]",f84ca1f44526,silver/stt4_page_0220_c06_108.png,SILVER,s2_inter_s3_corrected
stt4,page_0220,7,3,3,người,𭔿,𠊚,U+2029A,"[385, 443, 453, 524]","[385, 376, 453, 456]","[385, 510, 453, 591]",e1841ca1d005,silver/stt4_page_0220_c07_126.png,SILVER,s2_inter_s3_corrected
stt4,page_0220,8,0,0,người,㝵,𠊚,U+2029A,"[283, 243, 354, 321]",,"[282, 305, 355, 392]",625c1ad21c4e,gold/stt4_page_0220_c08_144.png,GOLD,s1_inter_s2_direct
stt4,page_0220,8,13,13,người,哥,𠊚,U+2029A,"[284, 1154, 356, 1242]","[284, 1018, 355, 1103]","[284, 1226, 356, 1313]",b0d22ca93765,silver/stt4_page_0220_c08_156.png,SILVER,s2_inter_s3_corrected
stt4,page_0222,8,2,2,người,昇,𠊚,U+2029A,"[293, 371, 357, 452]","[292, 305, 358, 387]","[290, 441, 359, 523]",2a76cb494996,silver/stt4_page_0222_c08_145.png,SILVER,s2_inter_s3_corrected
stt4,page_0222,8,17,17,người,冐,𠊚,U+2029A,"[293, 1372, 358, 1452]","[282, 1300, 353, 1382]","[293, 1439, 358, 1519]",2323a45d004f,silver/stt4_page_0222_c08_160.png,SILVER,s2_inter_s3_corrected
stt4,page_0224,1,8,8,người,昇,𠊚,U+2029A,"[974, 794, 1043, 877]","[973, 717, 1043, 798]","[974, 859, 1044, 943]",167ab466b221,silver/stt4_page_0224_c01_008.png,SILVER,s2_inter_s3_corrected
stt4,page_0224,4,8,8,người,㝵,𠊚,U+2029A,"[687, 731, 752, 804]","[687, 670, 752, 743]","[687, 792, 752, 865]",36c7feb5b4de,gold/stt4_page_0224_c04_070.png,GOLD,s1_inter_s2_direct
stt4,page_0224,5,2,2,người,㝵,𠊚,U+2029A,"[586, 370, 656, 455]","[585, 303, 657, 389]","[587, 437, 655, 519]",88297729ce5f,gold/stt4_page_0224_c05_086.png,GOLD,s1_inter_s2_direct
stt4,page_0224,5,17,17,người,身,𠊚,U+2029A,"[585, 1377, 656, 1458]","[586, 1313, 656, 1392]","[585, 1443, 656, 1523]",d7030ae621ac,silver/stt4_page_0224_c05_101.png,SILVER,s2_inter_s3_corrected
stt4,page_0224,9,11,11,người,㝵,𠊚,U+2029A,"[188, 1020, 264, 1058]","[188, 974, 264, 1020]","[187, 1079, 258, 1162]",b4ccf5766769,gold/stt4_page_0224_c09_177.png,GOLD,s1_inter_s2_direct
stt4,page_0226,1,15,15,người,㝵,𠊚,U+2029A,"[954, 1190, 1027, 1265]","[954, 1128, 1027, 1202]","[954, 1253, 1027, 1328]",5d5a7c6f5244,gold/stt4_page_0226_c01_015.png,GOLD,s1_inter_s2_direct
stt4,page_0226,2,7,7,người,𭔿,𠊚,U+2029A,"[850, 690, 923, 770]","[850, 627, 922, 705]","[851, 755, 922, 834]",5110342c5688,silver/stt4_page_0226_c02_029.png,SILVER,s2_inter_s3_corrected
stt4,page_0226,5,13,14,người,㝵,𠊚,U+2029A,"[559, 1163, 631, 1213]","[566, 1059, 637, 1142]","[566, 1201, 636, 1284]",2f852488149b,gold/stt4_page_0226_c05_100.png,GOLD,s1_inter_s2_direct
stt4,page_0226,7,17,17,người,㝵,𠊚,U+2029A,"[374, 1260, 447, 1333]","[374, 1200, 447, 1272]","[374, 1321, 447, 1394]",71d51469df92,gold/stt4_page_0226_c07_144.png,GOLD,s1_inter_s2_direct
stt4,page_0228,1,12,13,người,㝵,𠊚,U+2029A,"[984, 1024, 1057, 1103]","[985, 960, 1056, 1038]","[984, 1088, 1057, 1169]",80d6fa00a23e,gold/stt4_page_0228_c01_012.png,GOLD,s1_inter_s2_direct
stt4,page_0228,3,8,8,người,昇,𠊚,U+2029A,"[797, 806, 878, 890]","[797, 735, 878, 820]","[797, 876, 878, 961]",8e20e99f0d69,silver/stt4_page_0228_c03_050.png,SILVER,s2_inter_s3_corrected
stt4,page_0228,4,1,1,người,㝵,𠊚,U+2029A,"[710, 304, 783, 384]","[711, 247, 783, 321]","[709, 367, 782, 448]",a9379e0b03df,gold/stt4_page_0228_c04_063.png,GOLD,s1_inter_s2_direct
stt4,page_0228,4,19,19,người,哥,𠊚,U+2029A,"[682, 1466, 753, 1542]","[682, 1400, 753, 1478]","[674, 1529, 747, 1606]",e225f446a2e1,silver/stt4_page_0228_c04_080.png,SILVER,s2_inter_s3_corrected
stt4,page_0228,5,8,8,người,𭔿,𠊚,U+2029A,"[602, 757, 673, 839]","[602, 692, 673, 773]","[602, 821, 673, 903]",8917e999903e,silver/stt4_page_0228_c05_091.png,SILVER,s2_inter_s3_corrected
stt4,page_0228,5,18,18,người,𭔿,𠊚,U+2029A,"[588, 1405, 659, 1487]","[589, 1342, 658, 1422]","[588, 1471, 659, 1552]",22bafa16291a,silver/stt4_page_0228_c05_101.png,SILVER,s2_inter_s3_corrected
stt4,page_0228,6,2,2,người,𭔿,𠊚,U+2029A,"[510, 372, 580, 457]","[510, 304, 582, 392]","[510, 444, 580, 530]",cc9e1a921c94,silver/stt4_page_0228_c06_107.png,SILVER,s2_inter_s3_corrected
stt4,page_0228,7,2,2,người,㝵,𠊚,U+2029A,"[416, 366, 486, 447]","[416, 299, 487, 383]","[415, 432, 486, 513]",fe93aa4a575b,gold/stt4_page_0228_c07_127.png,GOLD,s1_inter_s2_direct
stt4,page_0228,8,14,14,người,㝵,𠊚,U+2029A,"[313, 1142, 395, 1220]","[313, 1076, 395, 1154]","[313, 1206, 395, 1284]",99fa4fc82010,gold/stt4_page_0228_c08_160.png,GOLD,s1_inter_s2_direct
stt4,page_0230,2,6,6,người,㝵,𠊚,U+2029A,"[859, 667, 931, 753]","[858, 595, 932, 682]","[859, 737, 932, 825]",35921acb7de7,gold/stt4_page_0230_c02_029.png,GOLD,s1_inter_s2_direct
stt4,page_0230,5,19,20,người,晁,𠊚,U+2029A,"[576, 1505, 642, 1584]","[569, 1441, 636, 1521]","[576, 1572, 643, 1645]",ca8f593a9e25,silver/stt4_page_0230_c05_101.png,SILVER,s2_inter_s3_corrected
stt4,page_0230,7,8,8,người,㝵,𠊚,U+2029A,"[381, 768, 453, 850]","[380, 703, 453, 786]","[381, 833, 453, 915]",221bf1041bbd,gold/stt4_page_0230_c07_132.png,GOLD,s1_inter_s2_direct
stt4,page_0230,8,9,9,người,𭔿,𠊚,U+2029A,"[282, 833, 352, 913]","[282, 769, 352, 850]","[282, 897, 352, 978]",c43367f5a221,silver/stt4_page_0230_c08_154.png,SILVER,s2_inter_s3_corrected
stt4,page_0230,9,2,2,người,𭔿,𠊚,U+2029A,"[182, 360, 268, 438]","[182, 296, 268, 374]","[182, 426, 268, 504]",c96aaa5b6f09,silver/stt4_page_0230_c09_168.png,SILVER,s2_inter_s3_corrected
stt4,page_0232,1,15,15,người,昇,𠊚,U+2029A,"[950, 1333, 1023, 1423]","[948, 1248, 1024, 1338]","[956, 1404, 1031, 1497]",31ea40d118a1,silver/stt4_page_0232_c01_014.png,SILVER,s2_inter_s3_corrected
stt4,page_0232,2,11,11,người,㝵,𠊚,U+2029A,"[866, 967, 935, 1048]","[866, 896, 935, 978]","[866, 1030, 935, 1113]",fd191d199d89,gold/stt4_page_0232_c02_029.png,GOLD,s1_inter_s2_direct
stt4,page_0232,3,11,11,người,㝵,𠊚,U+2029A,"[766, 1025, 837, 1105]","[771, 929, 839, 1013]","[768, 1092, 834, 1167]",062abba51b10,gold/stt4_page_0232_c03_050.png,GOLD,s1_inter_s2_direct
stt4,page_0232,4,3,3,người,㝵,𠊚,U+2029A,"[680, 407, 751, 483]","[681, 350, 750, 424]","[681, 465, 751, 539]",c9d8a3930c16,gold/stt4_page_0232_c04_061.png,GOLD,s1_inter_s2_direct
stt4,page_0232,5,4,4,người,尋,𠊚,U+2029A,"[579, 488, 652, 572]","[580, 420, 650, 500]","[579, 554, 651, 636]",6c897ba9d5fe,silver/stt4_page_0232_c05_085.png,SILVER,s2_inter_s3_corrected
stt4,page_0232,8,2,2,người,㝵,𠊚,U+2029A,"[286, 357, 350, 430]","[281, 298, 352, 377]","[286, 418, 350, 491]",355938d2522c,gold/stt4_page_0232_c08_149.png,GOLD,s1_inter_s2_direct
stt4,page_0232,8,17,17,người,㝵,𠊚,U+2029A,"[286, 1269, 350, 1342]","[286, 1208, 350, 1281]","[286, 1330, 350, 1402]",f37881795bfa,gold/stt4_page_0232_c08_164.png,GOLD,s1_inter_s2_direct
stt4,page_0234,2,14,14,người,㝵,𠊚,U+2029A,"[874, 1191, 944, 1269]","[874, 1127, 943, 1204]","[874, 1256, 943, 1333]",442f3568cf6f,gold/stt4_page_0234_c02_022.png,GOLD,s1_inter_s2_direct
stt4,page_0234,4,14,14,người,㝵,𠊚,U+2029A,"[674, 1161, 745, 1243]","[674, 1097, 745, 1178]","[674, 1231, 745, 1313]",4323502b71a5,gold/stt4_page_0234_c04_063.png,GOLD,s1_inter_s2_direct
stt4,page_0234,6,1,1,người,㝵,𠊚,U+2029A,"[472, 292, 547, 372]","[470, 235, 546, 312]","[473, 361, 547, 442]",3f8d027700ff,gold/stt4_page_0234_c06_091.png,GOLD,s1_inter_s2_direct
stt4,page_0236,3,10,10,người,𭔿,𠊚,U+2029A,"[759, 979, 829, 1064]","[759, 908, 829, 993]","[757, 1043, 831, 1128]",d9907b69dde2,silver/stt4_page_0236_c03_050.png,SILVER,s2_inter_s3_corrected
stt4,page_0236,8,16,16,người,𭔿,𠊚,U+2029A,"[284, 1247, 349, 1324]","[275, 1182, 344, 1261]","[283, 1311, 349, 1388]",d0bbd8f67d87,silver/stt4_page_0236_c08_161.png,SILVER,s2_inter_s3_corrected
stt4,page_0238,4,19,19,người,身,𠊚,U+2029A,"[674, 1504, 744, 1586]","[675, 1439, 744, 1521]","[674, 1571, 745, 1646]",d41c9512fd6f,silver/stt4_page_0238_c04_082.png,SILVER,s2_inter_s3_corrected
stt4,page_0238,6,5,5,người,昇,𠊚,U+2029A,"[469, 548, 537, 626]","[468, 484, 537, 562]","[469, 607, 537, 683]",19f7bbb31585,silver/stt4_page_0238_c06_111.png,SILVER,s2_inter_s3_corrected
stt4,page_0238,7,17,17,người,身,𠊚,U+2029A,"[375, 1332, 444, 1412]","[375, 1262, 444, 1341]","[374, 1397, 445, 1475]",5e02e733058b,silver/stt4_page_0238_c07_146.png,SILVER,s2_inter_s3_corrected
stt4,page_0238,9,17,18,người,身,𠊚,U+2029A,"[167, 1331, 239, 1377]","[174, 1267, 245, 1348]","[170, 1396, 249, 1473]",ae3f9a4ecc63,silver/stt4_page_0238_c09_189.png,SILVER,s2_inter_s3_corrected
stt4,page_0240,1,9,9,người,㝵,𠊚,U+2029A,"[963, 790, 1032, 861]","[963, 732, 1032, 804]","[963, 846, 1031, 920]",f4f84d4154d5,gold/stt4_page_0240_c01_009.png,GOLD,s1_inter_s2_direct
stt4,page_0242,4,12,12,người,㝵,𠊚,U+2029A,"[705, 1008, 772, 1083]","[704, 944, 772, 1019]","[705, 1073, 772, 1147]",1e87043d59f2,gold/stt4_page_0242_c04_064.png,GOLD,s1_inter_s2_direct
stt4,page_0242,6,10,10,người,㝵,𠊚,U+2029A,"[512, 837, 581, 911]","[511, 779, 581, 855]","[517, 887, 588, 963]",0f75529f4cfd,gold/stt4_page_0242_c06_107.png,GOLD,s1_inter_s2_direct
stt4,page_0242,8,8,8,người,㝵,𠊚,U+2029A,"[318, 754, 387, 836]","[318, 683, 387, 765]","[317, 818, 388, 903]",39e1415e9234,gold/stt4_page_0242_c08_149.png,GOLD,s1_inter_s2_direct
