book,page,column,shift,run_len,nom_idx,syl_idx,ocr_char,syllable,argmax,max_prob,p_syl,tier,tier_v3,box_source,qd01_locked,n_ocr,n_qn,n_det
stt2,page_0044,3,-1,6,14,14,除,thờ,muốn,0.792708,0.000108061,GOLD,CHAR_A,detector,0,21,22,22
stt2,page_0044,3,-1,6,15,15,寺,bụt,thờ,0.845277,3.07191e-05,REVIEW,REVIEW,detector,0,21,22,22
stt2,page_0044,3,-1,6,16,16,如,như,bụt,0.84538,0.000162219,GOLD,CHAR_A,detector,0,21,22,22
stt2,page_0044,3,-1,6,17,17,些,ta,như,0.961867,6.10923e-05,GOLD,CHAR_A,detector,0,21,22,22
stt2,page_0044,3,-1,6,18,18,詩,thì,ta,0.744953,0.000863353,SYLLABLE,SYL,detector,0,21,22,22
stt2,page_0044,3,-1,6,19,19,矣,hãy,thì,0.984556,3.612e-06,GOLD,CHAR_A,detector,0,21,22,22
stt2,page_0044,8,1,3,7,7,而,làm,vậy,0.58017,0.379557,SYLLABLE,SYL,detector,0,21,21,21
stt2,page_0044,8,1,3,8,8,左,vậy,liền,0.940101,0.00394559,SYLLABLE,SYL,detector,0,21,21,21
stt2,page_0044,8,1,3,9,9,建,liền,sợ,0.765044,0.0655718,GOLD,CHAR_B,detector,0,21,21,21
stt2,page_0046,8,-1,3,6,7,天,thiên,nước,0.932273,9.97304e-06,GOLD,CHAR_A,midpoint,0,21,21,22
stt2,page_0046,8,-1,3,7,8,下,hạ,thiên,0.894591,0.0905056,GOLD,CHAR_A,midpoint,0,21,21,22
stt2,page_0046,8,-1,3,8,9,体,thấy,hạ,0.811111,0.0775649,GOLD,CHAR_A,midpoint,0,21,21,22
stt2,page_0048,5,-1,6,10,10,福,phúc,nhiều,0.724683,8.95859e-05,GOLD,CHAR_A,legacy_locked_col,0,24,25,24
stt2,page_0048,5,-1,6,11,11,旦,đến,phúc,0.940561,2.11129e-05,GOLD,CHAR_A,legacy_locked_col,0,24,25,24
stt2,page_0048,5,-1,6,12,12,欺,khi,đến,0.633006,0.00620729,GOLD,CHAR_A,legacy_locked_col,0,24,25,24
stt2,page_0048,5,-1,6,13,13,而,làm,khi,0.970536,3.87511e-06,SYLLABLE,SYL,legacy_locked_col,0,24,25,24
stt2,page_0048,5,-1,6,14,14,曰,viết,làm,0.578191,0.318684,GOLD,CHAR_A,legacy_locked_col,0,24,25,24
stt2,page_0048,5,-1,6,15,15,無,vồ,viết,0.775386,0.190853,GOLD,SYL,legacy_locked_col,0,24,25,24
stt2,page_0050,5,-1,3,14,14,里,thánh,nhà,0.76411,0.0280373,GOLD,CHAR_B,detector,0,23,23,23
stt2,page_0050,5,-1,3,15,15,魯,một,thánh,0.610691,0.00189312,REVIEW,REVIEW,detector,0,23,23,23
stt2,page_0050,5,-1,3,16,16,代,dạy,một,0.879486,0.0251816,GOLD,CHAR_A,detector,0,23,23,23
stt2,page_0050,7,1,3,15,16,奉,phụng,kẻ,0.816575,0.00380929,GOLD,CHAR_A,detector,0,22,23,22
stt2,page_0050,7,1,3,16,17,几,kẻ,chăng,0.602105,0.00340131,GOLD,CHAR_A,detector,0,22,23,22
stt2,page_0050,7,1,3,17,18,庄,chăng,muốn,0.649919,0.0597038,GOLD,CHAR_A,detector,0,22,23,22
stt2,page_0050,9,1,4,4,3,生,sinh,ra,0.91346,0.00181349,GOLD,CHAR_A,detector,0,23,23,22
stt2,page_0050,9,1,4,5,4,䍐,ra,ở,0.934723,1.75032e-05,SYLLABLE,SYL,detector,0,23,23,22
stt2,page_0050,9,1,4,6,5,於,ở,thành,0.956276,0.000162219,GOLD,CHAR_A,detector,0,23,23,22
stt2,page_0050,9,1,4,7,6,城,thành,a,0.945193,3.00075e-05,GOLD,CHAR_A,detector,0,23,23,22
stt2,page_0052,6,-1,5,10,10,死,tử,có,0.97095,8.75106e-05,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt2,page_0052,6,-1,5,11,11,馬,vì,tử,0.57034,0.000503589,SYLLABLE,SYL,legacy_locked_col,0,23,23,23
stt2,page_0052,6,-1,5,12,12,道,đạo,vì,0.687625,0.0198814,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt2,page_0052,6,-1,5,13,13,寺,thì,đạo,0.940187,0.00010722,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt2,page_0052,6,-1,5,14,14,一,nhất,thì,0.964689,1.90739e-05,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt2,page_0054,7,-1,5,6,6,固,có,a,0.766165,0.107899,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0054,7,-1,5,7,7,憂,một,có,0.948632,0.00300165,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt2,page_0054,7,-1,5,8,8,㝵,người,một,0.570897,0.00173722,GOLD,CHAR_A,qd01_locked,1,22,22,22
stt2,page_0054,7,-1,5,9,9,垂,thánh,người,0.605052,7.03168e-05,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt2,page_0054,7,-1,5,10,10,先,tên,thánh,0.827311,5.60614e-05,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0064,2,-1,3,6,7,妃,bà,đi,0.820772,0.000473078,SYLLABLE,SYL,legacy_locked_col,0,20,21,21
stt2,page_0064,2,-1,3,7,8,垩,thánh,bà,0.91452,0.00038311,GOLD,CHAR_A,legacy_locked_col,0,20,21,21
stt2,page_0064,2,-1,3,8,9,何,a,thánh,0.507766,0.284553,SYLLABLE,SYL,legacy_locked_col,0,20,21,21
stt2,page_0078,7,1,6,6,6,碎,tôi,khi,0.589307,0.309786,GOLD,CHAR_A,legacy_locked_col,0,22,22,20
stt2,page_0078,7,1,6,7,7,欺,khi,ấy,0.98256,0.00697904,GOLD,CHAR_A,legacy_locked_col,0,22,22,20
stt2,page_0078,7,1,6,8,8,衣,ấy,hai,0.941968,0.0124902,GOLD,CHAR_A,legacy_locked_col,0,22,22,20
stt2,page_0078,7,1,6,9,9,呪,hai,các,0.974855,1.79183e-05,REVIEW,REVIEW,legacy_locked_col,0,22,22,20
stt2,page_0078,7,1,6,10,10,冬,các,quan,0.983791,8.61539e-05,SYLLABLE,SYL,legacy_locked_col,0,22,22,20
stt2,page_0078,7,1,6,11,11,官,quan,lấy,0.976805,3.16943e-05,GOLD,CHAR_A,legacy_locked_col,0,22,22,20
stt2,page_0078,9,1,4,2,2,而,làm,vậy,0.873281,0.082085,SYLLABLE,SYL,detector,0,22,22,22
stt2,page_0078,9,1,4,3,3,左,vậy,nữa,0.713273,0.0309135,SYLLABLE,SYL,detector,0,22,22,22
stt2,page_0078,9,1,4,4,4,女,nữa,mà,0.962777,0.00220465,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0078,9,1,4,5,5,麻,mà,ông,0.58415,0.00596949,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0080,1,-1,8,13,13,盖,nghĩa,bỏ,0.850037,7.6466e-06,SYLLABLE,SYL,detector,0,22,23,23
stt2,page_0080,1,-1,8,14,14,知,đức,nghĩa,0.779752,0.000170004,SYLLABLE,SYL,detector,0,22,23,23
stt2,page_0080,1,-1,8,15,15,主,chúa,đức,0.88406,0.00226576,GOLD,CHAR_A,detector,0,22,23,23
stt2,page_0080,1,-1,8,16,16,支,giê,chúa,0.640937,0.00526806,GOLD,CHAR_A,detector,0,22,23,23
stt2,page_0080,1,-1,8,17,17,秋,su,giê,0.976477,0.00258758,GOLD,CHAR_A,detector,0,22,23,23
stt2,page_0080,1,-1,8,18,18,取,khi,su,0.945366,4.03795e-05,SYLLABLE,SYL,detector,0,22,23,23
stt2,page_0080,1,-1,8,19,19,冬,các,khi,0.835123,0.000133438,SYLLABLE,SYL,detector,0,22,23,23
stt2,page_0080,1,-1,8,20,20,柴,thầy,các,0.853155,0.0029093,GOLD,CHAR_A,detector,0,22,23,23
stt2,page_0080,8,1,3,3,3,好,đức,chúa,0.522097,0.276607,SYLLABLE,SYL,legacy_locked_col,0,19,22,20
stt2,page_0080,8,1,3,4,4,主,chúa,trời,0.893554,0.0212051,GOLD,CHAR_A,legacy_locked_col,0,19,22,20
stt2,page_0080,8,1,3,5,5,吞,trời,tên,0.98325,5.41086e-07,SYLLABLE,SYL,legacy_locked_col,0,19,22,20
stt2,page_0080,9,-1,3,2,3,𫠉,vì,người,0.84538,0.00010722,SYLLABLE,SYL,legacy_locked_col,0,19,20,18
stt2,page_0080,9,-1,3,3,4,道,đạo,vì,0.775196,0.00214518,GOLD,CHAR_A,legacy_locked_col,0,19,20,18
stt2,page_0080,9,-1,3,4,5,於,lành,đạo,0.883467,1.87782e-05,REVIEW,REVIEW,legacy_locked_col,0,19,20,18
stt2,page_0084,6,1,3,4,4,咫,bây,giờ,0.870939,0.000128326,REVIEW,REVIEW,legacy_locked_col,0,22,22,15
stt2,page_0084,6,1,3,5,5,餘,giờ,quan,0.955139,0.000366997,GOLD,CHAR_B,legacy_locked_col,0,22,22,15
stt2,page_0084,6,1,3,6,6,官,quan,dạy,0.720097,4.13371e-05,GOLD,CHAR_A,legacy_locked_col,0,22,22,15
stt2,page_0084,6,1,5,12,12,凜,lắm,mà,0.963277,1.45938e-06,GOLD,CHAR_A,legacy_locked_col,0,22,22,15
stt2,page_0084,6,1,5,13,13,麻,mà,người,0.951473,0.000561794,GOLD,CHAR_A,legacy_locked_col,0,22,22,15
stt2,page_0084,6,1,5,14,14,㝵,người,chăng,0.700845,0.000300707,GOLD,CHAR_A,qd01_locked,1,22,22,15
stt2,page_0084,6,1,5,15,15,庄,chăng,bỏ,0.911789,0.000955644,GOLD,CHAR_A,legacy_locked_col,0,22,22,15
stt2,page_0084,6,1,5,16,16,𥙷,bỏ,sự,0.873707,0.00298995,GOLD,CHAR_A,legacy_locked_col,0,22,22,15
stt2,page_0088,5,1,8,2,2,休,cho,thiên,0.818771,0.0556501,REVIEW,REVIEW,detector,0,25,25,25
stt2,page_0088,5,1,8,3,3,天,thiên,hạ,0.776333,0.0415175,GOLD,CHAR_A,detector,0,25,25,25
stt2,page_0088,5,1,8,4,4,下,hạ,thờ,0.561223,0.0172059,GOLD,CHAR_A,detector,0,25,25,25
stt2,page_0088,5,1,8,5,5,蜍,thờ,các,0.908734,0.000322611,GOLD,CHAR_A,detector,0,25,25,25
stt2,page_0088,5,1,8,6,6,冬,các,thiên,0.853572,0.00117546,SYLLABLE,SYL,detector,0,25,25,25
stt2,page_0088,5,1,8,7,7,天,thiên,thần,0.892082,0.000415862,GOLD,CHAR_A,detector,0,25,25,25
stt2,page_0088,5,1,8,8,8,神,thần,thì,0.854302,6.45263e-05,GOLD,CHAR_A,detector,0,25,25,25
stt2,page_0088,5,1,8,9,9,寺,thì,vua,0.897051,0.00576327,GOLD,CHAR_A,detector,0,25,25,25
stt2,page_0090,3,-1,4,10,10,知,đức,đạo,0.776143,0.0212881,SYLLABLE,SYL,legacy_locked_col,0,23,24,23
stt2,page_0090,3,-1,4,11,11,主,chúa,đức,0.652303,0.270728,GOLD,CHAR_A,legacy_locked_col,0,23,24,23
stt2,page_0090,3,-1,4,12,12,吞,trời,chúa,0.93884,0.0122965,SYLLABLE,SYL,legacy_locked_col,0,23,24,23
stt2,page_0090,3,-1,4,13,13,㝵,người,trời,0.889961,0.000412626,GOLD,CHAR_A,qd01_locked,1,23,24,23
stt2,page_0090,6,1,3,13,13,莽,mắng,tiếng,0.741325,,GOLD,CHAR_A,legacy_locked_col,0,23,23,24
stt2,page_0090,6,1,3,14,14,㸔,tiếng,người,0.894045,0.000241625,SYLLABLE,SYL,legacy_locked_col,0,23,23,24
stt2,page_0090,6,1,3,15,15,㝵,người,đã,0.844761,0.00288666,GOLD,CHAR_A,qd01_locked,1,23,23,24
stt2,page_0094,6,1,4,8,8,知,đức,chúa,0.885681,0.0827288,SYLLABLE,SYL,detector,0,22,22,22
stt2,page_0094,6,1,4,9,9,主,chúa,trời,0.862685,0.0787863,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0094,6,1,4,10,10,吞,trời,chăng,0.817373,0.0431714,SYLLABLE,SYL,detector,0,22,22,22
stt2,page_0094,6,1,4,11,11,在,chăng,có,0.681608,0.037216,SYLLABLE,SYL,detector,0,22,22,22
stt2,page_0096,2,1,3,12,12,正,chính,song,0.50727,,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0096,2,1,3,13,13,双,song,le,0.938095,0.015066,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0096,2,1,3,14,14,离,le,quan,0.91001,0.0101544,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0096,5,1,5,6,6,忌,nhà,tù,0.756131,3.81503e-06,REVIEW,REVIEW,legacy_locked_col,0,23,23,22
stt2,page_0096,5,1,5,7,7,囚,tù,những,0.898421,0.0010661,GOLD,CHAR_A,legacy_locked_col,0,23,23,22
stt2,page_0096,5,1,5,8,8,仍,những,kẻ,0.876806,0.0131408,GOLD,CHAR_A,legacy_locked_col,0,23,23,22
stt2,page_0096,5,1,5,9,9,几,kẻ,ở,0.715017,0.0256783,GOLD,CHAR_A,legacy_locked_col,0,23,23,22
stt2,page_0096,5,1,5,10,10,於,ở,đấy,0.831258,0.032715,GOLD,CHAR_A,legacy_locked_col,0,23,23,22
stt2,page_0096,9,1,3,8,9,梓,rút,trên,0.911734,6.85436e-06,GOLD,CHAR_B,detector,0,21,22,22
stt2,page_0096,9,1,3,9,10,建,trên,mình,0.852843,0.00226576,GOLD,CHAR_B,detector,0,21,22,22
stt2,page_0096,9,1,3,10,11,命,mình,nguyện,0.594799,0.00319524,GOLD,CHAR_A,detector,0,21,22,22
stt2,page_0098,3,1,6,7,7,天,cho,đến,0.577626,0.0252802,REVIEW,REVIEW,detector,0,16,16,14
stt2,page_0098,3,1,6,8,8,旦,đến,ông,0.888062,0.0393848,GOLD,CHAR_A,detector,0,16,16,14
stt2,page_0098,3,1,6,9,9,弇,ông,thánh,0.971499,0.00711669,SYLLABLE,SYL,detector,0,16,16,14
stt2,page_0098,3,1,6,10,10,垩,thánh,này,0.713796,0.0848562,GOLD,CHAR_A,detector,0,16,16,14
stt2,page_0098,3,1,6,11,11,君,này,hơn,0.817173,0.00240249,SYLLABLE,SYL,detector,0,16,16,14
stt2,page_0098,3,1,6,12,12,欣,hơn,một,0.690822,0.000636596,GOLD,CHAR_A,detector,0,16,16,14
stt2,page_0102,7,1,3,5,6,無,vồ,mà,0.966427,3.50823e-05,GOLD,SYL,detector,0,21,22,22
stt2,page_0102,7,1,3,6,7,麻,mà,làm,0.646753,0.00117546,GOLD,CHAR_A,detector,0,21,22,22
stt2,page_0102,7,1,3,7,8,而,làm,thầy,0.89339,0.000542387,SYLLABLE,SYL,detector,0,21,22,22
stt2,page_0102,7,1,3,9,10,修,tu,hành,0.908678,0.000127327,GOLD,CHAR_A,detector,0,21,22,22
stt2,page_0102,7,1,3,10,11,行,hành,ở,0.945424,0.000156005,GOLD,CHAR_A,detector,0,21,22,22
stt2,page_0102,7,1,3,11,12,於,ở,khiêm,0.574252,0.000378647,GOLD,CHAR_A,detector,0,21,22,22
stt2,page_0104,9,-1,4,8,9,知,đức,thì,0.979133,6.92266e-05,SYLLABLE,SYL,legacy_locked_col,0,21,22,19
stt2,page_0104,9,-1,4,9,10,主,chúa,đức,0.884816,0.0350296,GOLD,CHAR_A,legacy_locked_col,0,21,22,19
stt2,page_0104,9,-1,4,10,11,吞,trời,chúa,0.901772,0.0405557,SYLLABLE,SYL,legacy_locked_col,0,21,22,19
stt2,page_0104,9,-1,4,11,12,朱,cho,trời,0.926205,0.0377283,GOLD,CHAR_A,legacy_locked_col,0,21,22,19
stt2,page_0106,3,1,3,10,10,君,này,mà,0.835021,0.000355706,SYLLABLE,SYL,legacy_locked_col,0,20,20,20
stt2,page_0106,3,1,3,11,11,麻,mà,người,0.753735,0.0148325,GOLD,CHAR_A,legacy_locked_col,0,20,20,20
stt2,page_0106,3,1,3,12,12,㝵,người,đã,0.875843,0.00435035,GOLD,CHAR_A,qd01_locked,1,20,20,20
stt2,page_0108,6,-1,3,12,12,奇,cả,thầy,0.797951,0.000327692,GOLD,CHAR_A,legacy_locked_col,0,21,21,21
stt2,page_0108,6,-1,3,13,13,先,tên,cả,0.630538,0.00025125,GOLD,CHAR_A,legacy_locked_col,0,21,21,21
stt2,page_0108,6,-1,3,14,14,要,là,tên,0.509505,0.331379,SYLLABLE,SYL,legacy_locked_col,0,21,21,21
stt2,page_0108,9,-1,4,10,10,推,suy,rô,0.562595,0.000366997,GOLD,CHAR_A,detector,0,20,20,20
stt2,page_0108,9,-1,4,11,11,特,được,suy,0.908845,0.00144021,GOLD,CHAR_A,detector,0,20,20,20
stt2,page_0108,9,-1,4,12,12,罪,tội,được,0.916252,5.18483e-05,GOLD,CHAR_A,detector,0,20,20,20
stt2,page_0108,9,-1,4,13,13,衣,ấy,tội,0.974795,0.00259771,GOLD,CHAR_A,detector,0,20,20,20
stt2,page_0110,9,-1,4,12,12,舞,một,gì,0.791548,0.000216591,REVIEW,REVIEW,legacy_locked_col,0,22,22,22
stt2,page_0110,9,-1,4,13,13,衣,lần,một,0.646437,0.000213233,REVIEW,REVIEW,legacy_locked_col,0,22,22,22
stt2,page_0110,9,-1,4,14,14,女,nữa,lần,0.855659,7.08683e-05,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0110,9,-1,4,15,15,共,cũng,nữa,0.633934,0.000105558,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0112,5,1,4,10,10,少,thiếu,khi,0.618192,0.00372105,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0112,5,1,4,11,11,欺,khi,các,0.955868,0.00167067,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0112,5,1,4,12,12,各,các,quan,0.85639,0.00372105,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0112,5,1,4,13,13,官,quan,khiến,0.890233,0.0194209,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0114,1,-1,3,16,15,蔑,một,là,0.757054,0.113964,GOLD,CHAR_A,legacy_locked_col,0,22,21,22
stt2,page_0114,1,-1,3,17,16,遁,đạo,một,0.814882,0.00234684,SYLLABLE,SYL,legacy_locked_col,0,22,21,22
stt2,page_0114,1,-1,3,18,17,衣,ấy,đạo,0.69607,0.000198755,GOLD,CHAR_A,legacy_locked_col,0,22,21,22
stt2,page_0114,2,-1,4,15,15,重,trọng,nên,0.973651,2.66892e-05,GOLD,CHAR_A,detector,0,21,21,21
stt2,page_0114,2,-1,4,16,16,郡,trước,trọng,0.771232,0.00416738,REVIEW,REVIEW,detector,0,21,21,21
stt2,page_0114,2,-1,4,17,17,末,mặt,trước,0.627927,0.000462119,GOLD,CHAR_A,detector,0,21,21,21
stt2,page_0114,2,-1,4,18,18,知,đức,mặt,0.560402,0.0120117,SYLLABLE,SYL,detector,0,21,21,21
stt2,page_0116,4,1,3,12,12,磊,một,người,0.846103,0.0126869,REVIEW,REVIEW,legacy_locked_col,0,21,21,20
stt2,page_0116,4,1,3,13,13,㝵,người,làm,0.98503,0.00207107,GOLD,CHAR_A,qd01_locked,1,21,21,20
stt2,page_0116,4,1,3,14,14,而,làm,quan,0.874027,0.0138795,SYLLABLE,SYL,legacy_locked_col,0,21,21,20
stt2,page_0118,3,-1,4,8,8,冷,lành,làm,0.821775,0.000275944,GOLD,CHAR_A,midpoint,0,23,23,25
stt2,page_0118,3,-1,4,9,9,共,cùng,lành,0.86258,0.000104737,GOLD,CHAR_A,midpoint,0,23,23,25
stt2,page_0118,3,-1,4,10,10,谷,các,cùng,0.960048,0.000533978,SYLLABLE,SYL,midpoint,0,23,23,25
stt2,page_0118,3,-1,4,11,11,曰,viết,các,0.710839,0.0217079,GOLD,CHAR_A,midpoint,0,23,23,25
stt2,page_0118,3,-1,3,16,16,不,vậy,chết,0.51075,0.00416738,GOLD,CHAR_B,detector,0,23,23,25
stt2,page_0118,3,-1,3,17,17,𭔿,ông,vậy,0.893281,0.000143158,SYLLABLE,SYL,detector,0,23,23,25
stt2,page_0118,3,-1,3,18,18,葉,thánh,ông,0.84538,0.00129605,REVIEW,REVIEW,detector,0,23,23,25
stt2,page_0120,4,1,3,0,0,而,làm,chước,0.779752,0.0950345,SYLLABLE,SYL,detector,0,21,21,21
stt2,page_0120,4,1,3,1,1,斫,chước,vậy,0.885572,0.0534137,GOLD,CHAR_A,detector,0,21,21,21
stt2,page_0120,4,1,3,2,2,不,vậy,chăng,0.638906,0.0115967,GOLD,CHAR_B,detector,0,21,21,21
stt2,page_0120,4,1,4,10,10,色,vào,lại,0.906352,0.00226576,SYLLABLE,SYL,detector,0,21,21,21
stt2,page_0120,4,1,4,11,11,吏,lại,răng,0.841982,0.000108909,GOLD,CHAR_A,detector,0,21,21,21
stt2,page_0120,4,1,4,12,12,哀,răng,ông,0.733046,0.0010578,REVIEW,REVIEW,detector,0,21,21,21
stt2,page_0120,4,1,4,13,13,𭔿,ông,có,0.933013,0.000119613,SYLLABLE,SYL,detector,0,21,21,21
stt2,page_0122,7,1,4,6,6,似,ấy,lại,0.677957,0.122027,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt2,page_0122,7,1,4,7,7,吏,lại,chăng,0.514505,0.0287022,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0122,7,1,4,8,8,庄,chăng,cho,0.894645,0.0294403,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0122,7,1,4,9,9,朱,cho,vào,0.872428,0.0244546,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0126,6,-1,3,16,16,時,được,tìm,0.937065,0.00024352,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0126,6,-1,3,17,17,女,nữa,được,0.894754,4.9089e-05,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0126,6,-1,3,18,18,庄,chăng,nữa,0.539723,0.070211,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0128,5,1,3,7,7,而,làm,chi,0.527735,0.081765,SYLLABLE,SYL,detector,0,23,23,23
stt2,page_0128,5,1,3,8,8,之,chi,lại,0.908346,0.00168377,GOLD,CHAR_A,detector,0,23,23,23
stt2,page_0128,5,1,3,9,9,吏,lại,lên,0.842187,0.00121278,GOLD,CHAR_A,detector,0,23,23,23
stt2,page_0130,2,1,5,6,6,四,tớ,ghét,0.587296,0.162292,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0130,2,1,5,7,7,結,ghét,mà,0.871045,0.000577368,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0130,2,1,5,8,8,麻,mà,hai,0.601517,0.000458523,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0130,2,1,5,9,9,吰,hai,người,0.947388,0.00122707,REVIEW,REVIEW,legacy_locked_col,0,22,22,22
stt2,page_0130,2,1,5,10,10,㝵,người,đi,0.801368,0.0575288,GOLD,CHAR_A,qd01_locked,1,22,22,22
stt2,page_0130,4,1,4,11,11,𭃡,xưa,làm,0.984421,0.00760533,SYLLABLE,SYL,detector,0,22,22,22
stt2,page_0130,4,1,4,12,12,而,làm,cho,0.92711,0.00272238,SYLLABLE,SYL,detector,0,22,22,22
stt2,page_0130,4,1,4,13,13,朱,cho,ông,0.742774,0.00327101,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0130,4,1,4,14,14,𭔿,ông,thánh,0.549831,0.407802,SYLLABLE,SYL,detector,0,22,22,22
stt2,page_0130,6,-1,7,14,14,持,được,chăng,0.765604,0.057754,GOLD,CHAR_A,detector,0,23,25,23
stt2,page_0130,6,-1,7,15,15,用,bấy,được,0.666144,0.00630504,SYLLABLE,SYL,detector,0,23,25,23
stt2,page_0130,6,-1,7,16,16,除,giờ,bấy,0.891375,0.000255207,GOLD,CHAR_A,detector,0,23,25,23
stt2,page_0130,6,-1,7,17,17,好,đức,giờ,0.987332,1.90739e-05,SYLLABLE,SYL,detector,0,23,25,23
stt2,page_0130,6,-1,7,18,18,主,chúa,đức,0.862896,0.0499819,GOLD,CHAR_A,detector,0,23,25,23
stt2,page_0130,6,-1,7,19,19,吞,trời,chúa,0.789811,0.094849,SYLLABLE,SYL,detector,0,23,25,23
stt2,page_0130,6,-1,7,20,20,庄,chăng,trời,0.974275,4.33209e-05,GOLD,CHAR_A,detector,0,23,25,23
stt2,page_0132,1,-1,6,10,9,㓜,ao,ước,0.735735,0.0122965,GOLD,CHAR_A,legacy_locked_col,0,21,20,21
stt2,page_0132,1,-1,6,11,10,祸,xem,ao,0.8649,2.56668e-05,REVIEW,REVIEW,legacy_locked_col,0,21,20,21
stt2,page_0132,1,-1,6,12,11,末,mặt,xem,0.978267,2.10686e-06,GOLD,CHAR_A,legacy_locked_col,0,21,20,21
stt2,page_0132,1,-1,6,13,12,好,đức,mặt,0.791258,0.00038311,SYLLABLE,SYL,legacy_locked_col,0,21,20,21
stt2,page_0132,1,-1,6,14,13,主,chúa,đức,0.86712,0.105194,GOLD,CHAR_A,legacy_locked_col,0,21,20,21
stt2,page_0132,1,-1,6,15,14,吞,trời,chúa,0.585006,0.0317085,SYLLABLE,SYL,legacy_locked_col,0,21,20,21
stt2,page_0134,3,1,3,0,0,不,làm,cho,0.644861,0.124433,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt2,page_0134,3,1,3,1,1,朱,cho,bỏ,0.784622,0.021497,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0134,3,1,3,2,2,補,bỏ,nghĩa,0.608459,0.00363485,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0134,3,1,4,11,11,強,càng,làm,0.974468,0.000559604,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0134,3,1,4,12,12,而,làm,khốn,0.755024,0.00868556,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt2,page_0134,3,1,4,13,13,困,khốn,thì,0.850971,6.35259e-05,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0134,3,1,4,14,14,詩,thì,người,0.728052,0.0295555,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt2,page_0134,5,-1,4,7,7,罢,bởi,mà,0.583865,0.0207138,GOLD,CHAR_A,legacy_locked_col,0,21,21,21
stt2,page_0134,5,-1,4,8,8,虎,xác,bởi,0.744772,3.94441e-05,SYLLABLE,SYL,legacy_locked_col,0,21,21,21
stt2,page_0134,5,-1,4,9,9,要,yếu,xác,0.677626,0.000282488,GOLD,CHAR_A,legacy_locked_col,0,21,21,21
stt2,page_0134,5,-1,4,10,10,対,đuối,yếu,0.710319,0.0265452,GOLD,CHAR_A,legacy_locked_col,0,21,21,21
stt2,page_0138,4,1,3,8,8,不,làm,vậy,0.817073,0.128383,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt2,page_0138,4,1,3,9,9,丕,vậy,mới,0.836858,0.0476,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt2,page_0138,4,1,3,10,10,置,mới,nghe,0.623497,0.00647982,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt2,page_0138,8,1,3,7,7,吞,trời,xưa,0.837983,0.00976543,SYLLABLE,SYL,detector,0,22,22,22
stt2,page_0138,8,1,3,8,8,𭃡,xưa,thì,0.797367,0.000286936,SYLLABLE,SYL,detector,0,22,22,22
stt2,page_0138,8,1,3,9,9,寺,thì,phải,0.790486,0.0412749,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0140,6,-1,3,15,15,主,chúa,đức,0.806864,0.108745,GOLD,CHAR_A,detector,0,22,22,22
