page,column,syllable,nom_char,unicode,matched,tier,ocr_char,bbox,crop_file
page_0018,8,là,容,U+5BB9,True,3,罪,"[181, 330, 286, 430]",crops/page_0018/col08_char003.png
page_0018,8,họa,祸,U+7978,True,3,要,"[181, 430, 286, 529]",crops/page_0018/col08_char004.png
page_0018,8,thời,𬀦,U+2C026,True,3,襡,"[181, 529, 286, 628]",crops/page_0018/col08_char005.png
page_0018,8,người,儻,U+513B,True,3,時,"[181, 628, 286, 728]",crops/page_0018/col08_char006.png
page_0018,8,lên,連,U+9023,True,1,連,"[181, 728, 286, 827]",crops/page_0018/col08_char007.png
page_0018,8,rừng,棱,U+68F1,True,1,棱,"[181, 827, 286, 926]",crops/page_0018/col08_char008.png
page_0018,8,ở,於,U+65BC,True,1,於,"[181, 926, 286, 1026]",crops/page_0018/col08_char009.png
page_0018,8,đấy,帝,U+5E1D,True,1,帝,"[181, 1026, 286, 1125]",crops/page_0018/col08_char010.png
page_0018,8,sáu,老,U+8001,True,1,老,"[181, 1125, 286, 1224]",crops/page_0018/col08_char011.png
page_0018,8,năm,󱙌,U+F164C,True,3,有,"[181, 1224, 286, 1324]",crops/page_0018/col08_char012.png
page_0018,8,chịu,召,U+53EC,True,1,召,"[181, 1324, 286, 1423]",crops/page_0018/col08_char013.png
page_0018,8,những,仍,U+4ECD,True,1,仍,"[181, 1423, 286, 1522]",crops/page_0018/col08_char014.png
page_0018,8,đói,対,U+5BFE,True,2,封,"[181, 1522, 286, 1622]",crops/page_0018/col08_char015.png
page_0018,8,khát,渇,U+6E07,True,1,渇,"[181, 1622, 286, 1721]",crops/page_0018/col08_char016.png
page_0018,8,cùng,共,U+5171,True,1,共,"[181, 1721, 286, 1820]",crops/page_0018/col08_char017.png
page_0018,8,mọi,每,U+6BCF,True,1,每,"[181, 1820, 286, 1920]",crops/page_0018/col08_char018.png
page_0018,9,sự,事,U+4E8B,True,1,事,"[37, 33, 139, 137]",crops/page_0018/col09_char000.png
page_0018,9,khó,庫,U+5EAB,True,1,庫,"[37, 137, 139, 241]",crops/page_0018/col09_char001.png
page_0018,9,về,𬩍,U+2CA4D,True,3,佳,"[37, 241, 139, 345]",crops/page_0018/col09_char002.png
page_0018,9,xác,殼,U+6BBC,True,1,殼,"[37, 345, 139, 449]",crops/page_0018/col09_char003.png
page_0018,9,song,双,U+53CC,True,1,双,"[37, 449, 139, 554]",crops/page_0018/col09_char004.png
page_0018,9,le,藜,U+85DC,True,3,方,"[37, 554, 139, 658]",crops/page_0018/col09_char005.png
page_0018,9,no,𭉏,U+2D24F,True,3,故,"[37, 658, 139, 762]",crops/page_0018/col09_char006.png
page_0018,9,đầy,𧀟,U+2701F,True,3,言,"[37, 762, 139, 866]",crops/page_0018/col09_char007.png
page_0018,9,linh,灵,U+7075,True,1,灵,"[37, 866, 139, 971]",crops/page_0018/col09_char008.png
page_0018,9,hồn,魂,U+9B42,True,3,𢙢,"[37, 971, 139, 1075]",crops/page_0018/col09_char009.png
page_0018,9,Đến,旦,U+65E6,True,1,旦,"[37, 1075, 139, 1179]",crops/page_0018/col09_char010.png
page_0018,9,ngày,㝵,U+3775,True,3,得,"[37, 1179, 139, 1283]",crops/page_0018/col09_char011.png
page_0018,9,sau,𫏻,U+2B3FB,True,3,肆,"[37, 1283, 139, 1387]",crops/page_0018/col09_char012.png
page_0018,9,người,㝵,U+3775,True,1,㝵,"[37, 1387, 139, 1492]",crops/page_0018/col09_char013.png
page_0018,9,ta,些,U+4E9B,True,1,些,"[37, 1492, 139, 1596]",crops/page_0018/col09_char014.png
page_0018,9,thấy,体,U+4F53,True,1,体,"[37, 1596, 139, 1700]",crops/page_0018/col09_char015.png
page_0018,9,phúc,福,U+798F,True,1,福,"[37, 1700, 139, 1804]",crops/page_0018/col09_char016.png
page_0018,9,người,圤,U+5724,True,3,昇,"[37, 1804, 139, 1909]",crops/page_0018/col09_char017.png
