book,page,column,ocr_char,syllable,label,confirmed,rule,s3_cosine,s3_top,bbox
yen4,page_0018,2,逢,lên,,0,unconfirmed_no_s3,,,"[687, 10, 755, 74]"
yen4,page_0018,2,厕,trời,,0,unconfirmed_no_s3,,,"[687, 74, 755, 138]"
yen4,page_0018,2,而,làm,,0,unconfirmed_no_s3,,,"[687, 202, 755, 266]"
yen4,page_0018,2,𮟃,lạ,,0,below_visual_threshold,0.818,𬨨,"[687, 394, 755, 458]"
yen4,page_0018,2,𭪙,nghiệp,,0,below_visual_threshold,0.776,业,"[687, 586, 755, 650]"
yen4,page_0018,2,鲁,người,,0,below_visual_threshold,0.833,昆,"[687, 650, 755, 715]"
yen4,page_0018,3,啾,su,,0,below_visual_threshold,0.772,秋,"[584, 249, 661, 311]"
yen4,page_0018,3,䍐,ra,,0,below_visual_threshold,0.869,𪞷,"[584, 311, 661, 372]"
yen4,page_0018,3,璽,Thánh,,0,below_visual_threshold,0.845,聽,"[584, 617, 661, 678]"
yen4,page_0018,3,思,khỏi,,0,below_visual_threshold,0.805,思,"[584, 739, 661, 801]"
yen4,page_0018,3,叁,nghìn,,0,below_visual_threshold,0.778,叁,"[584, 862, 661, 923]"
yen4,page_0018,3,𭁡,trăm,,0,below_visual_threshold,0.906,炧,"[584, 984, 661, 1046]"
yen4,page_0018,3,喀,hai,,0,below_visual_threshold,0.878,𠄩,"[584, 1168, 661, 1229]"
yen4,page_0018,4,照,HAI,,0,unconfirmed_no_s3,,,"[498, 172, 573, 247]"
yen4,page_0018,4,皇,Thánh,,0,below_visual_threshold,0.794,㗂,"[497, 399, 566, 459]"
yen4,page_0018,4,故,cô,,0,below_visual_threshold,0.8,家,"[497, 519, 566, 580]"
yen4,page_0018,4,呉,la,,0,below_visual_threshold,0.733,逻,"[497, 640, 566, 700]"
yen4,page_0018,5,房,nước,,0,unconfirmed_no_s3,,,"[396, 70, 467, 128]"
yen4,page_0018,5,子,vu,,0,unconfirmed_no_s3,,,"[396, 186, 467, 244]"
yen4,page_0018,5,黍,lê,,0,below_visual_threshold,0.757,黍,"[396, 244, 467, 302]"
yen4,page_0018,5,䍐,ra,,0,below_visual_threshold,0.775,蔞,"[396, 650, 467, 708]"
yen4,page_0018,5,𦤳,Thánh,,0,below_visual_threshold,0.935,𤪈,"[396, 766, 467, 824]"
yen4,page_0018,5,兹,cô,,0,below_visual_threshold,0.914,𪆘,"[396, 882, 467, 940]"
yen4,page_0018,5,貯,gần,,0,below_visual_threshold,0.903,釿,"[396, 940, 467, 998]"
yen4,page_0018,5,哭,là,,0,below_visual_threshold,0.745,囉,"[396, 1172, 467, 1230]"
yen4,page_0018,5,罕,ra,,0,below_visual_threshold,0.914,囖,"[396, 1288, 467, 1346]"
yen4,page_0018,6,姨,mẹ,,0,diverged_column,,,"[296, 7, 367, 80]"
yen4,page_0018,6,丑,cùng,,0,diverged_column,,,"[296, 226, 367, 300]"
yen4,page_0018,6,尋,người,,0,diverged_column,,,"[296, 519, 367, 593]"
yen4,page_0018,6,政,song,,0,diverged_column,,,"[296, 739, 367, 812]"
yen4,page_0018,6,离,le,,1,diverged_column,,,"[296, 812, 367, 886]"
yen4,page_0018,6,瓦,sang,,0,diverged_column,,,"[296, 959, 367, 1032]"
yen4,page_0018,6,重,trọng,,1,diverged_column,,,"[296, 1032, 367, 1105]"
yen4,page_0018,6,凜,lăm,,0,diverged_column,,,"[296, 1105, 367, 1179]"
yen4,page_0018,7,爾,Trời,,0,unconfirmed_no_s3,,,"[199, 146, 271, 215]"
yen4,page_0018,7,祗,trẻ,,0,below_visual_threshold,0.807,礼,"[199, 423, 271, 492]"
yen4,page_0018,7,芒,là,,0,below_visual_threshold,0.82,囉,"[199, 838, 271, 907]"
yen4,page_0018,7,廪,lăm,,0,below_visual_threshold,0.808,廪,"[199, 1046, 271, 1115]"
yen4,page_0018,7,而,làm,,0,below_visual_threshold,0.909,漤,"[199, 1184, 271, 1253]"
yen4,page_0018,7,丑,cùng,,0,below_visual_threshold,0.865,𥨪,"[199, 1322, 271, 1392]"
yen4,page_0018,8,身,người,,0,unconfirmed_no_s3,,,"[114, 5, 181, 74]"
yen4,page_0018,8,罡,là,,0,unconfirmed_no_s3,,,"[114, 284, 181, 354]"
yen4,page_0018,8,獨,họa,,0,unconfirmed_no_s3,,,"[114, 354, 181, 424]"
yen4,page_0018,8,身,người,,0,unconfirmed_no_s3,,,"[114, 494, 181, 564]"
yen4,page_0018,8,起,sáu,,0,unconfirmed_no_s3,,,"[114, 844, 181, 914]"
yen4,page_0018,8,时,đói,,0,unconfirmed_no_s3,,,"[114, 1124, 181, 1194]"
yen4,page_0018,9,佳,về,,0,unconfirmed_no_s3,,,"[16, 157, 86, 234]"
yen4,page_0018,9,方,le,,0,unconfirmed_no_s3,,,"[16, 388, 86, 465]"
yen4,page_0018,9,故,no,,0,unconfirmed_no_s3,,,"[16, 465, 86, 542]"
yen4,page_0018,9,言,đầy,,0,unconfirmed_no_s3,,,"[16, 542, 86, 619]"
yen4,page_0018,9,思,hồn,,0,unconfirmed_no_s3,,,"[16, 696, 86, 773]"
yen4,page_0018,9,得,ngày,,0,unconfirmed_no_s3,,,"[16, 850, 86, 927]"
yen4,page_0018,9,肆,sau,,0,unconfirmed_no_s3,,,"[16, 927, 86, 1004]"
yen4,page_0018,9,𭔿,người,,0,unconfirmed_no_s3,,,"[16, 1312, 86, 1389]"
yen4,page_0020,1,辟,chước,,0,diverged_column,,,"[771, 641, 850, 704]"
yen4,page_0020,1,屛,mà,,0,diverged_column,,,"[771, 829, 850, 892]"
yen4,page_0020,1,而,làm,,0,diverged_column,,,"[771, 892, 850, 955]"
yen4,page_0020,1,兩,nhà,,0,diverged_column,,,"[771, 955, 850, 1017]"
yen4,page_0020,1,蜍,thờ,,1,diverged_column,,,"[771, 1017, 850, 1080]"
yen4,page_0020,1,僊,Đức,,0,diverged_column,,,"[771, 1080, 850, 1143]"
yen4,page_0020,1,主,Chúa,,1,diverged_column,,,"[771, 1143, 850, 1205]"
yen4,page_0020,1,爾,Trời,,0,diverged_column,,,"[771, 1205, 850, 1268]"
yen4,page_0020,1,妻,Sau,,0,diverged_column,,,"[771, 1268, 850, 1331]"
yen4,page_0020,1,時,thì,,1,diverged_column,,,"[771, 1331, 850, 1394]"
yen4,page_0020,2,臺,người,,0,diverged_column,,,"[682, 72, 749, 135]"
yen4,page_0020,2,有,nghe,,0,diverged_column,,,"[682, 135, 749, 198]"
yen4,page_0020,2,麻,mà,,1,diverged_column,,,"[682, 198, 749, 261]"
yen4,page_0020,2,弄,toan,,0,diverged_column,,,"[682, 261, 749, 324]"
yen4,page_0020,2,而,làm,,0,diverged_column,,,"[682, 324, 749, 387]"
yen4,page_0020,2,白,làm,,0,diverged_column,,,"[682, 764, 749, 827]"
yen4,page_0020,2,隨,rộng,,0,diverged_column,,,"[682, 827, 749, 890]"
yen4,page_0020,2,坟,song,,0,diverged_column,,,"[682, 890, 749, 953]"
yen4,page_0020,2,淸,le,,0,diverged_column,,,"[682, 953, 749, 1016]"
yen4,page_0020,2,翁,ông,,1,diverged_column,,,"[682, 1016, 749, 1079]"
yen4,page_0020,2,皇,thánh,,0,diverged_column,,,"[682, 1079, 749, 1142]"
yen4,page_0020,2,支,chi,,1,diverged_column,,,"[682, 1142, 749, 1205]"
yen4,page_0020,2,施,cô,,0,diverged_column,,,"[682, 1205, 749, 1268]"
yen4,page_0020,2,奸,cả,,0,diverged_column,,,"[682, 1268, 749, 1331]"
yen4,page_0020,2,雲,bởi,,0,diverged_column,,,"[682, 1331, 749, 1394]"
yen4,page_0020,3,爾,trời,,0,diverged_column,,,"[580, 9, 651, 69]"
yen4,page_0020,3,麻,mà,,1,diverged_column,,,"[580, 69, 651, 129]"
yen4,page_0020,3,竈,xuống,,0,diverged_column,,,"[580, 129, 651, 189]"
yen4,page_0020,3,逃,giục,,0,diverged_column,,,"[580, 189, 651, 249]"
yen4,page_0020,3,而,làm,,0,diverged_column,,,"[580, 249, 651, 309]"
yen4,page_0020,3,辰,răng,,0,diverged_column,,,"[580, 609, 651, 669]"
yen4,page_0020,3,生,Chăng,,1,diverged_column,,,"[580, 669, 651, 729]"
yen4,page_0020,3,因,có,,0,diverged_column,,,"[580, 729, 651, 789]"
yen4,page_0020,3,白,làm,,0,diverged_column,,,"[580, 969, 651, 1029]"
yen4,page_0020,3,疾,hãy,,0,diverged_column,,,"[580, 1209, 651, 1269]"
yen4,page_0020,4,爾,Trời,,0,unconfirmed_no_s3,,,"[487, 70, 560, 132]"
yen4,page_0020,4,攓,rộng,,0,unconfirmed_no_s3,,,"[487, 132, 560, 194]"
yen4,page_0020,4,𬻝,vô,,0,below_visual_threshold,0.853,𣠮,"[487, 256, 560, 319]"
yen4,page_0020,4,冉,mà,,0,below_visual_threshold,0.765,默,"[487, 381, 560, 443]"
yen4,page_0020,4,渚,chó,,0,below_visual_threshold,0.803,渚,"[487, 443, 560, 505]"
yen4,page_0020,4,密,hay,,0,below_visual_threshold,0.763,唭,"[487, 568, 560, 630]"
yen4,page_0020,4,呌,ngày,,0,below_visual_threshold,0.902,𣈜,"[487, 692, 560, 754]"
yen4,page_0020,4,为,bạc,,0,below_visual_threshold,0.876,𩋲,"[487, 1190, 560, 1252]"
yen4,page_0020,5,置,mới,,0,unconfirmed_no_s3,,,"[391, 3, 468, 62]"
yen4,page_0020,5,心,làm,,0,unconfirmed_no_s3,,,"[391, 62, 468, 122]"
yen4,page_0020,5,等,thì,,0,below_visual_threshold,0.898,等,"[391, 602, 468, 662]"
yen4,page_0020,5,而,làm,,0,below_visual_threshold,0.826,𬈋,"[391, 842, 468, 902]"
yen4,page_0020,6,卒,rốt,,1,diverged_column,,,"[298, 4, 367, 73]"
yen4,page_0020,6,敬,hết,,0,diverged_column,,,"[298, 73, 367, 143]"
yen4,page_0020,6,謾,khiêm,,0,diverged_column,,,"[298, 282, 367, 351]"
yen4,page_0020,6,裴,nhường,,0,diverged_column,,,"[298, 351, 367, 421]"
yen4,page_0020,6,𫝗,lắm,,0,diverged_column,,,"[298, 421, 367, 490]"
yen4,page_0020,6,麻,mà,,1,diverged_column,,,"[298, 490, 367, 560]"
yen4,page_0020,6,𡉄,chẳng,,0,diverged_column,,,"[298, 560, 367, 629]"
yen4,page_0020,6,閤,muốn,,0,diverged_column,,,"[298, 629, 367, 699]"
yen4,page_0020,6,節,sang,,0,diverged_column,,,"[298, 838, 367, 908]"
yen4,page_0020,6,閤,gian,,0,diverged_column,,,"[298, 1116, 367, 1186]"
yen4,page_0020,7,因,có,,0,below_visual_threshold,0.79,沛,"[208, 839, 274, 899]"
yen4,page_0020,7,弟,nào,,0,below_visual_threshold,0.899,闹,"[208, 958, 274, 1018]"
yen4,page_0020,7,遥,lạ,,0,below_visual_threshold,0.926,𨓐,"[208, 1018, 274, 1078]"
yen4,page_0020,7,庄,chắng,,0,below_visual_threshold,0.789,庄,"[208, 1197, 274, 1257]"
yen4,page_0020,7,白,làm,,0,below_visual_threshold,0.799,爪,"[208, 1257, 274, 1317]"
yen4,page_0020,7,因,có,,0,below_visual_threshold,0.847,世,"[208, 1317, 274, 1377]"
yen4,page_0020,8,芳,nước,,0,diverged_column,,,"[107, 369, 174, 429]"
yen4,page_0020,8,槎,Xi,,0,diverged_column,,,"[107, 429, 174, 488]"
yen4,page_0020,8,分,si,,0,diverged_column,,,"[107, 488, 174, 548]"
yen4,page_0020,8,屍,nước,,0,diverged_column,,,"[107, 848, 174, 908]"
yen4,page_0020,8,那,Na,,1,diverged_column,,,"[107, 908, 174, 967]"
yen4,page_0020,8,子,vu,,0,diverged_column,,,"[107, 967, 174, 1027]"
yen4,page_0020,8,弱,li,,0,diverged_column,,,"[107, 1027, 174, 1087]"
yen4,page_0020,8,双,Song,,1,diverged_column,,,"[107, 1087, 174, 1147]"
yen4,page_0020,8,肃,le,,0,diverged_column,,,"[107, 1147, 174, 1207]"
yen4,page_0020,8,主,chủ,,1,diverged_column,,,"[107, 1207, 174, 1267]"
yen4,page_0020,8,疫,đò,,0,diverged_column,,,"[107, 1267, 174, 1327]"
yen4,page_0020,8,生,chăng,,1,diverged_column,,,"[107, 1327, 174, 1387]"
yen4,page_0020,9,爺,sang,,0,unconfirmed_no_s3,,,"[7, 69, 77, 134]"
yen4,page_0020,9,𭔿,người,,0,unconfirmed_no_s3,,,"[7, 199, 77, 264]"
yen4,page_0020,9,近,vậy,,0,unconfirmed_no_s3,,,"[7, 525, 77, 591]"
yen4,page_0020,9,祀,lấy,,0,unconfirmed_no_s3,,,"[7, 656, 77, 721]"
yen4,page_0020,9,截,giải,,0,unconfirmed_no_s3,,,"[7, 786, 77, 852]"
yen4,page_0020,9,遠,trên,,0,unconfirmed_no_s3,,,"[7, 852, 77, 917]"
yen4,page_0020,9,居,nước,,0,unconfirmed_no_s3,,,"[7, 982, 77, 1047]"
yen4,page_0020,9,德,gây,,0,unconfirmed_no_s3,,,"[7, 1113, 77, 1178]"
yen4,page_0020,9,心,làm,,0,unconfirmed_no_s3,,,"[7, 1178, 77, 1243]"
yen4,page_0022,1,而,làm,,0,below_visual_threshold,0.836,灠,"[781, 527, 858, 585]"
yen4,page_0022,1,置,mới,,0,below_visual_threshold,0.783,㵋,"[781, 878, 858, 937]"
yen4,page_0022,1,皮,một,,0,below_visual_threshold,0.834,堆,"[781, 1112, 858, 1171]"
yen4,page_0022,1,炷,lò,,0,below_visual_threshold,0.832,炷,"[781, 1229, 858, 1288]"
yen4,page_0022,1,煜,lửa,,0,below_visual_threshold,0.873,焒,"[781, 1288, 858, 1347]"
yen4,page_0022,2,𠯁,rã,,0,unconfirmed_no_s3,,,"[683, 63, 749, 124]"
yen4,page_0022,2,庵,xuống,,0,below_visual_threshold,0.747,𫳭,"[683, 185, 749, 246]"
yen4,page_0022,2,身,người,,0,below_visual_threshold,0.876,身,"[683, 306, 749, 367]"
yen4,page_0022,2,燈,lửa,,0,below_visual_threshold,0.909,燈,"[683, 489, 749, 549]"
yen4,page_0022,2,君,tay,,0,below_visual_threshold,0.926,𪮏,"[683, 610, 749, 671]"
yen4,page_0022,2,娑,lò,,0,below_visual_threshold,0.881,爐,"[683, 793, 749, 853]"
yen4,page_0022,2,尚,thăng,,0,below_visual_threshold,0.841,𨁠,"[683, 1218, 749, 1279]"
yen4,page_0022,3,在,chẳng,,0,diverged_column,,,"[577, 7, 645, 62]"
yen4,page_0022,3,因,có,,0,diverged_column,,,"[577, 62, 645, 117]"
yen4,page_0022,3,創,sáng,,1,diverged_column,,,"[577, 117, 645, 173]"
yen4,page_0022,3,𩲸,con,,0,diverged_column,,,"[577, 173, 645, 228]"
yen4,page_0022,3,硬,mẹ,,0,diverged_column,,,"[577, 339, 645, 394]"
yen4,page_0022,3,故,nó,,0,diverged_column,,,"[577, 394, 645, 450]"
yen4,page_0022,3,丸,đem,,0,diverged_column,,,"[577, 450, 645, 505]"
yen4,page_0022,3,至,Thánh,,0,diverged_column,,,"[577, 782, 645, 837]"
yen4,page_0022,3,祐,cô,,0,diverged_column,,,"[577, 948, 645, 1003]"
yen4,page_0022,3,昇,người,,0,diverged_column,,,"[577, 1280, 645, 1336]"
yen4,page_0022,4,來,cho,,0,unconfirmed_no_s3,,,"[485, 62, 555, 118]"
yen4,page_0022,4,𭔿,người,,0,unconfirmed_no_s3,,,"[485, 230, 555, 285]"
yen4,page_0022,4,淂,một,,0,below_visual_threshold,0.929,𣇶,"[485, 397, 555, 453]"
yen4,page_0022,4,磴,vôi,,0,below_visual_threshold,0.817,磴,"[485, 509, 555, 564]"
yen4,page_0022,4,飭,xức,,0,below_visual_threshold,0.77,式,"[485, 564, 555, 620]"
yen4,page_0022,4,危,vào,,0,below_visual_threshold,0.918,𣪉,"[485, 620, 555, 676]"
yen4,page_0022,4,鬼,con,,0,below_visual_threshold,0.917,𫴾,"[485, 676, 555, 732]"
yen4,page_0022,4,肆,và,,0,below_visual_threshold,0.902,喡,"[485, 788, 555, 843]"
yen4,page_0022,4,心,làm,,0,below_visual_threshold,0.914,𣩂,"[485, 843, 555, 899]"
yen4,page_0022,4,紏,dấu,,0,below_visual_threshold,0.839,𣅋,"[485, 899, 555, 955]"
yen4,page_0022,4,𠍘,trán,,0,below_visual_threshold,0.786,𠍘,"[485, 1122, 555, 1178]"
yen4,page_0022,4,毘,con,,0,below_visual_threshold,0.828,昆,"[485, 1234, 555, 1290]"
yen4,page_0022,5,困,Có,,0,unconfirmed_no_s3,,,"[388, 274, 457, 328]"
yen4,page_0022,5,遥,lạ,,0,below_visual_threshold,0.909,𨓐,"[388, 489, 457, 543]"
yen4,page_0022,5,心,làm,,0,below_visual_threshold,0.894,濫,"[388, 543, 457, 597]"
yen4,page_0022,5,左,vậy,,0,below_visual_threshold,0.789,呸,"[388, 597, 457, 651]"
yen4,page_0022,5,准,mà,,0,below_visual_threshold,0.801,默,"[388, 812, 457, 866]"
yen4,page_0022,5,𫣜,Đức,,0,below_visual_threshold,0.926,㤫,"[388, 973, 457, 1027]"
yen4,page_0022,5,皇,Thánh,,0,below_visual_threshold,0.818,𩫽,"[388, 1027, 457, 1081]"
yen4,page_0022,5,𭮀,Pha,,0,below_visual_threshold,0.873,皅,"[388, 1081, 457, 1134]"
yen4,page_0022,5,之,pha,,0,below_visual_threshold,0.909,𠠉,"[388, 1134, 457, 1188]"
yen4,page_0022,6,在,mà,,0,unconfirmed_no_s3,,,"[297, 62, 363, 120]"
yen4,page_0022,6,樂,Thầy,,0,below_visual_threshold,0.741,賴,"[297, 177, 363, 235]"
yen4,page_0022,6,而,làm,,0,below_visual_threshold,0.767,𪵯,"[297, 293, 363, 350]"
yen4,page_0022,6,𮃛,ghe,,0,below_visual_threshold,0.915,𮃛,"[297, 350, 363, 408]"
yen4,page_0022,6,𠰥,lạ,,0,below_visual_threshold,0.841,𡚎,"[297, 465, 363, 523]"
yen4,page_0022,6,完,là,,0,below_visual_threshold,0.876,号,"[297, 581, 363, 638]"
yen4,page_0022,6,祧,lấy,,0,below_visual_threshold,0.819,𥝏,"[297, 638, 363, 696]"
yen4,page_0022,6,思,quỷ,,0,below_visual_threshold,0.914,詭,"[297, 753, 363, 811]"
yen4,page_0022,6,皇,Thánh,,0,below_visual_threshold,0.884,呧,"[297, 926, 363, 984]"
yen4,page_0022,6,𭮀,Pha,,0,below_visual_threshold,0.881,皅,"[297, 984, 363, 1041]"
yen4,page_0022,6,分,pha,,0,below_visual_threshold,0.923,𦺂,"[297, 1041, 363, 1099]"
yen4,page_0022,6,度,một,,0,below_visual_threshold,0.895,殁,"[297, 1214, 363, 1272]"
yen4,page_0022,7,節,sang,,0,diverged_column,,,"[203, 6, 269, 66]"
yen4,page_0022,7,丑,cùng,,0,diverged_column,,,"[203, 66, 269, 127]"
yen4,page_0022,7,翁,ông,,1,diverged_column,,,"[203, 127, 269, 188]"
yen4,page_0022,7,心,viết,,0,diverged_column,,,"[203, 188, 269, 248]"
yen4,page_0022,7,無,vồ,,0,diverged_column,,,"[203, 248, 269, 309]"
yen4,page_0022,7,安,hỏi,,0,diverged_column,,,"[203, 309, 269, 370]"
yen4,page_0022,7,無,vồ,,0,diverged_column,,,"[203, 734, 269, 794]"
yen4,page_0022,7,最,nha,,0,diverged_column,,,"[203, 976, 269, 1037]"
yen4,page_0022,7,多,đi,,1,diverged_column,,,"[203, 1037, 269, 1098]"
yen4,page_0022,7,丑,cùng,,0,diverged_column,,,"[203, 1098, 269, 1158]"
yen4,page_0022,7,翁,ông,,1,diverged_column,,,"[203, 1158, 269, 1219]"
yen4,page_0022,7,意,ây,,0,diverged_column,,,"[203, 1219, 269, 1280]"
yen4,page_0022,7,麻,mà,,1,diverged_column,,,"[203, 1280, 269, 1341]"
yen4,page_0022,8,探,thăm,,1,diverged_column,,,"[103, 8, 169, 62]"
yen4,page_0022,8,身,người,,0,diverged_column,,,"[103, 62, 169, 116]"
yen4,page_0022,8,𭘾,người,,0,diverged_column,,,"[103, 224, 169, 279]"
yen4,page_0022,8,𦤳,Thánh,,0,diverged_column,,,"[103, 496, 169, 550]"
yen4,page_0022,8,為,đầy,,0,diverged_column,,,"[103, 767, 169, 821]"
yen4,page_0022,8,呾,tớ,,0,diverged_column,,,"[103, 821, 169, 875]"
yen4,page_0022,8,徳,Đức,,1,diverged_column,,,"[103, 875, 169, 930]"
yen4,page_0022,8,皇,Thánh,,0,diverged_column,,,"[103, 930, 169, 984]"
yen4,page_0022,8,配,Pha,,0,diverged_column,,,"[103, 984, 169, 1038]"
yen4,page_0022,8,今,pha,,0,diverged_column,,,"[103, 1038, 169, 1092]"
yen4,page_0022,8,填,xin,,1,diverged_column,,,"[103, 1092, 169, 1147]"
yen4,page_0022,8,醫,hôn,,0,diverged_column,,,"[103, 1147, 169, 1201]"
yen4,page_0022,8,𢙣,tay,,0,diverged_column,,,"[103, 1201, 169, 1255]"
yen4,page_0022,8,時,thì,,1,diverged_column,,,"[103, 1255, 169, 1309]"
yen4,page_0022,8,身,người,,0,diverged_column,,,"[103, 1309, 169, 1364]"
yen4,page_0022,9,晉,hôn,,0,unconfirmed_no_s3,,,"[6, 410, 87, 476]"
yen4,page_0022,9,楽,thầy,,0,unconfirmed_no_s3,,,"[6, 543, 87, 610]"
yen4,page_0022,9,呼,thì,,0,unconfirmed_no_s3,,,"[6, 610, 87, 677]"
yen4,page_0022,9,为,làm,,0,unconfirmed_no_s3,,,"[6, 1010, 87, 1077]"
yen4,page_0022,9,礼,lê,,0,unconfirmed_no_s3,,,"[6, 1077, 87, 1143]"
yen4,page_0024,1,存,mà,,0,below_visual_threshold,0.75,女,"[773, 145, 841, 214]"
yen4,page_0024,1,随,nghe,,0,below_visual_threshold,0.83,浪,"[773, 697, 841, 765]"
yen4,page_0024,1,味,thì,,0,below_visual_threshold,0.934,㫭,"[773, 903, 841, 972]"
yen4,page_0024,1,前,lời,,0,below_visual_threshold,0.918,例,"[773, 1317, 841, 1386]"
yen4,page_0024,2,凜,lăm,,0,unconfirmed_no_s3,,,"[688, 70, 755, 135]"
yen4,page_0024,2,改,đoạn,,0,unconfirmed_no_s3,,,"[688, 135, 755, 201]"
yen4,page_0024,2,𦤳,Thánh,,0,below_visual_threshold,0.843,㗂,"[688, 463, 755, 528]"
yen4,page_0024,2,莘,thầy,,0,below_visual_threshold,0.868,賴,"[688, 724, 755, 790]"
yen4,page_0024,2,燕,ta,,0,below_visual_threshold,0.935,𧪘,"[688, 855, 755, 921]"
yen4,page_0024,2,履,răng,,0,below_visual_threshold,0.821,浪,"[688, 921, 755, 986]"
yen4,page_0024,2,次,hay,,0,below_visual_threshold,0.81,次,"[688, 1051, 755, 1117]"
yen4,page_0024,2,消,hãm,,0,below_visual_threshold,0.928,䧟,"[688, 1117, 755, 1182]"
yen4,page_0024,3,汪,uống,,0,unconfirmed_no_s3,,,"[588, 189, 659, 250]"
yen4,page_0024,3,石,chịu,,0,below_visual_threshold,0.789,𠮥,"[588, 371, 659, 431]"
yen4,page_0024,3,名,chịu,,0,below_visual_threshold,0.811,𥃝,"[588, 492, 659, 553]"
yen4,page_0024,3,四,làm,,0,below_visual_threshold,0.786,四,"[588, 734, 659, 795]"
yen4,page_0024,3,在,chắng,,0,below_visual_threshold,0.841,𪭽,"[588, 916, 659, 977]"
yen4,page_0024,3,聶,sống,,0,below_visual_threshold,0.906,𩀳,"[588, 1037, 659, 1098]"
yen4,page_0024,3,看,đầy,,0,below_visual_threshold,0.809,𨃐,"[588, 1158, 659, 1219]"
yen4,page_0024,3,仰,chước,,0,below_visual_threshold,0.947,𥖛,"[588, 1340, 659, 1401]"
yen4,page_0024,4,在,chẳng,,0,unconfirmed_no_s3,,,"[492, 65, 564, 128]"
yen4,page_0024,4,煜,lửa,,0,below_visual_threshold,0.924,煜,"[492, 441, 564, 504]"
yen4,page_0024,4,魏,tay,,0,below_visual_threshold,0.93,𢬣,"[492, 629, 564, 692]"
yen4,page_0024,4,辰,rằng,,0,below_visual_threshold,0.882,坺,"[492, 754, 564, 817]"
yen4,page_0024,4,乕,phải,,0,below_visual_threshold,0.833,𢫶,"[492, 879, 564, 942]"
yen4,page_0024,4,睪,lụy,,0,below_visual_threshold,0.792,睪,"[492, 1255, 564, 1318]"
yen4,page_0024,5,厕,Trời,,0,below_visual_threshold,0.848,𠳒,"[391, 259, 466, 322]"
yen4,page_0024,5,𢙣,tay,,0,below_visual_threshold,0.923,拪,"[391, 889, 466, 952]"
yen4,page_0024,5,身,người,,0,below_visual_threshold,0.931,徜,"[391, 952, 466, 1015]"
yen4,page_0024,5,𭁵,quì,,0,below_visual_threshold,0.889,馗,"[391, 1267, 466, 1330]"
yen4,page_0024,5,竁,xuống,,0,below_visual_threshold,0.826,𬕹,"[391, 1330, 466, 1394]"
yen4,page_0024,6,在,mà,,0,unconfirmed_no_s3,,,"[290, 3, 377, 69]"
yen4,page_0024,6,弄,toan,,0,unconfirmed_no_s3,,,"[290, 69, 377, 136]"
yen4,page_0024,6,爵,hôn,,0,unconfirmed_no_s3,,,"[290, 136, 377, 203]"
yen4,page_0024,6,𭔿,người,,0,below_visual_threshold,0.871,𭔿,"[290, 270, 377, 337]"
yen4,page_0024,6,皇,Thánh,,0,below_visual_threshold,0.904,聽,"[290, 537, 377, 604]"
yen4,page_0024,6,爾,hôn,,0,below_visual_threshold,0.801,𣄾,"[290, 872, 377, 939]"
yen4,page_0024,6,許,tỏ,,0,below_visual_threshold,0.886,祖,"[290, 1139, 377, 1206]"
yen4,page_0024,6,要,ra,,0,below_visual_threshold,0.946,出,"[290, 1340, 377, 1407]"
yen4,page_0024,7,皇,Thánh,,0,diverged_column,,,"[205, 133, 272, 196]"
yen4,page_0024,7,配,Pha,,0,diverged_column,,,"[205, 196, 272, 260]"
yen4,page_0024,7,之,pha,,0,diverged_column,,,"[205, 260, 272, 323]"
yen4,page_0024,7,特,được,,1,diverged_column,,,"[205, 323, 272, 387]"
yen4,page_0024,7,名,hay,,0,diverged_column,,,"[205, 387, 272, 451]"
yen4,page_0024,7,時,thì,,1,diverged_column,,,"[205, 451, 272, 514]"
yen4,page_0024,7,字,người,,0,diverged_column,,,"[205, 514, 272, 578]"
yen4,page_0024,7,庄,chẳng,,1,diverged_column,,,"[205, 578, 272, 641]"
yen4,page_0024,7,因,có,,0,diverged_column,,,"[205, 641, 272, 705]"
yen4,page_0024,7,胡,hồ,,1,diverged_column,,,"[205, 705, 272, 769]"
yen4,page_0024,7,古,nghi,,0,diverged_column,,,"[205, 769, 272, 832]"
yen4,page_0024,7,厚,lăm,,0,diverged_column,,,"[205, 959, 272, 1023]"
yen4,page_0024,7,皇,Pha,,0,diverged_column,,,"[205, 1214, 272, 1277]"
yen4,page_0024,7,𭮀,pha,,0,diverged_column,,,"[205, 1277, 272, 1341]"
yen4,page_0024,7,重,trọng,,1,diverged_column,,,"[205, 1341, 272, 1405]"
yen4,page_0024,8,身,người,,0,unconfirmed_no_s3,,,"[104, 11, 171, 71]"
yen4,page_0024,8,何,vua,,0,unconfirmed_no_s3,,,"[104, 132, 171, 193]"
yen4,page_0024,8,沅,nước,,0,unconfirmed_no_s3,,,"[104, 193, 171, 253]"
yen4,page_0024,8,庵,Pha,,0,unconfirmed_no_s3,,,"[104, 253, 171, 314]"
yen4,page_0024,8,𬼘,sa,,0,unconfirmed_no_s3,,,"[104, 375, 171, 435]"
yen4,page_0024,8,畏,là,,0,unconfirmed_no_s3,,,"[104, 496, 171, 557]"
yen4,page_0024,8,户,Lu,,0,unconfirmed_no_s3,,,"[104, 557, 171, 617]"
yen4,page_0024,8,遭,mười,,0,unconfirmed_no_s3,,,"[104, 739, 171, 800]"
yen4,page_0024,8,皮,một,,0,unconfirmed_no_s3,,,"[104, 800, 171, 860]"
