sample_id,pred,col_pred,col_kinh,pos,align_op,col_lev,n_col_pred,sec
M2_0479,避,她垂公建明吕凛导誤末避鄧附朱分主屈吏宾巴事忍,女妃垩分連明吕凜昇玆末選鄧命朱分主尽吏婆四事尺,11,sub,14,22,1.364
M2_0480,斥,宋斥召道東固長杏授唐除体弟圃言仍导此不晚,餂朱傷夲廷呂笑因蔑杏竣唐賖体兾囿莒仍旱些人畹,3,sub,18,20,1.742
M2_0481,餘,年醫言倬罟女店接前餘唐碝時回烧吝堊天神,庒以送八年醞言係畀女店趍茹餘庻願時国燒吝垩天神,13,eq,14,19,1.359
M2_0482,,狰姑稄島次釠封戙男垂埃譆傳尼府序晋法,早斧計移姑移鳥次飢封聀要垩埃讀傳尺府成㸔法,2,del,14,18,1.534
M2_0483,子,秘古遺查巴麻安女召計子庫具些只庄特店儿,欺安舒祀古蕃登查巳麻安戈弓計子庫旱些召庒特凭,14,eq,14,19,1.246
M2_0484,救,虎娛命奴敃信朱翁堑安發特啮時旱連救歌奴,丑虎娱命奴攺信朱翁垩安殺特咍時昇連趍𦔳奴,17,sub,9,19,1.462
M2_0485,寻,朱崇寺主尽破巢寻翠些時庄曳孙奴固袋孵奴违,召朱葉寺与主尽攷葉手㝵些時庒曳斫奴因戔時奴迤,9,sub,13,20,1.262
M2_0486,聘,麻罢直事通天文昆罞生聘孝李道厅主尽,拇𬻝𭛁麻異道事通天文昆希蜀生聘委李道厅主乔,14,eq,9,17,1.153
M2_0487,寻,各寻从君平庙烊燒她人騁買教汉窗炥斧代,共𫀃炤麻熖各昇从君平庒洋燒把人時買数双离帰瓮人,6,sub,16,18,1.319
M2_0488,趁,朱晁共菩四時净赦尼将因婆孵趁过尼林猙及號,用朱昆共兹四時净趍茂尼恪因曳䏷趍过尼林猟及受,15,sub,11,20,1.301
M2_0489,,主不地門物麻罢僢下聯閱召心石平浪中間初庄固咽日,主斥坦門牧麻罢傷卡珝悶召白丕𠰥干浪中周𥘉庒固習,12,del,16,23,0.885
M2_0490,么,浪氦帚剐事么時找別主生年門吻帶宜涸公連,學踈浪奏希别事人時找别主生年門物希宜調人連,7,sub,11,19,1.087
M2_0491,五,分施朱寻庫民芽合应命點各伴体必五睛,外人防㕣弟分施朱昇庫人𢎯分底命黙各伴体厶石時,20,sub,14,17,1.137
M2_0492,苑,灵怬侯翁垩曰無浪此連苑各棼执餤將汀度,𤧚相㚑媿咲翁垩曰無浪些連趍兹各柴於做脩行庻,13,sub,14,18,1.658
M2_0493,人,各將孟人初帮涣亜槎發亞先罟亜稄畯嘼遙各宦朝文,各将孟人𭃡帮涒而槎移亜先異亜移喚曽邁各官朝文,3,eq,12,22,1.474
M2_0494,亜,夜些尚亜抓尼噎罘門暗葩妨祈固呀嫱里先重要郛眉,中涕衣些离更於尺噲要門壻葩妨𭃡固喝燭奎先奎要耶負,5,sub,17,22,1.271
M2_0495,亮,朱妃堇么女麻浪花忍庄怖花古世閻亮忽罗才抓連,花恪朱妃垂久女麻浪花尺庒師花古世間覺尺罗古於連,17,sub,12,21,1.203
M2_0496,窉,窉綿呐羡平定宜共走祭礼李聘扒庙捅汀拘掉奔,沛宜肉綿四𠰥平庒宜共庒祭礼孛時扒庶揀汀拘擁弇,2,sub,13,20,1.189
M2_0497,孟,孟世間為事孟奄代娄固实走他堊人建尚朱各宦宣斟,孟世間爲事孟菴代娄固笑庒妃垩氏建燭朱各官宜数,5,eq,11,22,1.402
M2_0498,山,她人咱叼厅主丕懷穌山酥美寺朱各旱軍另认連信歌,地人咽以丕万主丕順穌山穌美寺來各早軍另𫝄連信歌,10,eq,10,22,1.447
M2_0499,,求埃固泉意樂寺行至朱年烤紮麻學習,事庄㘴帖末埃固弟急葉寺万主斥朱年焼柴結麻㝵召片,3,del,17,16,1.021
M2_0500,帚,帚瘁固功之麻賞事仏斷呬其各天神浪嗔綽碎,过凜吊碎固功之麻賞事人数吶共各天神浪嗔綽碎,2,sub,8,19,1.326
M2_0501,,召聅尼蜀固遤匙得吕道,些迍召聀尼買固邁罰㝵召道团除洋团燒㝵防固道荀身,15,del,19,10,1.019
M2_0502,血,奴婪甲于搓島拮夕受欺仏体壳吧歪櫚搓窗血烊群,並奴共𤰞于槎鳥拈夕戞欺氏体壹舥垩栖槎离西洋鮮,19,sub,17,21,1.349
M2_0503,守,毁至翁垩此曾共守里除祁办咏瑪,邁糁𭂫殿垩翁垩批嘗共𡬦垩保祿於城瑪薯,10,sub,14,14,1.107
M2_0504,厅,本道体黎時明澤廣旱明澤連嘲浪厅主示朱,署瑪各本道体柴粤時明凜漙麻昇明凜連嘲浪勿主乔朱,19,sub,12,18,1.239
M2_0505,,色楼帚連付导朱宦其麻判痕奴庄祭礼亭荀犁,約洶色楼希連付㝵牛官其麻判寝奴庒𥙊礼孛茍打,1,del,12,19,1.198
M2_0506,受,自厅主支我嘤代朱旦爷歪尼堁受斛写票罟辽老狮,自万主支秋嘿代朱旦并垩尼塊曵軒㽞哥詈返𧺫婢丿,14,sub,15,21,1.201
M2_0507,必,朱特連天堂早必設蜀及雷庄因術事預茶,者固丑婚重燔朱特連天堂旱白役男双當庒固𥙷事願朞,12,sub,17,17,1.518
M2_0508,浪,仕咱罢閞巒桩偽膵她堇尼時奉陝麻判浪眉袖旭,傳早仕呬要䏷𠮦逼椒𠋣𦠼抛垩忌時希隊麻判恨眉補廵,19,sub,18,20,1.486
M2_0509,袄,如小玉塊之時却抔袄鉄連美喂幣中詞庄体,欺奴趍願如小丕塊戛之時刧捧祅鉄連美𦥷紫中詞庒体,13,sub,12,18,1.504
M2_0510,蚕,昆蚕嬌衫几固疾共几駣强盆女素判不仍麻庄,矣佇昆𫊫矯𭃡几固疾共几廐強盆女希尹而不仍麻庒,3,sub,11,19,1.417
M2_0511,等,脫屬強敵勉連歇征事世閣麻等吏童,主支秋腰命而丕時昇强敬勉連歇每事世間麻旱求望,19,sub,16,15,1.323
M2_0512,而,得回閟業寺导世間剭惺沛折麻補主以鞋無窏而卑,寝胷因悶葉寺早世間曷埋沛折麻補主以乖𭴾停牟,19,sub,13,21,1.411
M2_0513,,剁宜棄庄敕罰坦尼女旦歛埋連呯麻等常城明滦,碎宜夜榮庄敬罰坦尺女旦歛埋連嚶麻哿常城明凜,2,del,8,20,1.576
M2_0514,,主本及罗剛斧楚支由尼摸帬旱特不丕弁墨,次隻𤰞恩分主乔人𤰞刻𭔿垩支由尼模舟早時丕弇𠦡,2,del,18,18,1.253
M2_0515,厅,朱疵匝買特准懌延罢天堂娄女団燒咨厅主尽朱別事,觧罪朱症色買特准慄症畏天堂娄女固燒吝万主尽朱别事,18,sub,11,22,1.408
M2_0516,尔,和几抓建棱尼永尾丘斟寻庄冕尔茹匮麻於共定膪古盜,如几於逹撥尼𣱵尾𠀉判昇庒召而茹盈麻於共庒腰古續,13,sub,15,23,1.623
M2_0517,帚,吊垂尼吧娛腰濂属忌箩聘朱女遬公帚特接洞双凿厅主尽,𡬦棄尺吒疾腰燻爲己忌篭得娄連𠁼希持挼明双离行主乔,15,sub,21,24,1.276
M2_0518,罘,求朱帶勈各柴不丸朱灵魂公罘府思呬其砷玉約閣,為䏻求朱紫勛各柴人礼朱㚑魂人畏府思明共殚丕約匈,14,sub,14,21,1.352
M2_0519,務,計務的導人主吒主吥把功譜朱麻旦叔綠翁堊殴,事街衣計移即涕人庒略行主乔把功榮朱麻旦茹餘翁垩皮,4,sub,15,20,1.363
M2_0520,陨,焙脿樊打共焰時晏孟末麻顏儀砷陨恩厅,常礼炤絀廢欺牂打共烛時杲盃末麻願浪𥓓啄恩行,18,sub,15,17,1.698
M2_0521,,特痜新吏攢盡偵其真如不退罟,授共要牛特燒藥一順断吏攢𡸁腮債共真如众不退買卲,5,del,16,13,1.182
M2_0522,分,典款忍爲解示分她年巴歳包烩餘,必邁臭𣣱尼罗明衣方妃年巴𫞓包發餘,8,sub,12,14,0.999
M2_0523,遲,麻話遲媎奴庄別時旦杜苑昆旱麻娛海市昆殆,吾穌拱趍麻該遥婚奴庒別時旦壮兹昆早麻嫫海中昆那,6,sub,14,19,1.322
M2_0524,淹,中華因落返曼得底朱折对庄朱古之喫双窗周淹天神酝,中如囚落反戞得底朱折对庄朱古之要双离固燒天神䏻,19,sub,9,23,1.362
M2_0525,浇,剐仍理中舟厅主叁固几哺学叏浇麻胡与事之渐画坚,麻別仍理中冊行主尽固几唱字又燒麻胡与事之街母垩,14,sub,12,22,1.576
M2_0526,愇,仍几要麻安懷禎爭涝愇爲事尚早些而遠,竣尋仍几要対麻安慰良庵尋炳悸爲事与早些而遲,13,sub,11,17,1.371
M2_0527,吕,正麻約湖補而呂朱特救將行至吕法沼潈勤呈架宦朱特,丕麻約洶𥙷而另朱特趍脩行丕吕法沼罪断呈架宦朱特,13,eq,9,23,1.374
M2_0528,旺,奴袍束仿皿本饹帛旺時奴怖東仪共虾团涂哥帚占,氏時奴他來人防迴体婦哥旺時奴師束仪共折团涂守常少,11,eq,16,21,1.380
M2_0529,帚,帚嘈瑪先要晁敬早奴鄧年殿蜍岑歇麻敖方,𣣱尺要䏷希噶瑪先畏昆㪚𤰞奴鄧年殿蜍畧歇麻数𭤧,4,sub,13,18,1.389
M2_0530,辟,辟其見帝麻罢沛村補担浚事在固罪之高國公,傷碎安粤昆希麻罢沛対補但𣸪事尺在因罪之爲固八,2,sub,14,19,1.274
M2_0531,竜,女唬特耽紅古早匝縷彩共亂釘鴘麻孡竜渡矫,强信女曉時眠外古早民姨事共丐釘魄麻稔竈波矯,18,sub,15,19,1.455
M2_0532,固,烊俥脫睛固莫各宜叫恨事逻碎体岧天神,頭朱旦真洋侓朘時因戛各官呌浪事𮟃碎体畄天神,8,sub,15,17,1.528
M2_0533,谷,寻母忍庄体命堑彡共莒四連跪竜蹹钟同众麻顏聃谷宦,尋每忌庒体𡬦垩分共莒四連睠竈噲艸同入麻願時谷官,21,eq,15,23,1.439
M2_0534,伙,包翁团降翁伙涱契矢包孩時碎伎吕道共帶,庒敢巳茹翁团除翁从浪皆矣包𭣵時碎仕召道共贈嘴,8,sub,14,18,1.462
M2_0535,除,中品除麻預朱楼漂早同饰先界枢安那迊,時䏻隠𠇮中如餘麻願朱楼凜旱固婦先昱柩安那,6,sub,14,17,1.215
M2_0536,涵,麻術天堂歙時早舀依昆徠唱涵,将判浪昆矣迍麻術天堂朱欽時早吕欣昆臻喝湯,19,sub,13,13,1.165
M2_0537,,帚固燒几燒奴常亥計稂仍凸也沛,尚𫞲要𤍽几白編道常固燒几燒奴衆衣計移反白当戈浄,6,del,17,14,1.208
M2_0538,公,因公女,用从女,1,sub,2,3,0.328
M2_0539,右,麻屯俯户行体寻必福歇燒古花騁禁戊朱侣右吏抵,空麻庒傷户行体㝵白福歇焼古茹時禁店朱佇左吏枅,19,sub,12,21,1.324
M2_0540,,代朱旦尽世否代累油麻石主屈腰各歪脖涛固朱候,嘿代朱旦尽世丕顺代畧油麻行主登腰各垩時涛固朱埃,0,del,9,21,1.472
M2_0541,厅,吠固遙吩見麵厅主示色接吒共歇晁鄧邻如,翁垩末槎呫因過唱昆粻方主夲色接毗共歇昆鄧命如,10,sub,15,18,1.591
M2_0542,方,自方主支教代朱旦翁圣尼特巴慕凸解,自万主支秋要代朱旦翁圣巳特巴暮口辭,1,sub,7,16,0.991
M2_0543,,琰命押郡弟聘各娿班最庄囩安鬃南坦空嗚,黙衣琰命押烟弟将吝安班最庒固安夢南坦空嗚,1,del,9,18,1.537
M2_0544,承,弩堇厶箕共厅主承底朱仰召折連公丕旦美人縯,双离𡬦垩人嗔共厅主未底朱仰召折建人丕几旦美姨,9,sub,12,20,1.384
M2_0545,吧,坤頌吏勣几將涵咱困失埃曼吧事必益磨清係男,固澆𡻕坤頑吏勧几恪汸咽而困朱埃良咽事人益麻消係異,16,sub,16,20,1.307
M2_0546,溴,帶召霖歬事庫爲軍囱些麻些庄閻吕溴拙,乞賊畧常召森屛事庫爲軍兮卅些麻些庒悶乃茂拙,19,sub,12,17,1.287
M2_0547,她,分她固泳烧几沛弄脶导过理如曼昆真蛰寻寻烧吝,慓垂𭄞妃固永燒几沛寺朋㝵过理如曵昆𰥍趍尋㝵燒吝,3,sub,15,21,1.330
M2_0548,,固理帝劭特女為涝色連時婊哭吹偽見滦麻殺,見麻庒固理吊𦔳特女爲労色連時姨哭咳恁見凜麻趍,0,del,12,19,1.346
M2_0549,众,代丕她堇众皮外黙仍袄紏領卒冷半票寺吒餵中時黙,代丕媿垩氏皮外㸃仍袄糾領卒癸生葉寺吒候中時黙,4,sub,9,22,1.668
M2_0550,,麻旦尼毛真澟朱年仍几抓帝候唐音旱爷墨支,合戛犀麻旦尼毛真凜朱年仍几於帝悮席㸔旱兮垩支,0,del,10,19,1.440
M2_0551,,翁堇尼导生爲城穌發於湵戾些留亞脩罢辛溟共,翁垩尼粤㝵生寽於城穌移於湲夜些留匝麻黑奉湟共,3,del,13,20,1.412
M2_0552,公,事節理宋年學些召道燒漙沛等公茄垂懶餩奉分主示,事沛理宋年旱些召道燒漙沛等白茄垂懶餘奉万主斥,13,sub,6,22,1.372
M2_0553,姚,武計稅叼礼麻隊恩厅主屖朱翁堑姚穌,共象聘曷表計移四𡖋礼麻隊恩万主斥爲朱翁垩洲願署,21,sub,15,16,1.283
M2_0554,么,行主尿扒飭魔思感杜具此女畔么早些消詓每亭,顇真行主乔扒飭魔思感杜昇些女厨人早些消猷每孛,15,sub,9,20,1.319
M2_0555,斥,特楼早固么厅主斥牢仰搜役暑认朱四浇特述踌导,庒特楼昇详固从分主斥李仰搜役景攵末但海特道時早,9,eq,14,21,1.305
M2_0556,餘,於中茹餘庄敢四庫絫姻共埃庄敕哇庄敕吕肢吏盡,欺於中茹餘庒敢四庫戛姻共埃庒敢哇庒敢吕肢吏盡,4,eq,7,21,1.381
M2_0557,重,教事武共固礼重濤時不礼擞得列扒姚雏初翼共固翁,麻教事式共固礼查濓時人礼撥将斫扒姚瓶𭃡奠共固翁,7,sub,11,22,1.392
M2_0558,,吏差使趂共素時帶庳首赦渡恪翁,庒道早𡬦垩葩之吏差使趍共希時希陣庶莒趍滋憕翁,6,del,16,14,1.182
M2_0559,姑,永各本道解罪其朱召姑摸我共固欺拚拘捧寐接終眺,移𣱵各本道觧罪共朱召妨模戎共因欺捧拘梓麻教籐既,10,sub,14,22,1.360
M2_0560,人,麻代娄拱庄愢父王昭翁垩人推浪自故不玉烊罪故代表,油麻代娄拱庒塊𫝄丕吩翁垩人推浪憂而丕洋罪故化娄,12,eq,13,23,1.346
M2_0561,市,旦爲蒸方主支秋閎朱軍尚扒命暭市陳市時什命朱奴,庒旦爲蒸行主支秋閣朱軍与扒命碍吊除市時付命朱奴,15,sub,8,22,1.403
M2_0562,汯,范汯真四导朱別毎理術迫实庄埋包,𭴾於滋苑蘭沙𫤰而莒四早朱別毎理街迫实庄塊包,7,sub,12,15,1.163
M2_0563,倍,关包涎团降导連包麻几倍牵空本戈奴旦邑寿邯,保浪矣包戾团除昇連乞麻几仔㪯庒体戈欺旦尼焉御,12,sub,15,20,1.271
M2_0564,師,罢固礼朱學些吕師行主支秋帶禵右極重公吏跋,爲罢固众礼朱𤰞𬼘召佩分主支秋常腮捧古極奎仏吏鍳,9,sub,14,20,1.504
M2_0565,尼,快押匮硝麻赘泣每尼尺下汞仍暴各埋包降伏鉄丘色,朱押侯䋄麻趍泣每尺尺下𣱵仍墓各垩包降袄鉄氏色,8,sub,10,22,1.354
M2_0566,思,思扮女時罝潍乓体导泼丕骋重樂麻押曰無城,恩扵女時碎買𤍠吞下体小早法丕時重鿄麻押而曰𭴾城,0,sub,14,19,1.594
M2_0567,泖,召祂壳碎麻年丸朱特遰共棃殍初沚歇泖爂,真拘捽召祀売碎麻年北朱特連共柴砰𥘉沚歇仰粤,19,sub,12,18,1.614
M2_0568,唆,弇堊么在唆官体而丕時陣漖語毋貴邻底裿中炶煜,咍仐垩人庒唼官体而丕時陣凜語異昜命庻神中姑炤,5,sub,14,21,1.534
M2_0569,的,李婁固啃仁方予体功葉導時接的曰無油麻寻庄閣,斈共柴固皆仁短天下体功華㝵時撰白曰𭴾油麻㝵庄閑,15,sub,14,21,1.295
M2_0570,承,体行主支秋龙睁猪麻浪么罢昆万主承拮衪罪天時斧,餘体分主支秋戈将拷庻浪人要昆万主举括礼罪天時弇,16,sub,12,22,1.294
M2_0571,妃,其几質冷之团聚帶凛時如劏妃皇佗女宦將具,烏羡共几貫冷厶之团除希陣藥時𬼘胡妃皇伍廿官将貝,16,eq,16,19,1.308
M2_0572,畜,具畜時連旭空麻墩列凛時潔裳拙穩發時殺連欺,貝有時南蓮坦空麻歟列鿌時𣸸蔓拙穩願時願連欺,1,sub,11,20,1.335
M2_0573,祕,祕翱各本道祂仍商谷麻酌除仍罪磊戏密要杏,嚶歇㝵𭃡祖各本道祀仍商冷麻勧除仍罪磊双离曵荅,3,sub,12,19,1.292
M2_0574,李,棱床李道常烝共导旦爲化聘奴連笡帚体赤那,邂校麻李道𮧯於共早旦獻化時奴連道奉体末那,3,eq,11,19,1.547
M2_0575,不,礼谷歪時聚不札朱谷灵魂抓煙酹蹀合吏而奠翁堊彘,礼各垩時爭𡖋礼朱谷灵魂於煜觧罪合吏而茂翁垩葩,5,sub,12,22,1.424
M2_0576,帝,导莊特晃帝包即於合時用除朝天贲連厼史時,爲蒸㝵推特昆炉包呌於合時用除朝尺賞連斥臾時,6,sub,11,19,1.290
M2_0577,,昆清道女欺么主尽鵐朱昆別每事看吨,哦那骨諫昆希消道女欺厶行主夲𦀇朱昆別每事希吒,0,del,12,16,1.190
M2_0578,,導與喫石法沼罪間萊塔重漮早些餘思吏固,曰石連祀昇嗔召法沼罪固夢塔重凜早些餘思吏固,1,del,10,18,1.281
M2_0579,周,偽腰談导些敩儿及連庄因悂結伴友在周朱,因末弄埃傷腰歇㝵些致几及䢖庄因慳絃伴犮庒因牛,20,sub,16,18,1.273
M2_0580,,她重兄生呷炭诚兽马立阴中畀,妃垂尺生崿於城署塢茹朝節課用召道笑麻吟事連,11,del,20,13,1.117
M2_0581,衡,自尼衡娄仍分贼朱年官真初趢行主支秋体几等书,餘自尼肖娄仍豸賊宋年官奠㓜趍行主支秋体几等申,3,sub,9,21,1.337
M2_0582,而,召娄揣事庫尼請而之斧么炭扒斫衍王支秋初走,底朱碎召曵拙事庫尼法而之斧厶矣扒斫分土支秋飲,10,eq,12,20,1.365
M2_0583,她,候時底朱召事仍庫庄固揮帛庫麻她足庄叁,支秋腰埃時底朱召事仍庫庒因踵吊庫麻妃尺庒及分,18,sub,13,18,1.505
M2_0584,寻,圭厼接导鿁鈵朱几童負常几因婚重特燈為寻过用燒,主夲機昇曰詞朱几童負𮧯几因婚重特燔爲昇过用燒,18,sub,10,22,1.710
M2_0585,,求灵禵麻吟事厅主乔欣欽宦宣調么,爲曷礼昆末㚑媿麻吟事万主乔欣欺畧官宣調人,1,del,12,15,1.172
M2_0586,匝,乌次巴秦仍汽导公效俘胜常驶匝执時封歌朱,奴蓮槐𫠓次巴察仍法㝵人竣洋熱常欺色批時封聀朱,16,sub,15,19,1.268
M2_0587,葩,脉每事盛逾堑葩煽忌葩搓烏次罤体愛茹思於城,脉每事盛公翁垩葩之哺尼苑槎烏次眾体夢茹鬼於城,11,sub,11,20,1.440
M2_0588,竣,导竣將行陑命漮共不每役用羉早些瞥朱年掩妈吱,昇趍脩行𨺻命凜共尒每役困矯早些署朱年掩奶吱,1,sub,10,21,1.402
M2_0589,,佃厝罪犯時烊黙沛拎中囚落焻朱疽妓佃歌女,閑当異消佃爲罪包犯時洋黙沛捧中内落煴朱症其佃歇女,7,del,13,19,1.604
M2_0590,甹,事人闆困失妑欲些投那甹困朱命,蜀特希人悶白困朱妃衆些移那粤白困朱命,14,sub,11,14,1.010
M2_0591,而,麻漾牢翁堑於厨班店廦而朱孛竣歇時綿告,早蹙麻澤浪年翁垩於厨班唐麻白朱孛裁歇時綿告,13,sub,10,18,1.533
M2_0592,公,制麻固刀圃厅主斥底命旦斯昆么晴奴呌狼公帝之,共昆制麻固刀冉行主斥底命旦財昆人時奴呌浪人帝之,20,sub,9,21,1.313
M2_0593,尚,寻聚尚朱宜休仍理沛庄仍等召道吏等補浚蒲佃示,趍尋聚遵朱宜体仍理沛庒仍䓁召道吏䓁補㴱商佃亦,3,sub,10,21,1.326
M2_0594,餘,体創要苑餘其值暗判浪事童貞界重禦吧劆晃停福,祝体創喂茹馀共值𠴲荊浪事童貞異重凜乇面昆仲福,5,sub,13,21,1.387
M2_0595,雹,要共涕烧所雹思欺导洋孟麻殂特仍事迊共份,昌醐要对共弟燒斫應思欺昇卑孟麻破特仍事運共𠇮,8,sub,12,19,1.306
M2_0596,鴻,寻踈鴻涝之固役市閣淑女屏夜以躺朱扒,庒可兠時早姝眼焰之固役屰閑欣女麽衣沙鵝厶朱抓,6,sub,17,17,1.505
M2_0597,甲,用烧如依互不娄女体中寄导因巴凡乳甲烧穿平尝峪,骸用燒如作亘丕娄女体中宻早因巴凡乳甲燒曵平喧喧,17,eq,11,22,1.547
M2_0598,剐,固儿侯下体办烊蛠孛女連剐导色李道行主尽麻曳布,固几矦下体秀烊蜍孛女連邑早色斈道行主尽麻曳事,11,sub,8,22,1.413
M2_0599,,絮各黎翱吏素焊文毛噶众阻峤事連斥庄翷,欺𫈦柴常各柴嘲吏希洋殳毛噌人阻吟事連斥庒朝,1,del,14,18,1.428
