sample_id,pred,col_pred,col_kinh,pos,align_op,col_lev,n_col_pred,sec
M1_0480,匝,悪荼殚麻走把焱殚儿体昆仏咱丕特等打奴禹匝剐,𡬦惡荼碎麻庒把曳碎儿体昆人咽𡖋丕特等打奴爲㐌到,21,sub,12,21,1.388
M1_0481,庄,溇双离敷庄周竣巨賖時如罟骏庄赘持女用集,婆双离馭庒固趍𮎛賖時夲如異發庒教特女用降道乂,14,sub,15,19,1.431
M1_0482,该,该城嘗遇如湄准眉欢畧么芯隙爷茎么明仍闷坤,時𫊫生眉該城曽瑪如泪准眉臾畧衣甚除𡬦垩人咽仍商坤,4,sub,17,20,1.278
M1_0483,先,各將孟人初帮涣亜槎發亞先罟亜稄畯嘼遙各宦朝文,各将孟人𭃡帮涒而槎移亜先異亜移喚曽邁各官朝文,11,eq,12,22,1.450
M1_0484,垩,馬手補事世間麻務校扒所各垩祋双窗罢炸秘,年邁昭𫠓弄𥙷事世間麻趨檢孤所各垩𭃡双留異洋祀,15,eq,14,19,1.418
M1_0485,,婁固表剧朗欣欺畧吏体斘於命色色理時宦,体哆妾俺固末創朗欣欺畧吏体㪷於命色色理時官,0,del,8,18,1.355
M1_0486,庄,枝呓罟芋穛庄役币庄年時沛戈焒買別痢尼梨島稄,粤沛枝以要争撫庒役吊庒年時沛戈炤買別夜尼柴鳥移,7,sub,14,21,1.323
M1_0487,逐,冷罢宣各仗逐事以時莒翁堊公赦溪抓钟凌先界泳稄,貯冷罢宣各仕逐亊仪時莒八翁垩人趍涕於弹凌先異涿移,6,eq,14,22,1.312
M1_0488,朱,計稄饭礼求朱灵嗯寻固道匝嗯世麻罢涛疵,𣣱尺夜計移反𡖋礼求朱灵魂㝵固道色塊世麻罢涛疝罪,9,eq,12,18,1.209
M1_0489,份,仍导從泖份麻不証事道賓時罟几曳訵吢罢爪,訴詳嘿仍昇花泖𠇮麻今証事道實時黑几曳訥当異爪,7,sub,12,19,1.345
M1_0490,麻,油麻特陣效參當歲望濟罢昮能仍事困中岚,批夜奴油麻特陣次畧景威望凜罢昜然而仍事困中茹,4,eq,12,18,1.291
M1_0491,体,俱她歪么混埃固最求庶祒創末昼之特要閮体事,困除妃垩分浪堠固最求庶福創末尽而之特要悶体事,20,eq,11,20,1.258
M1_0492,喂,麻几而潑俸祝悌奴滞干喂五時导些買例法分主斥底朱,麻丑几内裰俸祀慱奴節于畏丕時早然買別法行主示哀朱,11,sub,15,23,1.696
M1_0493,則,尋於世華世毙危民罞則谷生,喫於𢃄世鳧危氏粤肉爺垩庵炉槎烏㗖早为丕𭔿尹,18,sub,19,12,1.058
M1_0494,拯,焼冬本道拮塟呓壳重公匝启事拯爲行主支秋女,論色燒各本道拮塟𫞹売重入色召事極爲万主支秋戈,15,sub,12,20,1.529
M1_0495,浪,麻浪奏帚碎勔戛事尼理時希沛亇偁畧朱邱,畧末泰麻浪奏希碎勧戛事尼理時寿沛畢福畧朱民,4,eq,9,18,1.284
M1_0496,,互美庄特斷固釗連爪拎竜寄帶懚女婧除,時魏奴亘美庒特断固劍連斥撫篭哥翠十搃女昧除,0,del,15,17,1.465
M1_0497,本,及离奴容披寻些庄敏唆時本道袍麻埜尼即城,牛獧唼姻双离奴冷彼早些庒敢安時本道花麻塟尺則城,15,eq,15,19,1.212
M1_0498,庄,儿园罪驸责混分主尽神儿庄付邻府架烊膳儿,㝵駐救几固罪時責浪行主丞補儿庒付命麻柴洋勝儿,14,sub,17,19,1.409
M1_0499,外,庄固疗擞其庄固務甚末每真愳皮外必灵愧於中邻女,庒固豸機共庒因趍甚末每真腮皮外夕征灵魂於中恥戈,14,eq,13,22,1.288
M1_0500,麻,文思逐袖棱麻衡沼涝共仔命巫仕厲代時灵禵,燒陣戈思逐補棱麻術治汸共仔命正仕屬代時㚑緦,7,eq,11,19,1.242
M1_0501,神,天神証旦欺导或買体当恐於阮煾局吏体厅,朱畧末燒天神而証旦歟㝵式買体丐忍於阮腮𠇮吏体方,5,eq,13,18,1.189
M1_0502,尼,爭互翁堊尼匝固燒功常不福朱燒學時行主辰朱瑰闪落,旱丕翁垩尼色固燒功常𡖋福朱燒㝵時行主尽朱塊囚落,4,eq,9,23,1.341
M1_0503,點,浪剩亞蛠庄腰點袄率共走閃制則呯窗儿,庫中惮浪願匝蝎庒腰黙袄率共庒悶制肉咽哭夜儿,9,sub,14,17,1.248
M1_0504,蟐,特仍理高旭尼咱导鮽奉凶串時久碎找蟐如而正悬方主乔,特仍理髙妃尼咽昇蜍奉白申時众碎找蜍如而丕恩万主乔,16,sub,12,24,1.532
M1_0505,休,寻聚尚朱宜休仍理沛庄仍等召道吏等補浚蒲佃示,趍尋聚遵朱宜体仍理沛庒仍䓁召道吏䓁補㴱商佃亦,6,sub,10,21,1.233
M1_0506,麻,都匮特欱妥斛巴厲醉忍麻壳旱嘿仍油固法勋,逼條鄰曷色特欣憂鄜巴森辭尼麻壳畢仍油因法助,13,eq,15,19,1.235
M1_0507,想,打特女楼让歇邱帘喂時导狼碎褪厅思主示嗔朱碎特想歪天神,打特女楼沚歇邲喫時与浪碎桃行主示嗔朱碎特想垩天神,20,eq,10,26,1.588
M1_0508,年,下蜂述年方主罚心五团除信逍实共致导潭,浪尽蜍恠过牛年行主斥罰而丕团除位迫实共致昇湮,6,eq,15,18,1.129
M1_0509,種,先晏那骨種末黎么時奉列奴謭皇太子湷孝道办,呉學先粤那骨種末我父時奉判奴縛皇太子凊孝道女,6,eq,9,20,1.199
M1_0510,,尺神保她堇么荡悸而之色因飭厅主尽篦朱团降固妥,時蔓尺神保妃垩𫝄汸事𡖋之色因飭方主示𫝰朱团除固戞,0,del,13,22,1.286
M1_0511,坦,导授爭赅共坦麻凸若人時导要対授庄接团際本,尺奴㝵授異歿共坦麻白茹人時㝵要対押庒挼团除本,7,eq,12,20,1.226
M1_0512,响,响断灵魂重仏底壳庌連乔壳早吏率紋蔑洋羚,之共眉呐断灵魂重㕣底壳庻連尽壳旱吏奉欣欺洋蕤,3,sub,12,19,1.279
M1_0513,恪,几恪事文時命停正累吡埃凸设時想庙共不役公,冷丕吪几恪事之時命佇𡖋王畧吪埃白役時魂居共役,4,eq,15,20,1.235
M1_0514,天,主斥可几固罪於手事兮主支秋召爲潀天下了閵累束几,万主斥府几固罪𠰥平事勿主丈秋召爲罪天下廿事閑畧末几,17,eq,12,23,1.311
M1_0515,,乌次釻等导固行仁時朱而曰無該冬棃固耽公,移姑移烏乆鈍肈㸔母固分仁時朱而曰𭴾該冬皆固聀八,3,del,14,19,1.231
M1_0516,油,倉庫主命已初爲累兒油麻式當午麻想事伙連嘟,傷庫主命弓𭃡爲罪天下油麻式当𤰞午麻理事仪連嗜,10,eq,11,20,1.284
M1_0517,保,所思斷宜皆連承保浪事安移真時蚕色宜反函,㝵塊斫鬼断宣𠴲連丞保𭰗事安移真時蚕㐌宜双离,9,eq,12,19,1.241
M1_0518,黄,役閣特沛汝傅事涪巴悲巨命先照巴些欣罢礼戰黄,蛛而役閑特沛汝傳希浸巴悲百命先四巴些沙罢花𢧐黄,22,eq,11,21,1.326
M1_0519,仍,宜仍皆哭吹潺些匦庄特厨尼為固計稄姑稜島有低班,宜仍皆哭吠浪些包庄特厨尼爲色因計移妨移烏有低班,1,eq,10,22,1.324
M1_0520,時,具畜時連旭空麻墩列凛時潔裳拙穩發時殺連欺,貝有時南蓮坦空麻歟列鿌時𣸸蔓拙穩願時願連欺,11,eq,11,20,1.290
M1_0521,,黄泊帝宋碎庄花旦欺分主乔思把功朱旱笆氕饥逼,离黄泊希宋碎庒花旦欺分主尽悶把功朱早色叙銑遇,0,del,10,21,1.269
M1_0522,巴,自方主支我罢氏朱旦翁垩尼特巴寡嚣鴢,自万主支秋噀𫞖朱旦翁垩尼特巴勇黓婢,13,eq,7,17,1.082
M1_0523,安,初罢乔現竜其导麻安懸期焼麻等遡承,曰𭴾死爲道𭃡罢夲現竈共昇麻安慰封防燒麻等迴尽,13,eq,16,16,1.090
M1_0524,別,翁堇人踈淮翁涝陣杰之翁別綿不碎主固法扒特,宦用除翁垩人踈浪翁消陣𡖋之翁別綿人碎主固法扒特,14,eq,8,20,1.303
M1_0525,,信知导算麻吕煽危罢实殉用官等体必五聘扒昙,共信如㝵箕麻召廼尼異徔实除用官哿体人丕時扒㝵,6,del,15,20,1.235
M1_0526,天,州朗煹天下么男媄生臃要係哥没晃吝妾吝生爯世間,州朗燔天下人畢候生臟要係罗浸昆𠮦吝戔吝生惸世間,3,eq,11,22,1.327
M1_0527,当,朱年懴当打燒翁堇忍干庄特連來其行主尽寘山役,湖朱年懴所打燒翁棄尼干庒特連來共行主乔真豉役,4,sub,9,21,1.441
M1_0528,意,抓賖財矯宣思感譒客儿奸弣鋴固意扔旱塵,仍灵魂於賖斯矯宐见感譜要各儿奸胖銑固意折昇歇,18,eq,15,18,1.463
M1_0529,塊,主支秋啰代朱旦礼屡餘忽塊巴慕吆逼酹,自行主支秋𦥷代朱旦礼晏餘包塊巴森岂遇醉,13,eq,9,17,1.088
M1_0530,仍,年不旱些酰結早仍麻魔致曳如奠杏讥欺早教唐,道年不早些駐結㝵仍麻魔敬曳如戞吝仪欺早教唐,8,eq,8,20,1.197
M1_0531,互,用烧如依互不娄女体中寄导因巴凡乳甲烧穿平尝峪,骸用燒如作亘丕娄女体中宻早因巴凡乳甲燒曵平喧喧,5,sub,11,22,1.479
M1_0532,苑,時谷曰無咻罰妻妾保禄公爲事公秦代折翁垩苑之又,時各曰𭴾哦蜀希共保禄伐爲事氏希代折翁垩葩之双,19,sub,11,22,1.309
M1_0533,离,朱蚕點割寻庄体行主支秋女及离寺体連媳涪恩重厶,朱𫊫㸃断昇庄体匀主支秋女及离弄体連始汝恩重𫝄,13,eq,9,22,1.441
M1_0534,固,及事交事也其至犊待其几庫固孫杏導具寞袄點,連及事奏事与共弓不曠侍其几庫固民各旱眞真祇黙,14,eq,15,20,1.435
M1_0535,些,朱崇寺主尽破巢寻翠些時庄曳孙奴固袋孵奴违,召朱葉寺与主尽攷葉手㝵些時庒曳斫奴因戔時奴迤,11,eq,13,20,1.207
M1_0536,時,廊木詞歇當欺烊召事拯必丕時早跋恩行主尽疡,勾鎌麻木朋歇當欺洋召事極𡖋丕時昇𠁅恩分主尽腐,14,eq,11,20,1.220
M1_0537,之,壳庄特為界旦哭共起寻常質事之早拎初存,得塟壳庒特爲𨱗旦哭共祀㝵𮧯慎事之㝵捧𥘉麻,15,eq,13,18,1.168
M1_0538,朱,主支秋婴代朱旦妮垂忍舜必霖轨遙釻醉,自万主支秋粤代朱旦妃垩巳茂許労𭁡飢邁飢醉,7,eq,13,17,1.288
M1_0539,苑,各樂女店予顧中苑線鄭街房麻拎滓仍几昆明彼聘畧,各築女店号願中茹姝数街房麻捨洋仍几昆明欣時畧,7,sub,10,22,1.348
M1_0540,補,事用世間庵補事堇無穷連天堂旦欺导式麻代,几迷事用世間夸補事奎𭴾穷方連尺堂旦欺早式麻戊,7,eq,9,19,1.527
M1_0541,淹,各官打旱歇飭奴厣每題腈奴神淹巴客宋,除宦陣哦各官打昇歇飭奴辱每腮時奴姓燒巴吝宋,17,sub,11,17,1.325
M1_0542,時,昆人凛旦得色腋時參得意欺汞僕奴特內束,奎共結昆氏凜旦時色脈時曵䏷意欺𣱵嫌嫂奴時礼束,10,eq,14,18,1.587
M1_0543,役,位特役之叁時依朱婚而朱綿浠市庄塊包棲重昇祪趁,所庒特役之冷時底朱婚而朱綿净弟庒塊包楼重母祀趍,3,eq,11,22,1.662
M1_0544,朱,自主支秋爂代朱旦斧堑尼特赵幕釻逼孵解,自行主支秋粤代朱旦𭔿垩忌特尅鼐𡘺迤糁解,7,eq,10,18,1.410
M1_0545,対,厽連復眉兒対誹些麻啦信道帚瑪尊匝,官宜刻衣連浪眉罗儿对詐早些麻嗷信道奉瑪𭔿㐌,10,sub,14,16,1.422
M1_0546,時,奴扒爷堑琶黎綿暗鮽孛廐庄宣時履茗掖涕賕,查匝奴扒𡬦垩稽黎綿堦蜍孛麻庄盗時撥落矮侯賖,15,eq,14,19,1.680
M1_0547,,固燒事迫麻袖事対朱年固几庫事世間扇避掖朱,堂時固燒事道麻補事对朱年因几庫事世間麻逹㧞朱,1,del,9,20,1.437
M1_0548,隊,宋俗裆体欺习咽断連生時用隊官兮畏松旱体不五麻吕寿,朱分𬒳体欺得咽断連生時用除官今異柴昇体尒丕麻吕尋,12,sub,12,24,1.750
M1_0549,辞,主辞綽灵禗碎連断俺死爲道因吂四早痕真,浪祖土碎紳㚑魂碎連断補憂死爲道因当意四早眼真,3,sub,12,18,1.672
M1_0550,為,主支秋麻初末聖為道實旦孵奉晁敬甲奴吕法沼潀,勿主支秋麻𥘉末𡙇爲逍實旦䏷希昆敬𤰞奴及法𣳚罪,8,sub,12,21,1.690
M1_0551,斷,麻本道括壳闭燒旱垩斷帚池剐叽麻壮弛堊公双凿求庄,麻本逍按売闭燒昇垩断希他商呪麻杜旭垩人双离杜庒,9,sub,16,23,1.706
M1_0552,生,世思宋楼麻先赤天堂歙固翁曰無城早生時体吴,尼閉世間宋楼麻丸委天堂厥固翁曰無城旱生時体㚑,18,eq,8,20,1.359
M1_0553,沛,祆琰朱昆黙婿沛事世間庄為寻拱火烧殉共忌,時嬢䏻攺袄琰朱見㸃矯沛事世間庒爲旱拱人燒殉共忌,10,eq,13,19,1.710
M1_0554,,先要敡杀支亚扒押导些補行主承赕耸翌彦段,該坦仍先畏繄支亞抓槐押昇些𥙷行主夲特年垩為後,1,del,17,19,1.512
M1_0555,共,導效行主爪特而仍法遐固累各丘烥単茄奠共淹,禁罢早效行主斥特白仍法遇固单吝人桎象茹其共燒,20,eq,14,20,1.418
M1_0556,寻,率烩山王誣要當的毒沼天下祝团除寻跠浪秦事,昆尼率冷而丕詎要當白希沼天下祝团除㝵踈浪奏希事,17,sub,12,20,1.714
M1_0557,主,朱卞爲每事釋迦排淳初罢事対詐庄可信図異道行主,宋卞爲每事釋迦排遟𥘉𭻃事对雄庒可信國戔道乞主,21,eq,10,22,1.818
M1_0558,妓,几召庫明訪公妓訪恪高理藻失年仍伴几却俺,秋庒𥙷几弓庫吶姻人共訥恪髙理凜朱年仍伴几刧補,9,sub,14,19,1.462
M1_0559,主,爂等牧連朱旦德主支秋嘤代巴罢自厅主支秋,枚蓮当要𡬦𭣣運朱旦德主支秋嘿代巴罟自万主夫秋,10,eq,11,19,1.596
M1_0560,些,針黎綿次糁罢歷她垂欹些稜那罘信沼,願翁垩施之計黎綿次糁罢防地垩欹些移那異𠁅官沼,15,eq,13,16,1.450
M1_0561,主,实庄摹蜍思文時导祂芴公的毁蜍主吝,体平色李道实庄羣蜍鬼女時㝵祀茹人殿蜍主各,18,eq,15,16,1.426
M1_0562,冷,乡要時体焊冷袄銱旱點如初庄因雲庄周沧恩,吏羙廒彡粤時体洋冷袄錦早黙如𭃡庒因窭庄因涅恩,8,eq,14,19,1.450
M1_0563,庄,承復壬辰廣宜祂畧娄各民袖僳公烊岹婁厶庄固禮,祭𰂸末尽麻官翹畧娄各民袖𰂸人群昭要掩人庒固袍,19,sub,16,21,1.940
M1_0564,傅,罘垂死厲道傅,夢糁眾垂死爲道傳,7,sub,5,6,0.667
M1_0565,事,該各仕用陰斧公哎仍事及時泿呈斧各仕蜍而五時,仕對該各仕用除𡬦人咬仍事人時浪呈𡬦各仕蜍白丕時,11,eq,11,21,1.552
M1_0566,烈,其导朱特烈童贞厣代固凌泊之時支嚈朱寻女,支杖嗔共㝵朱特於童貞鬲代固殘泊之時支嘿朱昇女,7,sub,11,19,1.318
M1_0567,批,生爰涝批搓亜麻素渃人膊旱朱百官重濞双离体旱,生埒於活批槎至麻希居人腰㝵朱白宦奎凜双离体早,4,eq,14,21,1.504
M1_0568,责,俘导些戮柴行哮疡固责必,似保昇些欺柴折時消固拮尺重爲欺柴洋剰庒腸古之,20,sub,19,11,1.123
M1_0569,瞆,重人牎麻分主支秋初秘泖拯重麻瞆斟导别,昌常重灵塊犀分主丈秋𭃡抛邲極重麻贖断星别,16,sub,13,18,1.603
M1_0570,吏,忍固娼扯連妛体燒灵禗匝娿帝吏体仍思氓处忍,趍𬒳燒尼固炤壮連共体燒灵魂包嘿帝吏体仍思於外兌,16,eq,13,20,1.778
M1_0571,各,為歟化而伴各垂天神殿寻顧時家歇筋麻厅,尾堯爲烝欺巜而伴共各垩天神欺昇願時求歇飭麻万,9,eq,14,18,1.428
M1_0572,如,中湛松邸仏麻兜秀仔如古重堁巴聘仌匝啃共厅垂,燒中湛祀仰呌人麻丸歩佇如古重塊巴聘人色咐共行垩,11,eq,14,21,1.548
M1_0573,畧,主不碎色補畧穴下麻走結碎而串团際行主不馬寺失特,主乔碎色𥙷畧天下麻庒結碎而牢团除万主尽馬寺朱特,5,eq,9,23,1.553
M1_0574,溛,那奴踈溛昆妑閤卒令色生特昆覣清澟旦效媄遺,曷包那奴踈浪昆妃曷卒会色生時昆朝清凜旦放候遣,5,sub,12,20,1.567
M1_0575,旭,行主支我駁顯灵旭导如庄固中壳不固欺顓,柴𫢉要行主支杖欺頋特㚑魂昇如庄固中壳丕固數願,11,sub,13,18,1.414
M1_0576,秋,称占主支秋男主昼旭鹰固法重乃正仍各荒果八,浪碎称与主支秋罟主丞坦爲固法重勺丕仍各官連扒,6,eq,12,20,1.371
M1_0577,養,唐庄刞扒斫导舀罟庄連養春宋特民欺公與素,昇時与为唐庄別扒斫昇岂罗庒連奏希未特別敗似𤰞着,14,sub,17,19,1.488
M1_0578,拯,尽唐冤轨朱娄女导必拯常施右朱儿庫庄待几义填,忘庙寃執朱娄女㝵以福常施古牛儿庫庒侍几攵慎,9,sub,13,21,1.389
M1_0579,法,走縣吏而法堇漱法仦女売翁垩計黎綿踏夜,麻塊湲衣支穌吏而法奎掖法厶女壳翁垩計黎綿踏存,8,eq,11,18,1.499
M1_0580,事,時理懷次事財街事実為遂初而茲仍,共各垩時师理凛次補事鄭时街事实爲然𥘉而茹舞仍,9,eq,14,15,1.542
M1_0581,爲,為穀曰無孔爲道礼解迈毷倘釚,翁垩监為穌曰無死爲道礼解返㸃倘鈍,8,eq,8,13,1.283
M1_0582,特,尽埃廊神垣淋朱特黄補事列劳疲恿朱特跬吏袖折,於連𠄘堠府神坦淋朱将黄補事列劳疫忍床特跬适襍,18,eq,13,21,1.510
M1_0583,,奚儿思恠王連折导贝旦欺忽尚台趍折,衣浪牢時兵儿鬼恠曰丕連哦折早貝旦欺尼尚彡趍折,1,del,13,16,1.428
M1_0584,眉,寻的笨哆時俺妈仏生時要偽俺潭下麻不礼眉泌来朱,欺㝵白柴𦊰時崦奶巜生時要傷掩凜麻白礼眉沙求朱,18,eq,15,22,1.390
M1_0585,,要如导毙忍浮而正吟中寺浪帶世閱希固,固燒歳買要姓如早鈍尼洋而丕吟中寺浪𢃄世問弟固,0,del,13,17,1.489
M1_0586,,晁李仍理中斥旭戚罢州胣時別事么凛仍商涛別事,座遣昆李仍理中斥坦庻罢州胞時別事人凜仍腐滿州事,1,del,11,21,1.624
M1_0587,庫,古重碎色廄姿尼謹漕庄固沛苇為碎匝施守儿庫巾,陣浪古重碎色底晏尺謹凜庄固沛弟爲碎色施牛几庫中,21,eq,12,21,1.342
M1_0588,几,尊共几折哥依啼店晷宦违事伙翁歪沫司儒旦奉,尊共几折部於帝店畧頌官連白事久翁垩沫司儒旦㪯,2,eq,11,20,1.631
M1_0589,楼,特楼早固么厅主斥牢仰搜役暑认朱四浇特述踌导,庒特楼昇详固从分主斥李仰搜役景攵末但海特道時早,2,eq,14,21,1.409
M1_0590,事,教事武共固礼重濤時不礼擞得列扒姚雏初翼共固翁,麻教事式共固礼查濓時人礼撥将斫扒姚瓶𭃡奠共固翁,2,eq,11,22,1.438
M1_0591,庄,埃朱特主尿法良連庄沛筋几謝觉丕,别事附唯埃朱特赤豈行主忝異法皮運庄师飭几謨覺丕,16,eq,15,15,1.132
M1_0592,,主承戜方她色平巴歳時吒婊筹仔有匮忌,鄧朱行主𠄘丕欺方妃色年巴𫞓時吒侵等佇肉色忌晦,1,del,15,17,1.391
M1_0593,公,麻曰無涝曳固公顧括諙麻士憇聤欣竜,捨於兾茄曠麻曰無请曳固衣願括諧麻士腮時以,11,sub,13,16,1.404
M1_0594,罰,理之麻譊特弄早時各官朝巡事罰旱凛朱各本道,拜理之麻誘時弄早時各官朝逐希罰昇凜朱各本道,14,eq,7,20,1.452
M1_0595,,由忍摸痕与妮氹中如鮽特伍從厅主承彼儿恪惠特,由尺㨗腹欺行妃於中如蜍時句每從方主夲放儿恪患時,10,del,16,21,1.766
M1_0596,吏,語要折走聘解牿旦得礼义娱公家吏落礼昆時,尋独里語要折庄時解将旦将礼攵候人豸吏稽花昆時,17,eq,13,19,1.350
M1_0597,事,蚕時蚕打折眉及窗早別事么罟廚思麻閥,悲閑燒蚕時蚕打所眉双离早別事衣粤斫魔思麻閣,13,eq,11,17,1.377
M1_0598,召,召祂壳碎麻年丸朱特遰共棃殍初沚歇泖爂,真拘捽召祀売碎麻年北朱特連共柴砰𥘉沚歇仰粤,3,eq,12,18,1.684
M1_0599,旦,旦所圭時尚认買叩其媘浪習師丑形清称男婿蚕妾,新連祗旦斯圭時尚八買呐共婚浪眉師丑形请称異婚𫊫戞,3,eq,14,21,1.635
