book,page,column,nom_idx,fold,p_visual,argmax_syl,max_prob
stt4,page_0224,3,17,0,0.0094,sự,0.3936
stt4,page_0224,3,18,0,0.6976,sự,0.6976
stt4,page_0224,3,19,0,0.7102,ấy,0.7102
stt4,page_0224,3,20,0,0.986,thì,0.986
stt4,page_0224,4,0,0,0.4009,buồn,0.4009
stt4,page_0224,4,1,0,0.0803,đớn,0.2158
stt4,page_0224,4,2,0,0.0236,ai,0.044
stt4,page_0224,4,3,0,0.0025,liền,0.5987
stt4,page_0224,4,4,0,0.008,dạy,0.3228
stt4,page_0224,4,5,0,1e-04,một,0.9467
stt4,page_0224,4,6,0,0.0002,quan,0.7845
stt4,page_0224,4,7,0,1e-04,coi,0.3209
stt4,page_0224,4,8,0,0.0,cầm,0.9468
stt4,page_0224,4,9,0,0.0,người,0.9295
stt4,page_0224,4,10,0,0.0,trong,0.8449
stt4,page_0224,4,11,0,0.0035,đền,0.5597
stt4,page_0224,4,12,0,0.0,đoạn,0.1874
stt4,page_0224,4,13,0,0.0,vua,0.8817
stt4,page_0224,4,14,0,1e-04,dạy,0.8756
stt4,page_0224,4,15,0,0.0,làm,0.6526
stt4,page_0224,4,16,0,0.1345,lửa,0.1345
stt4,page_0224,4,17,0,0.0068,lửa,0.1731
stt4,page_0224,4,18,0,0.1691,mà,0.5149
stt4,page_0224,4,19,0,0.1822,ông,0.1822
stt4,page_0224,4,20,0,0.2729,thánh,0.2729
stt4,page_0224,4,21,0,0.6865,ấy,0.6865
stt4,page_0224,5,0,0,0.6041,bỏ,0.6041
stt4,page_0224,5,1,0,0.687,vào,0.687
stt4,page_0224,5,2,0,0.6426,người,0.6426
stt4,page_0224,5,3,0,0.9428,ở,0.9428
stt4,page_0224,5,4,0,0.8085,đấy,0.8085
stt4,page_0224,5,5,0,0.6106,một,0.6106
stt4,page_0224,5,6,0,0.6547,ngày,0.6547
stt4,page_0224,5,7,0,0.0,sự,0.1123
stt4,page_0224,5,8,0,0.0577,đã,0.1066
stt4,page_0224,5,9,0,0.0107,bao,0.2195
stt4,page_0224,5,10,0,0.4407,một,0.4729
stt4,page_0224,5,11,0,0.7253,các,0.7253
stt4,page_0224,5,12,0,0.8932,quan,0.8932
stt4,page_0224,5,13,0,0.2984,đi,0.2984
stt4,page_0224,5,14,0,0.9567,xem,0.9567
stt4,page_0224,5,15,0,0.9156,mà,0.9156
stt4,page_0224,5,16,0,0.2702,thể,0.572
stt4,page_0224,5,17,0,0.5886,người,0.5886
stt4,page_0224,5,18,0,0.8876,còn,0.8876
stt4,page_0224,5,19,0,0.0,sống,0.8116
stt4,page_0224,5,20,0,0.9578,và,0.9578
stt4,page_0224,6,0,0,0.9302,sáng,0.9302
stt4,page_0224,6,1,0,0.8199,láng,0.8199
stt4,page_0224,6,2,0,0.945,như,0.945
stt4,page_0224,6,3,0,0.1143,vàng,0.1143
stt4,page_0224,6,4,0,0.925,thì,0.925
stt4,page_0224,6,5,0,0.9048,tâu,0.9048
stt4,page_0224,6,6,0,0.7609,vua,0.7609
stt4,page_0224,6,7,0,0.9654,cho,0.9654
stt4,page_0224,6,8,0,0.9156,được,0.9156
stt4,page_0224,6,9,0,0.0058,hai,0.9257
stt4,page_0224,6,10,0,0.6938,vua,0.6938
stt4,page_0224,6,11,0,0.545,liền,0.545
stt4,page_0224,6,12,0,0.8161,dạy,0.8161
stt4,page_0224,6,13,0,0.2638,lấy,0.2638
stt4,page_0224,6,14,0,0.5316,áo,0.5316
stt4,page_0224,6,15,0,0.1202,sắt,0.1202
stt4,page_0224,6,16,0,0.0,theo,0.0772
stt4,page_0224,6,17,0,0.7957,lửa,0.7957
stt4,page_0224,6,18,0,0.5191,cho,0.5191
stt4,page_0224,6,19,0,0.0,đủ,0.4198
stt4,page_0224,6,20,0,0.647,bắt,0.647
stt4,page_0224,7,0,0,0.9723,ông,0.9723
stt4,page_0224,7,1,0,0.8938,thánh,0.8938
stt4,page_0224,7,2,0,0.3789,ấy,0.3789
stt4,page_0224,7,3,0,0.0042,su,0.0751
stt4,page_0224,7,4,0,0.0246,mặc,0.3605
stt4,page_0224,7,5,0,0.0325,người,0.7456
stt4,page_0224,7,6,0,0.0002,liền,0.6741
stt4,page_0224,7,7,0,0.0166,ngỡ,0.1368
stt4,page_0224,7,8,0,0.0058,mặt,0.2023
stt4,page_0224,7,9,0,0.2557,mà,0.2557
stt4,page_0224,7,10,0,0.0911,mà,0.1211
stt4,page_0224,7,11,0,0.2558,xin,0.4251
stt4,page_0224,7,12,0,0.0009,khuyên,0.2369
stt4,page_0224,7,13,0,0.0022,bề,0.5746
stt4,page_0224,7,14,0,0.0024,trên,0.744
stt4,page_0224,7,15,0,0.8955,được,0.8955
stt4,page_0224,7,16,0,0.0746,được,0.4847
stt4,page_0224,7,17,0,0.9829,sự,0.9829
stt4,page_0224,7,18,0,0.8733,cực,0.8733
stt4,page_0224,7,19,0,0.9855,làm,0.9855
stt4,page_0224,8,0,0,0.9955,vậy,0.9955
stt4,page_0224,8,1,0,0.8802,mặc,0.8802
stt4,page_0224,8,2,0,0.88,đoạn,0.88
stt4,page_0224,8,3,0,0.8682,cho,0.8682
stt4,page_0224,8,4,0,0.6868,các,0.6868
stt4,page_0224,8,5,0,0.9365,quan,0.9365
stt4,page_0224,8,6,0,0.9587,đánh,0.9587
stt4,page_0224,8,7,0,1e-04,giục,0.2119
stt4,page_0224,8,8,0,0.74,đi,0.74
stt4,page_0224,8,9,0,0.6425,cho,0.6425
stt4,page_0224,8,10,0,0.0,thì,0.9921
stt4,page_0224,8,11,0,0.0003,người,0.8067
stt4,page_0224,8,12,0,0.8386,nguyện,0.8386
stt4,page_0224,8,13,0,0.882,rằng,0.882
stt4,page_0224,8,14,0,0.2916,đội,0.2916
stt4,page_0224,8,15,0,0.715,ơn,0.715
stt4,page_0224,8,16,0,0.9066,đức,0.9066
stt4,page_0224,8,17,0,0.5864,chúa,0.5864
stt4,page_0224,8,18,0,0.7273,trời,0.7273
stt4,page_0224,8,19,0,0.8681,cho,0.8681
stt4,page_0224,9,0,0,0.8977,tôi,0.8977
stt4,page_0224,9,1,0,0.0271,thiên,0.0867
stt4,page_0224,9,2,0,0.9432,đi,0.9432
stt4,page_0224,9,3,0,0.2004,đường,0.2004
stt4,page_0224,9,4,0,0.058,liền,0.4235
stt4,page_0224,9,5,0,0.2797,thiên,0.2797
stt4,page_0224,9,6,0,0.5132,đàng,0.5132
stt4,page_0224,9,7,0,0.7129,làm,0.7129
stt4,page_0224,9,8,0,0.9654,vậy,0.9654
stt4,page_0224,9,9,0,0.5053,nguyện,0.5053
stt4,page_0224,9,10,0,0.0035,viết,0.1489
stt4,page_0224,9,11,0,0.4296,người,0.4296
stt4,page_0224,9,12,0,0.0445,rô,0.0772
stt4,page_0224,9,13,0,0.0375,liền,0.5693
stt4,page_0224,9,14,0,0.9286,kẻ,0.9286
stt4,page_0224,9,15,0,0.5328,chăng,0.5328
stt4,page_0224,9,16,0,0.9803,có,0.9803
stt4,page_0224,9,17,0,0.9702,phải,0.9702
stt4,page_0224,9,18,0,0.0259,nào,0.1613
stt4,page_0224,9,19,0,0.0677,tôi,0.0724
stt4,page_0226,1,0,2,0.8683,thấy,0.8683
stt4,page_0226,1,1,2,0.8933,mất,0.8933
stt4,page_0226,1,2,2,0.9946,công,0.9946
stt4,page_0226,1,3,2,0.524,làm,0.524
stt4,page_0226,1,4,2,0.4524,vậy,0.4524
stt4,page_0226,1,5,2,0.4299,thì,0.4299
stt4,page_0226,1,6,2,0.3893,dạy,0.3893
stt4,page_0226,1,7,2,0.0686,chảy,0.1565
stt4,page_0226,1,8,2,0.0025,ngoài,0.1868
stt4,page_0226,1,9,2,0.0,kia,0.7015
stt4,page_0226,1,10,2,0.0686,làm,0.7974
stt4,page_0226,1,11,2,0.0308,thuốc,0.5919
stt4,page_0226,1,12,2,1e-04,cho,0.3331
stt4,page_0226,1,13,2,0.0023,cho,0.3969
stt4,page_0226,1,14,2,0.7808,cho,0.7808
stt4,page_0226,1,15,2,0.2122,người,0.2122
stt4,page_0226,1,16,2,0.0093,mà,0.7629
stt4,page_0226,1,17,2,0.0012,chết,0.8232
stt4,page_0226,1,18,2,0.0603,thuốc,0.33
stt4,page_0226,1,19,2,0.0,ấy,0.7944
stt4,page_0226,1,20,2,0.0135,bắt,0.0599
stt4,page_0226,1,21,2,0.8434,ai,0.8434
stt4,page_0226,2,0,2,0.0647,thì,0.8095
stt4,page_0226,2,1,2,0.9367,thì,0.9367
stt4,page_0226,2,2,2,0.0,chết,0.769
stt4,page_0226,2,3,2,0.8408,chẳng,0.8408
stt4,page_0226,2,4,2,0.7879,khỏi,0.7879
stt4,page_0226,2,5,2,0.3857,song,0.3857
stt4,page_0226,2,6,2,0.4837,le,0.4837
stt4,page_0226,2,7,2,0.7438,người,0.7438
stt4,page_0226,2,8,2,0.6899,uống,0.6899
stt4,page_0226,2,9,2,0.9961,và,0.9961
stt4,page_0226,2,10,2,0.8453,vui,0.8453
stt4,page_0226,2,11,2,0.3592,chẳng,0.4795
stt4,page_0226,2,12,2,0.5962,phải,0.5962
stt4,page_0226,2,13,2,0.8752,sự,0.8752
stt4,page_0226,2,14,2,0.9785,gì,0.9785
stt4,page_0226,2,15,2,0.4939,bấy,0.4939
stt4,page_0226,2,16,2,0.9768,giờ,0.9768
stt4,page_0226,2,17,2,0.9266,thầy,0.9266
stt4,page_0226,2,18,2,0.8641,kia,0.8641
stt4,page_0226,2,19,2,0.8358,kêu,0.8358
stt4,page_0226,2,20,2,0.9316,rằng,0.9316
stt4,page_0226,2,21,2,0.9053,sự,0.9053
stt4,page_0226,3,0,2,0.822,lạ,0.822
stt4,page_0226,3,1,2,0.0382,suy,0.0673
stt4,page_0226,3,2,2,0.9475,phép,0.9475
stt4,page_0226,3,3,2,0.7754,gì,0.7754
stt4,page_0226,3,4,2,0.9697,mà,0.9697
stt4,page_0226,3,5,2,0.1964,chăng,0.5552
stt4,page_0226,3,6,2,0.6262,chết,0.6262
stt4,page_0226,3,7,2,0.0005,có,0.8006
stt4,page_0226,3,8,2,0.0,thưa,0.7029
stt4,page_0226,3,9,2,0.1902,thưa,0.6385
stt4,page_0226,3,10,2,0.0175,rằng,0.6258
stt4,page_0226,3,11,2,0.5346,đức,0.5346
stt4,page_0226,3,12,2,0.956,chúa,0.956
stt4,page_0226,3,13,2,0.8098,giê,0.8098
stt4,page_0226,3,14,2,0.962,su,0.962
stt4,page_0226,3,15,2,0.9893,xưa,0.9893
stt4,page_0226,3,16,2,0.4186,xưa,0.5722
stt4,page_0226,3,17,2,0.9618,cho,0.9618
stt4,page_0226,3,18,2,0.7117,kẻ,0.7117
stt4,page_0226,3,19,2,0.7806,chết,0.7806
stt4,page_0226,3,20,2,0.15,sống,0.15
stt4,page_0226,3,21,2,0.6373,lại,0.6373
stt4,page_0226,4,0,2,0.9833,thì,0.9833
stt4,page_0226,4,1,2,0.9895,cho,0.9895
stt4,page_0226,4,2,2,0.9545,tôi,0.9545
stt4,page_0226,4,3,2,0.5604,khỏi,0.5604
stt4,page_0226,4,4,2,0.572,chết,0.572
stt4,page_0226,4,5,2,0.8083,mà,0.8083
stt4,page_0226,4,6,2,0.5931,chớ,0.5931
stt4,page_0226,4,7,2,0.9651,bấy,0.9651
stt4,page_0226,4,8,2,0.9164,giờ,0.9164
stt4,page_0226,4,9,2,0.8489,vua,0.8489
stt4,page_0226,4,10,2,0.9667,phán,0.9667
stt4,page_0226,4,11,2,0.8319,rằng,0.8319
stt4,page_0226,4,12,2,0.0,ô,0.3555
stt4,page_0226,4,13,2,0.8769,chúa,0.8769
stt4,page_0226,4,14,2,0.2289,mày,0.2289
stt4,page_0226,4,15,2,0.6954,thờ,0.6954
stt4,page_0226,4,16,2,0.8538,cho,0.8538
stt4,page_0226,4,17,2,0.7128,kẻ,0.7128
stt4,page_0226,4,18,2,0.8169,chết,0.8169
stt4,page_0226,4,19,2,0.4795,sống,0.4795
stt4,page_0226,4,20,2,0.4207,thì,0.4207
stt4,page_0226,5,0,2,0.5506,mày,0.5506
stt4,page_0226,5,1,2,0.8909,đi,0.8909
stt4,page_0226,5,2,2,0.7777,ngoài,0.7777
stt4,page_0226,5,3,2,0.0018,có,0.8688
stt4,page_0226,5,4,2,0.7819,kia,0.7819
stt4,page_0226,5,5,2,0.0885,cùng,0.259
stt4,page_0226,5,6,2,0.9901,kẻ,0.9901
stt4,page_0226,5,7,2,0.9524,có,0.9524
stt4,page_0226,5,8,2,0.2747,ngoài,0.2747
stt4,page_0226,5,9,2,0.0007,một,0.1837
stt4,page_0226,5,10,2,0.4801,sống,0.4801
stt4,page_0226,5,11,2,0.9586,lại,0.9586
stt4,page_0226,5,12,2,0.0436,chẳng,0.3888
stt4,page_0226,5,13,2,0.0026,nghe,0.3242
stt4,page_0226,5,14,2,0.1482,nghe,0.1482
stt4,page_0226,5,15,2,0.1698,ấy,0.3782
stt4,page_0226,5,16,2,0.7414,ấy,0.7414
stt4,page_0226,5,17,2,0.9637,phần,0.9637
stt4,page_0226,5,18,2,0.9524,thì,0.9524
stt4,page_0226,5,19,2,0.2826,chẳng,0.5577
stt4,page_0226,6,0,2,0.7209,muốn,0.7209
stt4,page_0226,6,1,2,0.761,xin,0.761
stt4,page_0226,6,2,2,0.8819,sự,0.8819
stt4,page_0226,6,3,2,0.6853,ấy,0.6853
stt4,page_0226,6,4,2,0.0003,ấy,0.7222
stt4,page_0226,6,5,2,0.001,phần,0.595
stt4,page_0226,6,6,2,0.0,thì,0.9603
stt4,page_0226,6,7,2,0.1288,ước,0.7765
stt4,page_0226,6,8,2,0.004,ao,0.7309
stt4,page_0226,6,9,2,0.0093,cho,0.8793
stt4,page_0226,6,10,2,0.7602,chúa,0.7602
stt4,page_0226,6,11,2,0.8601,trời,0.8601
stt4,page_0226,6,12,2,0.7221,nghe,0.7221
stt4,page_0226,6,13,2,0.7434,kẻo,0.7434
stt4,page_0226,6,14,2,0.9981,thiên,0.9981
stt4,page_0226,6,15,2,0.9895,hạ,0.9895
stt4,page_0226,6,16,2,0.0,đạo,0.1934
stt4,page_0226,6,17,2,0.9737,đạo,0.9737
stt4,page_0226,6,18,2,0.9358,thật,0.9358
stt4,page_0226,6,19,2,0.97,là,0.97
stt4,page_0226,7,0,2,0.6785,sự,0.6785
stt4,page_0226,7,1,2,0.2734,dối,0.2734
stt4,page_0226,7,2,2,0.3152,chắng,0.4481
stt4,page_0226,7,3,2,0.1071,liên,0.1338
stt4,page_0226,7,4,2,0.0003,liền,0.0939
stt4,page_0226,7,5,2,0.0932,mắt,0.5361
stt4,page_0226,7,6,2,0.209,cho,0.3845
stt4,page_0226,7,7,2,0.7837,ngoài,0.7837
stt4,page_0226,7,8,2,0.4755,đồng,0.4755
stt4,page_0226,7,9,2,0.5375,mà,0.5375
stt4,page_0226,7,10,2,0.5698,nguyện,0.5698
stt4,page_0226,7,11,2,0.0869,nguyện,0.4678
stt4,page_0226,7,12,2,0.0165,một,0.7073
stt4,page_0226,7,13,2,0.5866,lâu,0.5866
stt4,page_0226,7,14,2,0.939,nguyện,0.939
stt4,page_0226,7,15,2,0.9839,đoạn,0.9839
stt4,page_0226,7,16,2,0.8223,một,0.8223
stt4,page_0226,7,17,2,0.4306,người,0.4306
stt4,page_0226,7,18,2,0.5385,ở,0.5385
stt4,page_0226,7,19,2,0.0038,mộ,0.4538
stt4,page_0226,7,20,2,0.6946,liền,0.6946
stt4,page_0226,7,21,2,0.1019,sống,0.1019
stt4,page_0226,8,0,2,0.9609,lại,0.9609
stt4,page_0226,8,1,2,0.9732,ra,0.9732
stt4,page_0226,8,2,2,0.674,mà,0.674
stt4,page_0226,8,3,2,0.8375,kêu,0.8375
stt4,page_0226,8,4,2,0.7426,rằng,0.7426
stt4,page_0226,8,5,2,0.8763,đức,0.8763
stt4,page_0226,8,6,2,0.6164,chúa,0.6164
stt4,page_0226,8,7,2,0.6725,trời,0.6725
stt4,page_0226,8,8,2,0.5886,có,0.5886
stt4,page_0226,8,9,2,0.9646,phép,0.9646
stt4,page_0226,8,10,2,0.809,vô,0.809
stt4,page_0226,8,11,2,0.2382,cùng,0.2382
stt4,page_0226,8,12,2,0.1888,đội,0.1888
stt4,page_0226,8,13,2,0.8656,ơn,0.8656
stt4,page_0226,8,14,2,0.8203,ông,0.8203
stt4,page_0226,8,15,2,0.9548,vì,0.9548
stt4,page_0226,8,16,2,0.8698,đã,0.8698
stt4,page_0226,8,17,2,0.9891,cầu,0.9891
stt4,page_0226,8,18,2,0.9596,cho,0.9596
stt4,page_0226,8,19,2,0.9691,tôi,0.9691
stt4,page_0226,8,20,2,0.321,sống,0.321
stt4,page_0226,8,21,2,0.9694,lại,0.9694
stt4,page_0226,9,0,2,0.7266,thầy,0.7266
stt4,page_0226,9,1,2,0.0024,được,0.0693
stt4,page_0226,9,2,2,0.0,vắng,0.324
stt4,page_0226,9,3,2,0.756,thấy,0.756
stt4,page_0226,9,4,2,0.7515,sự,0.7515
stt4,page_0226,9,5,2,0.3792,lạ,0.3792
stt4,page_0226,9,6,2,0.8913,làm,0.8913
stt4,page_0226,9,7,2,0.8771,vậy,0.8771
stt4,page_0226,9,8,2,0.5597,liền,0.5597
stt4,page_0226,9,9,2,0.8602,tin,0.8602
stt4,page_0226,9,10,2,0.8931,xin,0.8931
stt4,page_0226,9,11,2,0.0,hai,0.3076
stt4,page_0226,9,12,2,0.3341,tội,0.3341
stt4,page_0226,9,13,2,0.3362,cho,0.3362
stt4,page_0226,9,14,2,0.7882,lẽ,0.7882
stt4,page_0226,9,15,2,0.8352,thì,0.8352
stt4,page_0226,9,16,2,0.4676,vua,0.4676
stt4,page_0226,9,17,2,0.7769,tin,0.7769
stt4,page_0226,9,18,2,0.5098,song,0.5098
stt4,page_0226,9,19,2,1e-04,mà,0.9151
stt4,page_0226,9,20,2,0.1704,ma,0.1704
stt4,page_0228,1,0,3,0.0,quỷ,0.4934
stt4,page_0228,1,1,3,0.0,được,0.1699
stt4,page_0228,1,2,3,0.0,con,0.9946
stt4,page_0228,1,3,3,0.7834,vua,0.7834
stt4,page_0228,1,4,3,0.4574,kẻo,0.4574
stt4,page_0228,1,5,3,0.8725,tin,0.8725
stt4,page_0228,1,6,3,0.0002,là,0.0519
stt4,page_0228,1,7,3,0.9414,dạy,0.9414
stt4,page_0228,1,8,3,0.9752,chém,0.9752
stt4,page_0228,1,9,3,0.9652,cả,0.9652
stt4,page_0228,1,10,3,0.7677,và,0.7677
stt4,page_0228,1,11,3,0.3418,và,0.482
stt4,page_0228,1,12,3,0.1896,người,0.1896
stt4,page_0228,1,13,3,0.3424,một,0.3424
stt4,page_0228,1,14,3,0.0343,một,0.9407
stt4,page_0228,1,15,3,0.4069,là,0.5064
stt4,page_0228,1,16,3,0.0859,bảo,0.3645
stt4,page_0228,1,17,3,0.0,thấy,0.0867
stt4,page_0228,1,18,3,0.3439,hai,0.3439
stt4,page_0228,1,19,3,0.9518,là,0.9518
stt4,page_0228,1,20,3,0.9532,kẻ,0.9532
stt4,page_0228,1,21,3,0.1893,sống,0.1893
stt4,page_0228,2,0,3,0.793,lại,0.793
stt4,page_0228,2,1,3,0.7651,thì,0.7651
stt4,page_0228,2,2,3,0.9896,nên,0.9896
stt4,page_0228,2,3,3,0.923,thánh,0.923
stt4,page_0228,2,4,3,0.778,tử,0.778
stt4,page_0228,2,5,3,0.9328,vì,0.9328
stt4,page_0228,2,6,3,0.8958,đạo,0.8958
stt4,page_0228,2,7,3,0.0376,đức,0.1758
stt4,page_0228,2,8,3,0.5928,thầy,0.5928
stt4,page_0228,2,9,3,0.828,ấy,0.828
stt4,page_0228,2,10,3,0.7777,là,0.7777
stt4,page_0228,2,11,3,0.9401,a,0.9401
stt4,page_0228,2,12,3,1e-04,na,0.7201
stt4,page_0228,2,13,3,0.0485,na,0.201
stt4,page_0228,2,14,3,0.3962,si,0.3962
stt4,page_0228,2,15,3,0.0781,người,0.1334
stt4,page_0228,2,16,3,0.145,đoạn,0.145
stt4,page_0228,2,17,3,0.3879,vua,0.3879
stt4,page_0228,2,18,3,0.0,dạy,0.3564
stt4,page_0228,2,19,3,0.5541,đem,0.5541
stt4,page_0228,3,0,3,0.1189,ông,0.1189
stt4,page_0228,3,1,3,0.8142,thánh,0.8142
stt4,page_0228,3,2,3,0.8501,giu,0.8501
stt4,page_0228,3,3,3,0.0,giê,0.207
stt4,page_0228,3,4,3,0.2478,về,0.2478
stt4,page_0228,3,5,3,0.0855,nhà,0.0855
stt4,page_0228,3,6,3,0.0374,như,0.265
stt4,page_0228,3,7,3,0.9495,kẻo,0.9495
stt4,page_0228,3,8,3,0.696,người,0.696
stt4,page_0228,3,9,3,0.8163,ta,0.8163
stt4,page_0228,3,10,3,0.1756,còn,0.1756
stt4,page_0228,3,11,3,0.1807,theo,0.1807
stt4,page_0228,3,12,3,0.1868,nữa,0.1868
stt4,page_0228,3,13,3,0.2584,chẳng,0.5514
stt4,page_0228,3,14,3,0.0047,hai,0.503
stt4,page_0228,3,15,3,0.7888,khi,0.7888
stt4,page_0228,3,16,3,0.8351,còn,0.8351
stt4,page_0228,3,17,3,0.9302,ở,0.9302
stt4,page_0228,3,18,3,0.9182,đấy,0.9182
stt4,page_0228,3,19,3,0.7539,có,0.7539
stt4,page_0228,4,0,3,0.9194,nhiều,0.9194
stt4,page_0228,4,1,3,0.7699,người,0.7699
stt4,page_0228,4,2,3,0.0729,quỷ,0.1996
stt4,page_0228,4,3,3,0.2805,nữa,0.4429
stt4,page_0228,4,4,3,0.7106,đến,0.7106
stt4,page_0228,4,5,3,0.3667,xưng,0.3667
stt4,page_0228,4,6,3,0.472,đạo,0.472
stt4,page_0228,4,7,3,0.4983,thật,0.4983
stt4,page_0228,4,8,3,0.0098,cùng,0.2071
stt4,page_0228,4,9,3,0.0012,cùng,0.7347
stt4,page_0228,4,10,3,0.0408,người,0.1795
stt4,page_0228,4,11,3,0.7943,kẻ,0.7943
stt4,page_0228,4,12,3,0.4144,liệt,0.4144
stt4,page_0228,4,13,3,0.7208,đến,0.7208
stt4,page_0228,4,14,3,0.9081,xin,0.9081
stt4,page_0228,4,15,3,0.5037,cầu,0.5037
stt4,page_0228,4,16,3,0.6813,cho,0.6813
stt4,page_0228,4,17,3,0.8292,thì,0.8292
stt4,page_0228,4,18,3,0.8959,người,0.8959
stt4,page_0228,4,19,3,0.942,làm,0.942
stt4,page_0228,4,20,3,0.3417,dấu,0.3417
stt4,page_0228,5,0,3,0.7676,câu,0.7676
stt4,page_0228,5,1,3,0.9751,rút,0.9751
stt4,page_0228,5,2,3,0.5868,liền,0.5868
stt4,page_0228,5,3,3,0.8934,đã,0.8934
stt4,page_0228,5,4,3,0.8904,hết,0.8904
stt4,page_0228,5,5,3,0.0846,cùng,0.1053
stt4,page_0228,5,6,3,0.5942,có,0.5942
stt4,page_0228,5,7,3,0.6442,một,0.6442
stt4,page_0228,5,8,3,0.9509,người,0.9509
stt4,page_0228,5,9,3,0.9135,tên,0.9135
stt4,page_0228,5,10,3,0.2585,là,0.2585
stt4,page_0228,5,11,3,0.2373,ki,0.2373
stt4,page_0228,5,12,3,0.576,li,0.576
stt4,page_0228,5,13,3,0.7072,si,0.7072
stt4,page_0228,5,14,3,0.0,a,0.5264
stt4,page_0228,5,15,3,0.0,ô,0.8654
stt4,page_0228,5,16,3,0.8741,đến,0.8741
stt4,page_0228,5,17,3,0.8841,cùng,0.8841
stt4,page_0228,5,18,3,0.8528,người,0.8528
stt4,page_0228,5,19,3,0.1007,mà,0.1007
stt4,page_0228,5,20,3,0.0,ông,0.4119
stt4,page_0228,5,21,3,0.0162,vì,0.6262
stt4,page_0228,6,0,3,0.0046,nhau,0.0672
stt4,page_0228,6,1,3,0.0,phô,0.1941
stt4,page_0228,6,2,3,0.6239,người,0.6239
stt4,page_0228,6,3,3,0.3451,ý,0.4363
stt4,page_0228,6,4,3,0.8972,mới,0.8972
stt4,page_0228,6,5,3,0.9661,chết,0.9661
stt4,page_0228,6,6,3,0.869,ông,0.869
stt4,page_0228,6,7,3,0.8464,thánh,0.8464
stt4,page_0228,6,8,3,0.5168,ấy,0.5168
stt4,page_0228,6,9,3,0.4343,liền,0.4343
stt4,page_0228,6,10,3,0.0075,liền,0.5152
stt4,page_0228,6,11,3,0.8137,ủi,0.8137
stt4,page_0228,6,12,3,0.2303,răng,0.2714
stt4,page_0228,6,13,3,0.0051,su,0.0773
stt4,page_0228,6,14,3,0.2725,chớ,0.2725
stt4,page_0228,6,15,3,0.7987,lo,0.7987
stt4,page_0228,6,16,3,0.9446,sự,0.9446
stt4,page_0228,6,17,3,0.0,phô,0.0678
stt4,page_0228,6,18,3,0.1602,nó,0.1602
stt4,page_0228,6,19,3,0.0002,nhiêu,0.2164
stt4,page_0228,7,0,3,0.3029,mà,0.3029
stt4,page_0228,7,1,3,0.4111,chớ,0.4111
stt4,page_0228,7,2,3,0.6812,người,0.6812
stt4,page_0228,7,3,3,0.8664,ấy,0.8664
stt4,page_0228,7,4,3,0.5742,liền,0.5742
stt4,page_0228,7,5,3,0.7797,tin,0.7797
stt4,page_0228,7,6,3,0.7736,mà,0.7736
stt4,page_0228,7,7,3,0.9614,về,0.9614
stt4,page_0228,7,8,3,0.8829,thấy,0.8829
stt4,page_0228,7,9,3,0.0,phô,0.4386
stt4,page_0228,7,10,3,0.7133,đã,0.7133
stt4,page_0228,7,11,3,0.3223,sống,0.3223
stt4,page_0228,7,12,3,0.7359,liền,0.7359
stt4,page_0228,7,13,3,0.0582,mừng,0.0582
stt4,page_0228,7,14,3,0.7359,lắm,0.7359
stt4,page_0228,7,15,3,0.0004,và,0.7398
stt4,page_0228,7,16,3,0.5612,kêu,0.5612
stt4,page_0228,7,17,3,0.9174,cả,0.9174
stt4,page_0228,7,18,3,0.3494,tiếng,0.3494
stt4,page_0228,7,19,3,0.1798,rằng,0.7933
stt4,page_0228,7,20,3,0.5989,có,0.5989
stt4,page_0228,8,0,3,0.9395,một,0.9395
stt4,page_0228,8,1,3,0.9549,đức,0.9549
stt4,page_0228,8,2,3,0.6821,chúa,0.6821
stt4,page_0228,8,3,3,0.8967,giê,0.8967
stt4,page_0228,8,4,3,0.9872,su,0.9872
stt4,page_0228,8,5,3,0.2178,phép,0.5606
stt4,page_0228,8,6,3,0.0273,vua,0.7361
stt4,page_0228,8,7,3,0.0,nghe,0.9289
stt4,page_0228,8,8,3,0.0306,điều,0.3742
stt4,page_0228,8,9,3,0.3289,điều,0.3289
stt4,page_0228,8,10,3,0.0197,liền,0.3965
stt4,page_0228,8,11,3,0.5558,liền,0.5558
stt4,page_0228,8,12,3,0.013,chém,0.2923
stt4,page_0228,8,13,3,0.0139,người,0.7749
stt4,page_0228,8,14,3,0.2047,ấy,0.6505
stt4,page_0228,8,15,3,0.8524,ấy,0.8524
stt4,page_0228,8,16,3,0.9497,ngày,0.9497
stt4,page_0228,8,17,3,0.8773,sau,0.8773
stt4,page_0228,8,18,3,0.0043,thánh,0.1304
stt4,page_0228,8,19,3,0.0018,xấu,0.0894
stt4,page_0228,8,20,3,0.9172,ông,0.9172
stt4,page_0228,8,21,3,0.4434,thánh,0.4434
stt4,page_0228,9,0,3,0.7983,ấy,0.7983
stt4,page_0228,9,1,3,0.7375,mà,0.7375
stt4,page_0228,9,2,3,0.8709,lấy,0.8709
stt4,page_0228,9,3,3,0.169,nhưng,0.3257
stt4,page_0228,9,4,3,0.9035,lời,0.9035
stt4,page_0228,9,5,3,0.0,kẻ,0.1273
stt4,page_0228,9,6,3,0.4673,rằng,0.4673
stt4,page_0228,9,7,3,0.5507,tao,0.5507
stt4,page_0228,9,8,3,0.9537,đã,0.9537
