image,image_v2,book,page,column,nom_idx,syl_idx,tier,tier_v3,qd01_locked,bbox,bbox_v2,bbox_v2_win,crop_mode,guard_reason,prior_used,recenter_shift,pitch,image_md5,image_md5_v2,ink_pct_v2,crop_w_v2,crop_h_v2,crop_quality_flag_v2,stray_ink_v2,border_ink_v2
syllable/stt4_page_0184_c09_197.png,syllable/stt4_page_0184_c09_197.png,stt4,page_0184,9,10,10,SYLLABLE,SYL,0,"[177, 875, 246, 954]","[177, 874, 246, 940]","[177, 868, 246, 946]",f3g,,1,-0.1163,64.5,eeaa5950adb1,b572ea6682ad,0.1505,69,57,ok,0.0,0.0
syllable/stt4_page_0184_c09_199.png,syllable/stt4_page_0184_c09_199.png,stt4,page_0184,9,12,12,SYLLABLE,SYL,0,"[178, 1005, 244, 1083]","[178, 1009, 244, 1079]","[178, 1003, 244, 1085]",f3g,,1,0.0,64.5,78c7e047d3d3,f73050f64629,0.1233,57,79,ok,0.0,0.0
syllable/stt4_page_0184_c09_204.png,syllable/stt4_page_0184_c09_204.png,stt4,page_0184,9,17,17,SYLLABLE,SYL,0,"[164, 1321, 231, 1399]","[164, 1322, 231, 1388]","[164, 1316, 231, 1394]",f3g,,1,-0.0775,64.5,387426d8f89f,77ae45123e81,0.1019,56,75,bleed,0.1542,0.0
syllable/stt4_page_0184_c09_205.png,syllable/stt4_page_0184_c09_205.png,stt4,page_0184,9,18,18,SYLLABLE,SYL,0,"[163, 1385, 231, 1464]","[163, 1380, 231, 1447]","[163, 1374, 231, 1453]",f3g,,1,-0.1705,64.5,d239a0b7c201,362778290dae,0.1642,51,59,ok,0.0,0.0
syllable/stt4_page_0186_c01_008.png,syllable/stt4_page_0186_c01_008.png,stt4,page_0186,1,8,8,SYLLABLE,SYL,0,"[952, 735, 1029, 807]","[952, 761, 1029, 824]","[952, 755, 1029, 830]",f3g,,0,0.3554,60.5,2424bcfd7866,440144f57ec0,0.2014,95,70,ok,0.0,0.0
syllable/stt4_page_0186_c01_011.png,syllable/stt4_page_0186_c01_011.png,stt4,page_0186,1,12,11,SYLLABLE,SYL,0,"[952, 976, 1029, 1048]","[952, 988, 1029, 1047]","[952, 982, 1029, 1053]",f3g,,1,0.0909,60.5,1325e0ca8297,a7b039c01b80,0.1777,95,68,ok,0.0,0.0105
syllable/stt4_page_0186_c01_014.png,syllable/stt4_page_0186_c01_014.png,stt4,page_0186,1,15,14,SYLLABLE,SYL,0,"[952, 1157, 1029, 1229]","[952, 1175, 1029, 1238]","[952, 1169, 1029, 1244]",f3g,,1,0.2231,60.5,560a41be3545,da087368d43a,0.1548,95,74,ok,0.0,0.0316
syllable/stt4_page_0186_c01_015.png,syllable/stt4_page_0186_c01_015.png,stt4,page_0186,1,16,15,SYLLABLE,SYL,0,"[952, 1217, 1029, 1290]","[952, 1238, 1029, 1298]","[952, 1232, 1029, 1304]",f3g,,1,0.2397,60.5,3f5520f92275,082eece1cbc3,0.1283,95,68,ok,0.0,0.0105
syllable/stt4_page_0186_c01_016.png,syllable/stt4_page_0186_c01_016.png,stt4,page_0186,1,17,16,SYLLABLE,SYL,0,"[952, 1278, 1029, 1350]","[952, 1287, 1029, 1348]","[952, 1281, 1029, 1354]",f3g,,1,0.0579,60.5,8d055bea10b2,f9f22d8905f7,0.1642,95,68,ok,0.0,0.0474
syllable/stt4_page_0186_c01_018.png,syllable/stt4_page_0186_c01_018.png,stt4,page_0186,1,19,18,SYLLABLE,SYL,0,"[952, 1398, 1029, 1471]","[952, 1406, 1029, 1463]","[952, 1400, 1029, 1469]",f3g,,1,0.0,60.5,c3d3792a89cd,ddb3ed7ddb57,0.128,95,63,ok,0.0,0.0211
syllable/stt4_page_0186_c01_019.png,syllable/stt4_page_0186_c01_019.png,stt4,page_0186,1,20,19,SYLLABLE,SYL,0,"[952, 1459, 1029, 1531]","[952, 1458, 1029, 1518]","[952, 1452, 1029, 1524]",f3g,,1,-0.1157,60.5,dcd83af7bfe7,ec948311425b,0.1286,95,65,ok,0.0,0.0158
syllable/stt4_page_0186_c02_026.png,syllable/stt4_page_0186_c02_026.png,stt4,page_0186,2,4,4,SYLLABLE,SYL,0,"[866, 486, 931, 556]","[866, 503, 931, 564]","[866, 497, 931, 570]",f3g,,1,0.2137,58.5,ad67996e420e,3f38fd5428d8,0.1538,79,73,ok,0.0,0.0127
syllable/stt4_page_0186_c02_028.png,syllable/stt4_page_0186_c02_028.png,stt4,page_0186,2,6,6,SYLLABLE,SYL,0,"[866, 603, 931, 673]","[866, 608, 931, 668]","[866, 602, 931, 674]",f3g,,1,0.0,58.5,f130ce6fb605,f19cb1bc6919,0.146,79,66,ok,0.0,0.0
syllable/stt4_page_0186_c02_037.png,syllable/stt4_page_0186_c02_037.png,stt4,page_0186,2,15,16,SYLLABLE,SYL,0,"[866, 1129, 931, 1200]","[866, 1146, 931, 1206]","[866, 1140, 931, 1212]",f3g,,1,0.1966,58.5,c303bf010590,7dc4f9fc3e37,0.1385,79,71,ok,0.0,0.0316
syllable/stt4_page_0186_c02_039.png,syllable/stt4_page_0186_c02_039.png,stt4,page_0186,2,17,18,SYLLABLE,SYL,0,"[862, 1250, 933, 1325]","[862, 1259, 933, 1315]","[862, 1253, 933, 1321]",f3g,,1,-0.0085,58.5,881ab56b74fb,730d3eb78318,0.1232,87,63,ok,0.0,0.0
syllable/stt4_page_0186_c02_044.png,syllable/stt4_page_0186_c02_044.png,stt4,page_0186,2,22,23,SYLLABLE,SYL,0,"[878, 1540, 946, 1613]","[878, 1557, 946, 1616]","[878, 1551, 946, 1622]",f3g,,1,0.1709,58.5,26c9927d5222,afdfc89e846b,0.1702,84,68,ok,0.0,0.0
syllable/stt4_page_0186_c02_045.png,syllable/stt4_page_0186_c02_045.png,stt4,page_0186,2,23,24,SYLLABLE,SYL,0,"[880, 1600, 944, 1666]","[880, 1619, 944, 1681]","[880, 1613, 944, 1687]",f3g,,0,0.2906,58.5,653269e56a24,74145f28a6f0,0.1371,78,69,ok,0.0,0.0769
syllable/stt4_page_0186_c03_047.png,syllable/stt4_page_0186_c03_047.png,stt4,page_0186,3,1,1,SYLLABLE,SYL,0,"[769, 314, 842, 387]","[769, 324, 842, 385]","[769, 318, 842, 391]",f3g,,1,0.0661,60.5,82f6f83ba568,259cde86416c,0.2125,89,68,ok,0.0,0.0225
syllable/stt4_page_0186_c03_050.png,syllable/stt4_page_0186_c03_050.png,stt4,page_0186,3,4,4,SYLLABLE,SYL,0,"[769, 496, 842, 568]","[769, 509, 842, 569]","[769, 503, 842, 575]",f3g,,1,0.1157,60.5,576f09d1b252,ae97d141975c,0.1738,88,67,ok,0.0,0.0227
syllable/stt4_page_0186_c03_052.png,syllable/stt4_page_0186_c03_052.png,stt4,page_0186,3,6,6,SYLLABLE,SYL,0,"[769, 617, 842, 689]","[769, 623, 842, 685]","[769, 617, 842, 691]",f3g,,1,0.0165,60.5,a33920d3cf1a,31979913f1f0,0.1787,89,73,ok,0.0,0.0281
syllable/stt4_page_0186_c03_053.png,syllable/stt4_page_0186_c03_053.png,stt4,page_0186,3,7,7,SYLLABLE,SYL,0,"[769, 677, 842, 750]","[769, 694, 842, 756]","[769, 688, 842, 762]",f3g,,1,0.1901,60.5,a2d53fd44b1d,2a47eeaa17e3,0.1716,89,69,ok,0.0,0.0056
syllable/stt4_page_0186_c03_057.png,syllable/stt4_page_0186_c03_057.png,stt4,page_0186,3,11,11,SYLLABLE,SYL,0,"[769, 920, 842, 992]","[769, 929, 842, 986]","[769, 923, 842, 992]",f3g,,1,0.0248,60.5,c304bfa0bd19,81d2bf0b8039,0.1789,89,63,ok,0.0,0.0169
syllable/stt4_page_0186_c03_058.png,syllable/stt4_page_0186_c03_058.png,stt4,page_0186,3,12,12,SYLLABLE,SYL,0,"[769, 980, 842, 1053]","[769, 985, 842, 1047]","[769, 979, 842, 1053]",f3g,,1,-0.0083,60.5,4682fe6bb8e3,0f488a4bd36e,0.22,89,69,ok,0.0,0.0449
syllable/stt4_page_0186_c03_059.png,syllable/stt4_page_0186_c03_059.png,stt4,page_0186,3,13,13,SYLLABLE,SYL,0,"[769, 1041, 842, 1113]","[769, 1041, 842, 1102]","[769, 1035, 842, 1108]",f3g,,1,-0.0909,60.5,3bfc3359eb68,02226ba37209,0.1892,89,67,ok,0.0,0.0337
syllable/stt4_page_0186_c03_060.png,syllable/stt4_page_0186_c03_060.png,stt4,page_0186,3,14,14,SYLLABLE,SYL,0,"[760, 1097, 834, 1174]","[760, 1101, 834, 1163]","[760, 1095, 834, 1169]",f3g,,1,-0.0579,60.5,a1a00908b9cb,efdea4cc3c62,0.1598,90,71,ok,0.0,0.0333
syllable/stt4_page_0186_c03_064.png,syllable/stt4_page_0186_c03_064.png,stt4,page_0186,3,18,18,SYLLABLE,SYL,0,"[777, 1344, 845, 1418]","[777, 1339, 845, 1398]","[777, 1333, 845, 1404]",f3g,,1,-0.2066,60.5,185c1f6f3725,ae6ae6aad63c,0.1549,84,66,ok,0.0,0.0
syllable/stt4_page_0186_c03_067.png,syllable/stt4_page_0186_c03_067.png,stt4,page_0186,3,21,21,SYLLABLE,SYL,0,"[780, 1526, 843, 1596]","[780, 1524, 843, 1585]","[780, 1518, 843, 1591]",f3g,,1,-0.1074,60.5,d05b58bdc0e7,d338342529f9,0.1317,73,65,ok,0.0,0.0137
syllable/stt4_page_0186_c04_070.png,syllable/stt4_page_0186_c04_070.png,stt4,page_0186,4,1,1,SYLLABLE,SYL,0,"[663, 323, 742, 404]","[663, 342, 742, 411]","[663, 335, 742, 418]",f3g,,1,0.1898,68.5,c483b04b2b35,ed5867e61dbf,0.1977,97,83,ok,0.0,0.0
syllable/stt4_page_0186_c04_074.png,syllable/stt4_page_0186_c04_074.png,stt4,page_0186,4,5,5,SYLLABLE,SYL,0,"[664, 597, 741, 679]","[664, 617, 741, 686]","[664, 610, 741, 693]",f3g,,1,0.1971,68.5,4ba51716b564,60ad0e5e42fb,0.2074,95,75,ok,0.0,0.0105
syllable/stt4_page_0186_c04_078.png,syllable/stt4_page_0186_c04_078.png,stt4,page_0186,4,9,9,SYLLABLE,SYL,0,"[664, 871, 741, 954]","[664, 880, 741, 947]","[664, 873, 741, 954]",f3g,,1,0.0146,68.5,416f49a74392,eed94e10e2c3,0.2138,95,73,ok,0.0,0.0053
syllable/stt4_page_0186_c04_079.png,syllable/stt4_page_0186_c04_079.png,stt4,page_0186,4,10,10,SYLLABLE,SYL,0,"[664, 940, 741, 1023]","[664, 946, 741, 1016]","[664, 939, 741, 1023]",f3g,,1,-0.0073,68.5,00c6b0549a80,b86aabe5823d,0.2015,95,83,ok,0.0,0.0105
syllable/stt4_page_0186_c04_081.png,syllable/stt4_page_0186_c04_081.png,stt4,page_0186,4,12,12,SYLLABLE,SYL,0,"[665, 1074, 741, 1153]","[665, 1068, 741, 1137]","[665, 1061, 741, 1144]",f3g,,1,-0.1606,68.5,e2832f3213ae,7b9c85421538,0.2055,94,76,ok,0.0,0.0106
syllable/stt4_page_0186_c05_087.png,syllable/stt4_page_0186_c05_087.png,stt4,page_0186,5,4,4,SYLLABLE,SYL,0,"[571, 498, 640, 572]","[571, 489, 640, 551]","[571, 483, 640, 557]",f3g,,1,-0.2419,62.0,a1600b4ce205,2c204c02ee15,0.1988,85,69,ok,0.0,0.0059
syllable/stt4_page_0186_c05_088.png,syllable/stt4_page_0186_c05_088.png,stt4,page_0186,5,5,5,SYLLABLE,SYL,0,"[571, 560, 640, 635]","[571, 547, 640, 609]","[571, 541, 640, 615]",f3g,,1,-0.3145,62.0,d4a2702ef6f4,0c825ad153d6,0.1714,85,69,ok,0.0,0.0294
syllable/stt4_page_0186_c05_091.png,syllable/stt4_page_0186_c05_091.png,stt4,page_0186,5,8,8,SYLLABLE,SYL,0,"[571, 747, 640, 822]","[571, 757, 640, 821]","[571, 751, 640, 827]",f3g,,1,0.0726,62.0,0889f763a261,bfd7301611f6,0.2029,85,72,ok,0.0,0.0176
syllable/stt4_page_0186_c05_093.png,syllable/stt4_page_0186_c05_093.png,stt4,page_0186,5,10,10,SYLLABLE,SYL,0,"[571, 872, 640, 946]","[571, 881, 640, 944]","[571, 875, 640, 950]",f3g,,1,0.0565,62.0,185317fd6a9d,9cb444672778,0.1576,85,75,ok,0.0,0.0
syllable/stt4_page_0186_c05_097.png,syllable/stt4_page_0186_c05_097.png,stt4,page_0186,5,14,14,SYLLABLE,SYL,0,"[571, 1121, 640, 1196]","[571, 1144, 640, 1205]","[571, 1138, 640, 1211]",f3g,,1,0.2581,62.0,b69f4106beb2,9d3a9a173fcc,0.1254,85,71,ok,0.0,0.0176
syllable/stt4_page_0186_c06_103.png,syllable/stt4_page_0186_c06_103.png,stt4,page_0186,6,2,2,SYLLABLE,SYL,0,"[488, 533, 550, 621]","[488, 544, 550, 613]","[488, 537, 550, 620]",f3g,,1,0.0221,68.0,caf08328acf1,7d7829fd6421,0.0609,76,75,ok,0.0,0.0
syllable/stt4_page_0186_c06_104.png,syllable/stt4_page_0186_c06_104.png,stt4,page_0186,6,3,3,SYLLABLE,SYL,0,"[488, 607, 550, 689]","[488, 616, 550, 686]","[488, 609, 550, 693]",f3g,,1,0.0441,68.0,1619904b7171,efa0421a93ba,0.1704,76,77,ok,0.0,0.0132
syllable/stt4_page_0186_c07_111.png,syllable/stt4_page_0186_c07_111.png,stt4,page_0186,7,1,1,SYLLABLE,SYL,0,"[373, 308, 450, 379]","[373, 309, 450, 370]","[373, 303, 450, 376]",f3g,,1,-0.0678,59.0,ad4e39cbb935,f783ef193dfb,0.1563,95,68,ok,0.0,0.0474
syllable/stt4_page_0186_c07_115.png,syllable/stt4_page_0186_c07_115.png,stt4,page_0186,7,5,5,SYLLABLE,SYL,0,"[373, 544, 450, 615]","[373, 526, 450, 588]","[373, 520, 450, 594]",f3g,,1,-0.3814,59.0,42c9cb67c1f0,e5b5e5c06695,0.1834,95,68,ok,0.0,0.0263
syllable/stt4_page_0186_c07_117.png,syllable/stt4_page_0186_c07_117.png,stt4,page_0186,7,7,7,SYLLABLE,SYL,0,"[373, 662, 450, 733]","[373, 648, 450, 707]","[373, 642, 450, 713]",f3g,,1,-0.339,59.0,b2f7567efacf,64da98153ab5,0.1832,95,65,ok,0.0,0.0105
syllable/stt4_page_0186_c07_118.png,syllable/stt4_page_0186_c07_118.png,stt4,page_0186,7,8,8,SYLLABLE,SYL,0,"[373, 721, 450, 792]","[373, 717, 450, 774]","[373, 711, 450, 780]",f3g,,1,-0.1864,59.0,b5ca1cfbfc5b,9d98c2255a84,0.1615,95,64,ok,0.0,0.0053
syllable/stt4_page_0186_c07_129.png,syllable/stt4_page_0186_c07_129.png,stt4,page_0186,7,19,19,SYLLABLE,SYL,0,"[373, 1369, 450, 1440]","[373, 1377, 450, 1437]","[373, 1371, 450, 1443]",f3g,,1,0.0424,59.0,034a4463c5a7,7c0d8c4eabab,0.1099,95,66,ok,0.0,0.0211
syllable/stt4_page_0186_c07_132.png,syllable/stt4_page_0186_c07_132.png,stt4,page_0186,7,22,22,SYLLABLE,SYL,0,"[373, 1546, 450, 1617]","[373, 1559, 450, 1617]","[373, 1553, 450, 1623]",f3g,,1,0.1102,59.0,6d0b17874c86,0f890347cda0,0.1757,95,64,ok,0.0,0.0263
syllable/stt4_page_0186_c08_134.png,syllable/stt4_page_0186_c08_134.png,stt4,page_0186,8,0,0,SYLLABLE,SYL,0,"[273, 252, 354, 331]","[273, 250, 354, 317]","[273, 244, 354, 323]",f3g,,0,-0.125,64.0,38e3cc49e705,e3993b035822,0.1459,99,72,ok,0.0,0.0
syllable/stt4_page_0186_c08_138.png,syllable/stt4_page_0186_c08_138.png,stt4,page_0186,8,4,4,SYLLABLE,SYL,0,"[282, 510, 355, 587]","[282, 500, 355, 564]","[282, 494, 355, 570]",f3g,,1,-0.2578,64.0,d1b659476e38,035743ec9b8f,0.2275,89,74,ok,0.0,0.073
syllable/stt4_page_0186_c08_145.png,syllable/stt4_page_0186_c08_145.png,stt4,page_0186,8,11,11,SYLLABLE,SYL,0,"[282, 960, 355, 1037]","[282, 979, 355, 1040]","[282, 973, 355, 1046]",f3g,,1,0.1719,64.0,b2eb0d8bd770,15cc41b930a8,0.2272,89,67,ok,0.0,0.0112
syllable/stt4_page_0186_c08_149.png,syllable/stt4_page_0186_c08_149.png,stt4,page_0186,8,15,15,SYLLABLE,SYL,0,"[282, 1218, 355, 1295]","[282, 1227, 355, 1295]","[282, 1221, 355, 1301]",f3g,,1,0.0703,64.0,ca7bf5d50e96,589397bbf045,0.1291,89,80,ok,0.0,0.0337
syllable/stt4_page_0186_c08_153.png,syllable/stt4_page_0186_c08_153.png,stt4,page_0186,8,19,19,SYLLABLE,SYL,0,"[282, 1475, 355, 1552]","[282, 1467, 355, 1528]","[282, 1461, 355, 1534]",f3g,,1,-0.25,64.0,11947f9ef52d,6b34c15792d9,0.1362,89,73,ok,0.0,0.0
syllable/stt4_page_0186_c08_154.png,syllable/stt4_page_0186_c08_154.png,stt4,page_0186,8,20,20,SYLLABLE,SYL,0,"[282, 1552, 359, 1617]","[282, 1551, 359, 1615]","[282, 1545, 359, 1621]",f3g,,1,-0.0234,64.0,9b4cd4d96f31,1160d2ea5bdf,0.1887,95,71,ok,0.0,0.0053
syllable/stt4_page_0186_c08_155.png,syllable/stt4_page_0186_c08_155.png,stt4,page_0186,8,21,21,SYLLABLE,SYL,0,"[288, 1602, 367, 1678]","[288, 1611, 367, 1677]","[288, 1605, 367, 1683]",f3g,,0,0.0625,64.0,ffd64771f19c,0e44ef2b5894,0.1584,97,72,ok,0.0,0.0052
syllable/stt4_page_0186_c09_156.png,syllable/stt4_page_0186_c09_156.png,stt4,page_0186,9,0,0,SYLLABLE,SYL,0,"[182, 261, 262, 335]","[182, 263, 262, 333]","[182, 256, 262, 340]",f3g,,0,0.0,67.5,200e3a6f9608,4e897b1d3715,0.1902,98,81,ok,0.0,0.0204
syllable/stt4_page_0186_c09_175.png,syllable/stt4_page_0186_c09_175.png,stt4,page_0186,9,19,19,SYLLABLE,SYL,0,"[182, 1534, 262, 1615]","[182, 1548, 262, 1612]","[182, 1541, 262, 1619]",f3g,,1,0.0815,67.5,c8fbfa5da9a2,5cfdd65197a6,0.1516,85,72,ok,0.0,0.0118
syllable/stt4_page_0188_c01_008.png,syllable/stt4_page_0188_c01_008.png,stt4,page_0188,1,8,8,SYLLABLE,SYL,0,"[952, 762, 1024, 844]","[952, 766, 1024, 832]","[952, 759, 1024, 839]",f3g,,1,-0.0613,65.25,fe281c17f50a,8da09fede02c,0.1963,66,44,ok,0.0,0.0
syllable/stt4_page_0188_c01_020.png,syllable/stt4_page_0188_c01_020.png,stt4,page_0188,1,20,20,SYLLABLE,SYL,0,"[962, 1575, 1029, 1648]","[962, 1580, 1029, 1646]","[962, 1573, 1029, 1653]",f3g,,0,0.023,65.25,4f33e9a0788a,635ea2bff879,0.1802,56,64,ok,0.0,0.0
syllable/stt4_page_0188_c02_022.png,syllable/stt4_page_0188_c02_022.png,stt4,page_0188,2,1,1,SYLLABLE,SYL,0,"[846, 301, 917, 379]","[846, 306, 917, 371]","[846, 300, 917, 377]",f3g,,1,-0.0234,64.0,600dc89d1736,b12baf483f0f,0.1164,72,74,ok,0.0016,0.0
syllable/stt4_page_0188_c02_028.png,syllable/stt4_page_0188_c02_028.png,stt4,page_0188,2,7,7,SYLLABLE,SYL,0,"[853, 685, 923, 765]","[853, 689, 923, 754]","[853, 683, 923, 760]",f3g,,1,-0.0547,64.0,bfc5b8888788,1a80c16029db,0.214,63,54,ok,0.0,0.0
syllable/stt4_page_0188_c02_031.png,syllable/stt4_page_0188_c02_031.png,stt4,page_0188,2,10,11,SYLLABLE,SYL,0,"[853, 877, 922, 956]","[853, 907, 922, 974]","[853, 901, 922, 980]",f3g,,1,0.375,64.0,cd594ddf530e,10dbd61f1ced,0.1611,74,78,ok,0.0011,0.0068
syllable/stt4_page_0188_c02_032.png,syllable/stt4_page_0188_c02_032.png,stt4,page_0188,2,11,12,SYLLABLE,SYL,0,"[847, 942, 917, 1020]","[847, 944, 917, 1007]","[847, 938, 917, 1013]",f3g,,1,-0.0859,64.0,0bf6061b8328,188e21a15e16,0.1474,69,64,bleed,0.1321,0.0
syllable/stt4_page_0188_c02_041.png,syllable/stt4_page_0188_c02_041.png,stt4,page_0188,2,20,21,SYLLABLE,SYL,0,"[853, 1511, 925, 1593]","[853, 1534, 925, 1595]","[853, 1528, 925, 1601]",f3g,,1,0.1953,64.0,22fd31b9d85c,a3eb2dbb29e1,0.1581,62,60,ok,0.0,0.0081
syllable/stt4_page_0188_c03_048.png,syllable/stt4_page_0188_c03_048.png,stt4,page_0188,3,5,5,SYLLABLE,SYL,0,"[760, 550, 829, 627]","[760, 560, 829, 624]","[760, 554, 829, 630]",f3g,,1,0.0551,63.5,73ec38e35ef6,6d1e904d7b6f,0.2255,75,56,ok,0.0,0.0
syllable/stt4_page_0188_c03_052.png,syllable/stt4_page_0188_c03_052.png,stt4,page_0188,3,9,9,SYLLABLE,SYL,0,"[753, 807, 823, 884]","[753, 832, 823, 895]","[753, 826, 823, 901]",f3g,,1,0.2835,63.5,f388733d62da,c325a14fed02,0.1596,70,63,ok,0.0,0.0
syllable/stt4_page_0188_c03_057.png,syllable/stt4_page_0188_c03_057.png,stt4,page_0188,3,14,14,SYLLABLE,SYL,0,"[746, 1128, 817, 1204]","[746, 1122, 817, 1186]","[746, 1116, 817, 1192]",f3g,,1,-0.189,63.5,364fc9cb9391,e721ad7aedbe,0.1915,60,53,ok,0.0,0.0
syllable/stt4_page_0188_c04_066.png,syllable/stt4_page_0188_c04_066.png,stt4,page_0188,4,1,1,SYLLABLE,SYL,0,"[653, 294, 724, 370]","[653, 301, 724, 366]","[653, 295, 724, 372]",f3g,,1,0.0236,63.5,fd2ec1e455c2,51f457168bba,0.2251,57,66,ok,0.0,0.0
syllable/stt4_page_0188_c04_070.png,syllable/stt4_page_0188_c04_070.png,stt4,page_0188,4,5,5,SYLLABLE,SYL,0,"[655, 537, 724, 612]","[655, 543, 724, 608]","[655, 537, 724, 614]",f3g,,1,0.0157,63.5,3854d41e6cce,d16576638ca5,0.104,58,65,ok,0.0051,0.0086
syllable/stt4_page_0188_c04_079.png,syllable/stt4_page_0188_c04_079.png,stt4,page_0188,4,14,14,SYLLABLE,SYL,0,"[652, 1127, 725, 1206]","[652, 1153, 725, 1213]","[652, 1147, 725, 1219]",f3g,,1,0.2598,63.5,3c4d7945bf1a,28ed0a84753c,0.1643,57,55,ok,0.0,0.0
syllable/stt4_page_0188_c04_082.png,syllable/stt4_page_0188_c04_082.png,stt4,page_0188,4,17,17,SYLLABLE,SYL,0,"[654, 1307, 724, 1384]","[654, 1294, 724, 1357]","[654, 1288, 724, 1363]",f3g,,1,-0.315,63.5,21ec1d702281,c4a57c295751,0.1396,71,66,bleed,0.1009,0.0
syllable/stt4_page_0188_c04_085.png,syllable/stt4_page_0188_c04_085.png,stt4,page_0188,4,20,20,SYLLABLE,SYL,0,"[654, 1499, 723, 1578]","[654, 1497, 723, 1561]","[654, 1491, 723, 1567]",f3g,,1,-0.1496,63.5,3ae604cdfdb7,851a562b5e24,0.185,56,53,ok,0.0,0.0
syllable/stt4_page_0188_c06_111.png,syllable/stt4_page_0188_c06_111.png,stt4,page_0188,6,2,2,SYLLABLE,SYL,0,"[462, 358, 532, 435]","[462, 375, 532, 439]","[462, 369, 532, 445]",f3g,,1,0.1641,64.0,1ab0ecd05c8b,9f17987cdddb,0.165,75,56,ok,0.0,0.0
syllable/stt4_page_0188_c06_115.png,syllable/stt4_page_0188_c06_115.png,stt4,page_0188,6,6,6,SYLLABLE,SYL,0,"[468, 607, 537, 686]","[468, 620, 537, 686]","[468, 614, 537, 692]",f3g,,1,0.1016,64.0,fe7602db6147,d98cc0b4449b,0.1189,83,74,ok,0.0,0.0361
syllable/stt4_page_0188_c06_116.png,syllable/stt4_page_0188_c06_116.png,stt4,page_0188,6,7,7,SYLLABLE,SYL,0,"[467, 670, 538, 751]","[467, 703, 538, 766]","[467, 697, 538, 772]",f3g,,1,0.375,64.0,70a7c951d64c,fa8b5a1923ae,0.1733,63,72,ok,0.0,0.0
syllable/stt4_page_0188_c06_129.png,syllable/stt4_page_0188_c06_129.png,stt4,page_0188,6,20,20,SYLLABLE,SYL,0,"[461, 1506, 530, 1584]","[461, 1511, 530, 1576]","[461, 1505, 530, 1582]",f3g,,1,-0.0234,64.0,fc90b70fd0d1,ef83a1a030d8,0.1732,66,49,ok,0.0,0.0
syllable/stt4_page_0188_c07_135.png,syllable/stt4_page_0188_c07_135.png,stt4,page_0188,7,4,4,SYLLABLE,SYL,0,"[362, 480, 429, 555]","[362, 484, 429, 550]","[362, 478, 429, 556]",f3g,,1,-0.0078,64.5,295e0673747a,f872cb462cb4,0.1674,43,70,ok,0.0,0.0
syllable/stt4_page_0188_c07_138.png,syllable/stt4_page_0188_c07_138.png,stt4,page_0188,7,7,7,SYLLABLE,SYL,0,"[361, 670, 431, 751]","[361, 674, 431, 740]","[361, 668, 431, 746]",f3g,,1,-0.0543,64.5,e542b8ae0e44,297c8f4c2f6d,0.1716,51,76,ok,0.0,0.0
syllable/stt4_page_0188_c07_148.png,syllable/stt4_page_0188_c07_148.png,stt4,page_0188,7,17,17,SYLLABLE,SYL,0,"[363, 1323, 428, 1397]","[363, 1327, 428, 1393]","[363, 1321, 428, 1399]",f3g,,1,0.0,64.5,741e4c685c77,d870f38b4d2e,0.1391,58,74,ok,0.0,0.0
syllable/stt4_page_0188_c08_156.png,syllable/stt4_page_0188_c08_156.png,stt4,page_0188,8,3,3,SYLLABLE,SYL,0,"[269, 418, 330, 489]","[269, 445, 330, 507]","[269, 439, 330, 513]",f3g,,1,0.3846,58.5,97a8b360fe18,5d055b8554b2,0.1914,64,64,ok,0.0,0.0
syllable/stt4_page_0188_c08_158.png,syllable/stt4_page_0188_c08_158.png,stt4,page_0188,8,5,5,SYLLABLE,SYL,0,"[269, 536, 330, 606]","[269, 549, 330, 610]","[269, 543, 330, 616]",f3g,,1,0.1453,58.5,cc1479bda350,fc2cfb878283,0.1212,70,72,bleed,0.3421,0.0
syllable/stt4_page_0188_c08_170.png,syllable/stt4_page_0188_c08_170.png,stt4,page_0188,8,17,17,SYLLABLE,SYL,0,"[269, 1239, 330, 1310]","[269, 1224, 330, 1285]","[269, 1218, 330, 1291]",f3g,,1,-0.3419,58.5,e279d4804cf5,45eb9ed1b449,0.1381,62,62,ok,0.0,0.0
syllable/stt4_page_0188_c09_181.png,syllable/stt4_page_0188_c09_181.png,stt4,page_0188,9,5,5,SYLLABLE,SYL,0,"[172, 594, 234, 669]","[172, 577, 234, 641]","[172, 571, 234, 647]",f3g,,1,-0.3502,64.25,a3258375f800,fbbbcd0f8ea4,0.1085,60,57,ok,0.0,0.0
syllable/stt4_page_0188_c09_183.png,syllable/stt4_page_0188_c09_183.png,stt4,page_0188,9,7,7,SYLLABLE,SYL,0,"[170, 722, 236, 799]","[170, 748, 236, 815]","[170, 742, 236, 821]",f3g,,1,0.3268,64.25,7732f1f516d9,e22d5befc166,0.0633,61,78,ok,0.0066,0.0082
syllable/stt4_page_0188_c09_185.png,syllable/stt4_page_0188_c09_185.png,stt4,page_0188,9,9,9,SYLLABLE,SYL,0,"[168, 863, 238, 942]","[168, 871, 238, 935]","[168, 865, 238, 941]",f3g,,1,0.0078,64.25,558bb8dd4338,0d7696b6cd86,0.1411,66,51,ok,0.0,0.0
